season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2023,9,regular,2023-10-28T17:00:00.000Z,Towson,Delaware,Johnny Unitas Stadium,CAA,CAA,401540327
2023,9,regular,2023-10-28T17:00:00.000Z,Lock Haven University,West Chester,Hubert Jack Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401541030
2023,9,regular,2023-10-28T17:00:00.000Z,Misericordia,Albright,Mangelsdorf Field,Mid Atlantic,Mid Atlantic,401553013
2023,9,regular,2023-10-28T17:00:00.000Z,Wesleyan University (CT),Amherst,Corwin Stadium,NESCAC,NESCAC,401552021
2023,9,regular,2023-10-28T17:00:00.000Z,Berry College,Hendrix College,Valhalla Stadium,Southern Athletic,Southern Athletic,401544141
2023,9,regular,2023-10-28T17:00:00.000Z,Eastern University,FDU-Florham,Al Whitehead Field at Greyhound Stadium,Mid Atlantic,Mid Atlantic,401553037
2023,9,regular,2023-10-28T17:00:00.000Z,Hamilton,Tufts,Steuben Field,NESCAC,NESCAC,401550307
2023,9,regular,2023-10-28T17:00:00.000Z,New Haven,Assumption,Ralph F. DellaCamera Stadium,Northeast 10,Northeast 10,401545788
2023,9,regular,2023-10-28T17:00:00.000Z,Widener,Kings College (PA),Leslie C. Quick Jr. Stadium,Mid Atlantic,Mid Atlantic,401558402
2023,9,regular,2023-10-28T17:00:00.000Z,Bluefield State,Virginia Union,Mitchell Stadium,Independent DII,CIAA,401540674
2023,9,regular,2023-10-28T17:00:00.000Z,Ferris State,American International,Top Taggart Field,GLIAC,Northeast 10,401549696
2023,9,regular,2023-10-28T17:00:00.000Z,William Paterson,Christopher Newport,Wightman Stadium,New Jersey,New Jersey,401549749
2023,9,regular,2023-10-28T17:00:00.000Z,Wayne State (NE),Augustana University (SD),"Memorial Stadium (Wayne, NE)",Northern Sun,Northern Sun,401545806
2023,9,regular,2023-10-28T17:00:00.000Z,Wabash College,Wittenberg,Little Giant Stadium,North Coast,North Coast,401550290
2023,9,regular,2023-10-28T17:00:00.000Z,Southern Virginia,Greensboro College,Knight Stadium,USA South,USA South,401549792
2023,9,regular,2023-10-28T17:00:00.000Z,Chowan,West Alabama,Garrison Stadium,Gulf South,Gulf South,401541845
2023,9,regular,2023-10-28T17:00:00.000Z,Minnesota Duluth,Bemidji State,James S. Malosky Stadium,Northern Sun,Northern Sun,401545817
2023,9,regular,2023-10-28T17:00:00.000Z,Centre College Kentucky,Sewanee,Farris Stadium,Southern Athletic,Southern Athletic,401550404
2023,9,regular,2023-10-28T17:00:00.000Z,Hobart College,St. Lawrence,Boswell Field at David J. Urick Stadium,Liberty League,Liberty League,401549585
2023,9,regular,2023-10-28T17:00:00.000Z,Randolph-Macon,Washington and Lee,Day Field,Old Dominion,Old Dominion,401541117
2023,9,regular,2023-10-28T17:00:00.000Z,Saint Vincent,Westminster (PA),Chuck Noll Field,Presidents',Presidents',401544122
2023,9,regular,2023-10-28T17:00:00.000Z,Waynesburg,Geneva,John F. Wiley Stadium,Presidents',Presidents',401550388
2023,9,regular,2023-10-28T17:00:00.000Z,Allegheny,Thiel,Frank B. Fuhrer Field,Presidents',Presidents',401544132
2023,9,regular,2023-10-28T17:00:00.000Z,Mars Hill,UVA Wise,Meares Stadium,South Atlantic,South Atlantic,401549709
2023,9,regular,2023-10-28T17:00:00.000Z,Grove City College,Bethany (WV),Robert E. Thorn Field,Presidents',Presidents',401550394
2023,9,regular,2023-10-28T17:00:00.000Z,Bates,Williams,Garcelon Field,NESCAC,NESCAC,401550299
2023,9,regular,2023-10-28T17:00:00.000Z,Bowdoin,Trinity (CT),Whittier Field,NESCAC,NESCAC,401549719
2023,9,regular,2023-10-28T17:00:00.000Z,Ursinus,McDaniel College,Patterson Field,Centennial,Centennial,401552451
2023,9,regular,2023-10-28T17:00:00.000Z,Fairmont State,West Virginia State,Duvall-Rosier Field,Mountain East,Mountain East,401545739
2023,9,regular,2023-10-28T17:00:00.000Z,Slippery Rock,Clarion,Mihalik-Thompson Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401545873
2023,9,regular,2023-10-28T17:00:00.000Z,Frostburg State,University Of Charleston (WV),Bobcat Stadium (MD),Mountain East,Mountain East,401545748
2023,9,regular,2023-10-28T17:00:00.000Z,St. Francis (PA),Merrimack,DeGol Field,NEC,NEC,401540037
2023,9,regular,2023-10-28T17:00:00.000Z,Colgate,Bucknell,Andy Kerr Stadium,Patriot,Patriot,401540053
2023,9,regular,2023-10-28T17:05:00.000Z,East Stroudsburg University,Shippensburg,Eiler-Martin Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401545966
2023,9,regular,2023-10-28T17:30:00.000Z,University of Mount Union,Otterbein,Mount Union Stadium,Ohio,Ohio,401544112
2023,9,regular,2023-10-28T17:30:00.000Z,Anderson (IN),Bluffton,Macholtz Stadium,Heartland,Heartland,401553033
2023,9,regular,2023-10-28T17:30:00.000Z,Heidelberg,Wilmington (OH),Hoernemann Stadium,Ohio,Ohio,401544995
2023,9,regular,2023-10-28T17:30:00.000Z,Baldwin Wallace,Capital,George Finnie Stadium,Ohio,Ohio,401550251
2023,9,regular,2023-10-28T17:30:00.000Z,Gardner-Webb,UT Martin,Ernest W. Spangler Stadium,Big South-OVC,Big South-OVC,401540486
2023,9,regular,2023-10-28T17:30:00.000Z,John Carroll University,Muskingum University,Don Shula Stadium at Wasmer Field,Ohio,Ohio,401549758
2023,9,regular,2023-10-28T17:30:00.000Z,Manchester,Defiance College,Carl W. Burt Memorial Stadium,Heartland,Heartland,401550072
2023,9,regular,2023-10-28T17:30:00.000Z,Mount St. Joseph,Franklin,Schueler Field,Heartland,Heartland,401553032
2023,9,regular,2023-10-28T17:30:00.000Z,VMI,Chattanooga,Alumni Memorial Field,Southern,Southern,401540588
2023,9,regular,2023-10-28T18:00:00.000Z,Brockport,Utica,Bob Boozer Field,Empire 8,Empire 8,401544058
2023,9,regular,2023-10-28T18:00:00.000Z,Villanova,Stony Brook,Villanova Stadium,CAA,CAA,401540576
2023,9,regular,2023-10-28T18:00:00.000Z,Furman,East Tennessee State,Paladin Stadium,Southern,Southern,401540594
2023,9,regular,2023-10-28T18:00:00.000Z,East Texas Baptist University,Sul Ross State,Ornelas Stadium,American Southwest,American Southwest,401547184
2023,9,regular,2023-10-28T18:00:00.000Z,Howard Payne,Texas Lutheran,Gordon Wood Stadium,American Southwest,American Southwest,401541050
2023,9,regular,2023-10-28T18:00:00.000Z,Rhodes College,Birmingham-Southern,Crain Field,Southern Athletic,Southern Athletic,401549765
2023,9,regular,2023-10-28T18:00:00.000Z,Morehouse College,Kentucky State,B.T. Harvey Stadium,SIAC,SIAC,401547070
2023,9,regular,2023-10-28T18:00:00.000Z,Eureka College,Concordia-Wisconsin,Pete FioRito Stadium at McKinzie Field,NACC,NACC,401550235
2023,9,regular,2023-10-28T18:00:00.000Z,Fort Valley State,Virginia University Of Lynchburg,Wildcat Stadium (GA),SIAC,,401547066
2023,9,regular,2023-10-28T18:00:00.000Z,Bentley,Franklin Pierce,Bentley University Football Stadium,Northeast 10,Northeast 10,401549703
2023,9,regular,2023-10-28T18:00:00.000Z,Chicago,Lawrence University,Amos Alonzo Stagg Field,Midwest,Midwest,401550204
2023,9,regular,2023-10-28T18:00:00.000Z,Northwestern (MN),Martin Luther,Reynolds Field,Upper Midwest,Upper Midwest,401549773
2023,9,regular,2023-10-28T18:00:00.000Z,North Park,North Central College,Holmgren Athletic Complex,CCIW,CCIW,401550045
2023,9,regular,2023-10-28T18:00:00.000Z,Virginia St,Lincoln (PA),Rogers Stadium (VA),CIAA,CIAA,401540665
2023,9,regular,2023-10-28T18:00:00.000Z,SUNY Maritime,Coast Guard,Reinhart Field,NEWMAC,NEWMAC,401549727
2023,9,regular,2023-10-28T18:00:00.000Z,St. Olaf,Gustavus Adolphus,Klein Field at Manitou,Minnesota,Minnesota,401550177
2023,9,regular,2023-10-28T18:00:00.000Z,Concord University,West Virginia Wesleyan,Callaghan Stadium,Mountain East,Mountain East,401545734
2023,9,regular,2023-10-28T18:00:00.000Z,Millikin,Wheaton,Frank M. Lindsay Field,CCIW,CCIW,401544951
2023,9,regular,2023-10-28T18:00:00.000Z,Washburn,Northwest Missouri St,Yager Stadium at Moore Bowl,Mid America,Mid America,401541987
2023,9,regular,2023-10-28T18:00:00.000Z,Fort Hays State,Central Oklahoma,Lewis Field Stadium,Mid America,Mid America,401541946
2023,9,regular,2023-10-28T18:00:00.000Z,New Mexico Highlands,Chadron St,Sanchez Family Stadium,Rocky Mountain,Rocky Mountain,401545986
2023,9,regular,2023-10-28T18:00:00.000Z,Missouri S&T,William Jewell,Allgood-Bailey Stadium,Great Lakes,Great Lakes,401540734
2023,9,regular,2023-10-28T18:00:00.000Z,Southwest Baptist,Truman State,Plaster Sports Complex,Great Lakes,Great Lakes,401540743
2023,9,regular,2023-10-28T18:00:00.000Z,Ripon,Monmouth (IL),Ingalls Field,Midwest,Midwest,401550211
2023,9,regular,2023-10-28T18:00:00.000Z,Wisconsin-Stout,Wisconsin-River Falls,Don and Nona Williams Stadium,Wisconsin,Wisconsin,401550427
2023,9,regular,2023-10-28T18:00:00.000Z,Muhlenberg,Johns Hopkins University,Scotty Wood Stadium,Centennial,Centennial,401547192
2023,9,regular,2023-10-28T18:00:00.000Z,Coe College,Luther,Clark Field,American Rivers,American Rivers,401547104
2023,9,regular,2023-10-28T18:00:00.000Z,Tuskegee,Clark Atlanta,Abbott Memorial Alumni Stadium,SIAC,SIAC,401547059
2023,9,regular,2023-10-28T18:00:00.000Z,Illinois Wesleyan,Augustana (IL),Tucci Stadium,CCIW,CCIW,401544942
2023,9,regular,2023-10-28T18:00:00.000Z,Saint John's (MN),St. Scholastica,Clemens Stadium,Minnesota,Minnesota,401550189
2023,9,regular,2023-10-28T18:00:00.000Z,Johnson C Smith,Winston-Salem,Irwin Belk Complex,CIAA,CIAA,401540691
2023,9,regular,2023-10-28T18:00:00.000Z,Hamline University,Macalester,Klas Field,Minnesota,Minnesota,401550182
2023,9,regular,2023-10-28T18:00:00.000Z,NC State,Clemson,Carter-Finley Stadium,ACC,ACC,401525534
2023,9,regular,2023-10-28T18:00:00.000Z,St. Thomas (MN),Marist,O'Shaughnessy Stadium,Pioneer,Pioneer,401540526
2023,9,regular,2023-10-28T18:00:00.000Z,Rockford,Aurora,Sam Greeley Field,NACC,NACC,401549688
2023,9,regular,2023-10-28T18:00:00.000Z,Buena Vista,Loras College,J. Leslie Rollins Stadium,American Rivers,American Rivers,401547087
2023,9,regular,2023-10-28T18:00:00.000Z,Hampton,North Carolina A&T,Armstrong Stadium,CAA,CAA,401540419
2023,9,regular,2023-10-28T18:00:00.000Z,Youngstown State,Missouri State,Stambaugh Stadium,MVFC,MVFC,401540351
2023,9,regular,2023-10-28T18:00:00.000Z,Illinois College,Grinnell,England Stadium,Midwest,Midwest,401544084
2023,9,regular,2023-10-28T18:00:00.000Z,North Greenville,Mississippi College,Younts Stadium,Gulf South,Gulf South,401547000
2023,9,regular,2023-10-28T18:00:00.000Z,Wingate,Lenoir-Rhyne,Irwin Belk Stadium,South Atlantic,South Atlantic,401544924
2023,9,regular,2023-10-28T18:00:00.000Z,Indiana-Pennsylvania,Gannon,George P. Miller Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401541020
2023,9,regular,2023-10-28T18:00:00.000Z,Wisconsin-Lutheran,Benedictine University,Warrior Field at Raabe Stadium,NACC,NACC,401550247
2023,9,regular,2023-10-28T18:00:00.000Z,Minnesota State Mankato,Southwest Minnesota State,Blakeslee Stadium,Northern Sun,Northern Sun,401545845
2023,9,regular,2023-10-28T18:00:00.000Z,Missouri Western,Northeastern State,Craig Field at Spratt Memorial Stadium,Mid America,Mid America,401541971
2023,9,regular,2023-10-28T18:00:00.000Z,Rose-Hulman,Hanover College,Cook Stadium,Heartland,Heartland,401550093
2023,9,regular,2023-10-28T18:00:00.000Z,Wartburg,Central College,Walston-Hoover Stadium,American Rivers,American Rivers,401547097
2023,9,regular,2023-10-28T18:00:00.000Z,Wisconsin-Whitewater,Wisconsin-Platteville,Perkins Stadium,Wisconsin,Wisconsin,401550423
2023,9,regular,2023-10-28T18:00:00.000Z,Ohio Northern,Marietta,Dial-Roberson Stadium,Ohio,Ohio,401544103
2023,9,regular,2023-10-28T18:00:00.000Z,South Dakota,South Dakota State,DakotaDome,MVFC,MVFC,401540443
2023,9,regular,2023-10-28T18:00:00.000Z,Augsburg,Concordia Moorhead,Edor Nelson Field,Minnesota,Minnesota,401550159
2023,9,regular,2023-10-28T18:00:00.000Z,Wooster,Hiram College,John P. Papp Stadium,North Coast,North Coast,401541098
2023,9,regular,2023-10-28T18:00:00.000Z,Hillsdale,Lake Erie,"Frank ""Muddy"" Waters Stadium",Great Midwest Athletic,Great Midwest Athletic,401541823
2023,9,regular,2023-10-28T18:00:00.000Z,Hardin-Simmons,Mary Hardin-Baylor,Shelton Stadium,American Southwest,American Southwest,401547173
2023,9,regular,2023-10-28T18:00:00.000Z,Fort Lewis,Black Hills State,Ray Dennison Memorial Field,Rocky Mountain,Rocky Mountain,401545980
2023,9,regular,2023-10-28T18:00:00.000Z,North Dakota,Indiana State,Alerus Center,MVFC,MVFC,401540303
2023,9,regular,2023-10-28T18:00:00.000Z,Concordia University Chicago,St. Norbert,Concordia Stadium,NACC,NACC,401549679
2023,9,regular,2023-10-28T18:00:00.000Z,Colorado School Of Mines,Western Colorado,Marv Kay Stadium at Campbell Field,Rocky Mountain,Rocky Mountain,401545997
2023,9,regular,2023-10-28T18:00:00.000Z,Kutztown University,Millersville,Andre Reed Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401545879
2023,9,regular,2023-10-28T18:00:00.000Z,Minnesota Morris,Crown College,Big Cat Stadium,Upper Midwest,Upper Midwest,401550445
2023,9,regular,2023-10-28T18:00:00.000Z,Knox College,Cornell College (IA),Harley Knosher Bowl,Midwest,Midwest,401550217
2023,9,regular,2023-10-28T18:00:00.000Z,Carthage,Carroll University (WI),Art Keller Field,CCIW,CCIW,401547219
2023,9,regular,2023-10-28T18:00:00.000Z,Carleton,Bethel (MN),Laird Stadium,Minnesota,Minnesota,401541080
2023,9,regular,2023-10-28T18:00:00.000Z,Lake Forest College,Beloit,Farwell Field,Midwest,Midwest,401549656
2023,9,regular,2023-10-28T18:00:00.000Z,Bridgewater (VA),Ferrum,Jopson Athletic Complex,Old Dominion,Old Dominion,401550320
2023,9,regular,2023-10-28T18:00:00.000Z,Bloomsburg,Shepherd,Robert B. Redman Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401541009
2023,9,regular,2023-10-28T18:00:00.000Z,McMurry,Austin,Wilford Moore Stadium,American Southwest,American Southwest,401547138
2023,9,regular,2023-10-28T18:00:00.000Z,Allen,Edward Waters,W.C. Hawkins Stadium,SIAC,SIAC,401547038
2023,9,regular,2023-10-28T18:00:00.000Z,Norfolk State,Morgan State,"William Dick"""" Price Stadium""""",MEAC,MEAC,401539984
2023,9,regular,2023-10-28T18:00:00.000Z,Washington University (St. Louis),Elmhurst,Francis Field (MO),CCIW,CCIW,401549647
2023,9,regular,2023-10-28T18:30:00.000Z,Western Carolina,Mercer,E. J. Whitmire Stadium,Southern,Southern,401540613
2023,9,regular,2023-10-28T18:30:00.000Z,Hartwick,Cortland,Wright Stadium,Empire 8,Empire 8,401550059
2023,9,regular,2023-10-28T18:35:00.000Z,Wisconsin-Oshkosh,Wisconsin-Stevens Pt,J.J. Keller Field at Titan Stadium,Wisconsin,Wisconsin,401541136
2023,9,regular,2023-10-28T19:00:00.000Z,Southern Utah,Abilene Christian,Eccles Coliseum,UAC,UAC,401540209
2023,9,regular,2023-10-28T19:00:00.000Z,Savannah St,Benedict College,Ted Wright Stadium,SIAC,SIAC,401547051
2023,9,regular,2023-10-28T19:00:00.000Z,Emporia State University,Nebraska-Kearney,Francis G. Welch Stadium,Mid America,Mid America,401541976
2023,9,regular,2023-10-28T19:00:00.000Z,Grambling,Bethune-Cookman,Eddie Robinson Stadium,SWAC,SWAC,401540145
2023,9,regular,2023-10-28T19:00:00.000Z,Carson-Newman College,Emory & Henry College,Burke-Tarr Stadium,South Atlantic,South Atlantic,401541040
2023,9,regular,2023-10-28T19:00:00.000Z,Adrian,Albion,Docking Stadium,Michigan,Michigan,401544074
2023,9,regular,2023-10-28T19:00:00.000Z,Southern Arkansas,Southwestern Oklahoma State,Wilkins Stadium,Great American,Great American,401541793
2023,9,regular,2023-10-28T19:00:00.000Z,Oklahoma Baptist,Arkansas-Monticello,Crain Family Stadium,Great American,Great American,401540782
2023,9,regular,2023-10-28T19:00:00.000Z,Kennesaw State,Lincoln (CA),Fifth Third Stadium,FCS Independents,,401540609
2023,9,regular,2023-10-28T19:00:00.000Z,UNC Pembroke,Glenville State,Grace P. Johnson Stadium,Mountain East,Mountain East,401540998
2023,9,regular,2023-10-28T19:00:00.000Z,Grand Valley State University,Michigan Tech,Lubbers Stadium,GLIAC,GLIAC,401540772
2023,9,regular,2023-10-28T19:00:00.000Z,CSU Pueblo,Colorado Mesa,Neta and Eddie DeRose ThunderBowl,Rocky Mountain,Rocky Mountain,401545993
2023,9,regular,2023-10-28T19:00:00.000Z,Montana,Northern Colorado,Washington-Grizzly Stadium,Big Sky,Big Sky,401540262
2023,9,regular,2023-10-28T19:00:00.000Z,North Texas,Memphis,DATCU Stadium,American Athletic,American Athletic,401531430
2023,9,regular,2023-10-28T19:00:00.000Z,Alcorn State,Mississippi Valley State,Jack Spinks Stadium,SWAC,SWAC,401540129
2023,9,regular,2023-10-28T19:00:00.000Z,East Central (OK),Arkansas Tech,Koi Ishto Stadium,Great American,Great American,401540725
2023,9,regular,2023-10-28T19:00:00.000Z,Missouri Southern State,Central Missouri,Fred G. Hughes Stadium,Mid America,Mid America,401541936
2023,9,regular,2023-10-28T19:00:00.000Z,Arkansas-Pine Bluff,Jackson State,Golden Lion Stadium,SWAC,SWAC,401540137
2023,9,regular,2023-10-28T19:00:00.000Z,Samford,The Citadel,Seibert Stadium,Southern,Southern,401540620
2023,9,regular,2023-10-28T19:00:00.000Z,Lagrange College,Brevard College,Callaway Stadium,USA South,USA South,401549815
2023,9,regular,2023-10-28T19:00:00.000Z,Pittsburg St,Sioux Falls,Carnie Smith Stadium,Mid America,Northern Sun,401544880
2023,9,regular,2023-10-28T19:00:00.000Z,Southeastern Oklahoma State,Harding University,Paul Laird Field,Great American,Great American,401541758
2023,9,regular,2023-10-28T19:00:00.000Z,Tennessee State,Lindenwood,Nissan Stadium,Big South-OVC,Big South-OVC,401540496
2023,9,regular,2023-10-28T19:00:00.000Z,Henderson State,Northwestern Oklahoma State,Ruggles Field at Carpenter-Haygood Stadium,Great American,Great American,401541765
2023,9,regular,2023-10-28T19:00:00.000Z,Nicholls,Southeast Missouri State,Manning Field at John L. Guidry Stadium,Southland,Big South-OVC,401540501
2023,9,regular,2023-10-28T19:00:00.000Z,Adams State,South Dakota Mines,Rex Stadium,Rocky Mountain,Rocky Mountain,401544905
2023,9,regular,2023-10-28T19:00:00.000Z,Houston Christian,East Texas A&M,Husky Stadium,Southland,Southland,401540359
2023,9,regular,2023-10-28T19:30:00.000Z,Richmond,Campbell,E. Claiborne Robins Stadium,CAA,CAA,401540317
2023,9,regular,2023-10-28T19:30:00.000Z,Alabama State,Alabama A&M,Legion Field,SWAC,SWAC,401540111
2023,9,regular,2023-10-28T19:30:00.000Z,North Dakota State,Murray State,Fargodome,MVFC,MVFC,401540366
2023,9,regular,2023-10-28T19:30:00.000Z,Miami,Virginia,Hard Rock Stadium,ACC,ACC,401525538
2023,9,regular,2023-10-28T19:30:00.000Z,Ohio,Miami (OH),Peden Stadium,Mid-American,Mid-American,401532432
2023,9,regular,2023-10-28T19:30:00.000Z,App State,Southern Miss,Kidd Brewer Stadium,Sun Belt,Sun Belt,401531898
2023,9,regular,2023-10-28T19:30:00.000Z,Louisville,Duke,L&N Federal Credit Union Stadium,ACC,ACC,401525535
2023,9,regular,2023-10-28T19:30:00.000Z,Texas,BYU,DKR-Texas Memorial Stadium,Big 12,Big 12,401525877
2023,9,regular,2023-10-28T19:30:00.000Z,Florida,Georgia,EverBank Stadium,SEC,SEC,401520352
2023,9,regular,2023-10-28T19:30:00.000Z,UTSA,East Carolina,Alamodome,American Athletic,American Athletic,401531398
2023,9,regular,2023-10-28T19:30:00.000Z,Nebraska,Purdue,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,401520355
2023,9,regular,2023-10-28T19:30:00.000Z,Auburn,Mississippi State,Jordan-Hare Stadium,SEC,SEC,401520350
2023,9,regular,2023-10-28T19:30:00.000Z,Utah,Oregon,Rice-Eccles Stadium,Pac-12,Pac-12,401524044
2023,9,regular,2023-10-28T19:30:00.000Z,Minnesota,Michigan State,Huntington Bank Stadium,Big Ten,Big Ten,401520354
2023,9,regular,2023-10-28T19:30:00.000Z,Baylor,Iowa State,McLane Stadium,Big 12,Big 12,401525873
2023,9,regular,2023-10-28T19:30:00.000Z,Notre Dame,Pittsburgh,Notre Dame Stadium,FBS Independents,ACC,401525440
2023,9,regular,2023-10-28T20:00:00.000Z,Portland State,Eastern Washington,Hillsboro Stadium,Big Sky,Big Sky,401540241
2023,9,regular,2023-10-28T20:00:00.000Z,Livingstone,St. Augustine's,Alumni Memorial Stadium (NC),CIAA,CIAA,401552869
2023,9,regular,2023-10-28T20:00:00.000Z,West Florida,Valdosta State,Blue Wahoos Stadium,Gulf South,Gulf South,401541869
2023,9,regular,2023-10-28T20:00:00.000Z,Charleston Southern,Bryant,Buccaneer Field,Big South-OVC,Big South-OVC,401540426
2023,9,regular,2023-10-28T20:00:00.000Z,Quincy,McKendree,QU Stadium,Great Lakes,Great Lakes,401540715
2023,9,regular,2023-10-28T20:00:00.000Z,Catawba,Wilson,Shuford Stadium,South Atlantic,South Atlantic,401544914
2023,9,regular,2023-10-28T20:00:00.000Z,California,USC,California Memorial Stadium,Pac-12,Pac-12,401524041
2023,9,regular,2023-10-28T20:00:00.000Z,Northern Arizona,UC Davis,Walkup Skydome,Big Sky,Big Sky,401540276
2023,9,regular,2023-10-28T20:00:00.000Z,Austin Peay,North Alabama,Governors Stadium,UAC,UAC,401540179
2023,9,regular,2023-10-28T20:00:00.000Z,Linfield College,Pacific (OR),Maxwell Field,Northwest,Northwest,401550468
2023,9,regular,2023-10-28T20:00:00.000Z,Castleton,Dean College,Dave Wolk Stadium,ECFC,ECFC,401550065
2023,9,regular,2023-10-28T20:00:00.000Z,Willamette,Puget Sound,McCulloch Stadium,Northwest,Northwest,401553006
2023,9,regular,2023-10-28T20:00:00.000Z,Lamar,Incarnate Word,Provost Umphrey Stadium,Southland,Southland,401540379
2023,9,regular,2023-10-28T20:00:00.000Z,Claremont-Mudd-Scripps College,Chapman,Fritz B. Burns Stadium,So. Cal.,So. Cal.,401550334
2023,9,regular,2023-10-28T20:00:00.000Z,Lewis & Clark College,Whitworth,Griswold Stadium,Northwest,Northwest,401544093
2023,9,regular,2023-10-28T20:00:00.000Z,Rice,Tulane,Rice Stadium,American Athletic,American Athletic,401531373
2023,9,regular,2023-10-28T20:00:00.000Z,Western Illinois,Southern Illinois,Hanson Field,MVFC,MVFC,401540449
2023,9,regular,2023-10-28T20:00:00.000Z,Idaho,Montana State,Kibbie Dome,Big Sky,Big Sky,401540247
2023,9,regular,2023-10-28T20:00:00.000Z,Harvard,Dartmouth,Harvard Stadium,Ivy,Ivy,401540339
2023,9,regular,2023-10-28T20:00:00.000Z,Florida A&M,Prairie View A&M,Bragg Memorial Stadium,SWAC,SWAC,401540153
2023,9,regular,2023-10-28T21:00:00.000Z,UL Monroe,Arkansas State,Malone Stadium,Sun Belt,Sun Belt,401531901
2023,9,regular,2023-10-28T21:00:00.000Z,Montclair State,Rowan,Sprague Field,New Jersey,New Jersey,401550198
2023,9,regular,2023-10-28T21:00:00.000Z,San Diego,Morehead State,Torero Stadium,Pioneer,Pioneer,401540550
2023,9,regular,2023-10-28T21:00:00.000Z,Southern,Texas Southern,Ace W. Mumford Stadium,SWAC,SWAC,401540171
2023,9,regular,2023-10-28T21:00:00.000Z,Central Arkansas,Tarleton State,Estes Stadium,UAC,UAC,401540189
2023,9,regular,2023-10-28T21:00:00.000Z,South Alabama,Louisiana,Hancock Whitney Stadium,Sun Belt,Sun Belt,401531902
2023,9,regular,2023-10-28T21:00:00.000Z,Simpson College (IA),Dubuque,Bill Buxton Stadium,American Rivers,American Rivers,401547112
2023,9,regular,2023-10-28T21:30:00.000Z,Boise State,Wyoming,Albertsons Stadium,Mountain West,Mountain West,401532607
2023,9,regular,2023-10-28T22:00:00.000Z,Washington & Jefferson,Case Western Reserve,Cameron Stadium,Presidents',Presidents',401550385
2023,9,regular,2023-10-28T22:00:00.000Z,Indianapolis,Upper Iowa University,Key Stadium,Great Lakes,Northern Sun,401540705
2023,9,regular,2023-10-28T22:00:00.000Z,Methodist,North Carolina Wesleyan,Monarch Stadium,USA South,USA South,401549808
2023,9,regular,2023-10-28T22:00:00.000Z,Coastal Carolina,Marshall,Brooks Stadium (SC),Sun Belt,Sun Belt,401531899
2023,9,regular,2023-10-28T23:00:00.000Z,NEWBERG,Pacific Lutheran,Stoffer Family Stadium,Northwest,Northwest,401550494
2023,9,regular,2023-10-28T23:00:00.000Z,Kentucky,Tennessee,Kroger Field,SEC,SEC,401520353
2023,9,regular,2023-10-28T23:00:00.000Z,Kentucky Wesleyan,Northwood (MI),Steele Stadium,Great Midwest Athletic,Great Midwest Athletic,401541831
2023,9,regular,2023-10-28T23:00:00.000Z,Davidson,Presbyterian,Richardson Stadium,Pioneer,Pioneer,401540403
2023,9,regular,2023-10-28T23:00:00.000Z,UT Permian Basin,Western Oregon,Ratliff Stadium,Lone Star,Lone Star,401541909
2023,9,regular,2023-10-28T23:00:00.000Z,Colorado State,Air Force,Canvas Stadium,Mountain West,Mountain West,401532603
2023,9,regular,2023-10-28T23:00:00.000Z,Texas State,Troy,Bobcat Stadium (TX),Sun Belt,Sun Belt,401531903
2023,9,regular,2023-10-28T23:00:00.000Z,Stanford,Washington,Stanford Stadium,Pac-12,Pac-12,401524042
2023,9,regular,2023-10-28T23:30:00.000Z,Wisconsin,Ohio State,Camp Randall Stadium,Big Ten,Big Ten,401520360
2023,9,regular,2023-10-28T23:30:00.000Z,UCLA,Colorado,Rose Bowl,Pac-12,Pac-12,401524043
2023,9,regular,2023-10-28T23:30:00.000Z,Ole Miss,Vanderbilt,Vaught-Hemingway Stadium,SEC,SEC,401520357
2023,9,regular,2023-10-29T00:00:00.000Z,Utah Tech,Eastern Kentucky,Greater Zion Stadium,UAC,UAC,401540197
2023,9,regular,2023-10-29T00:00:00.000Z,Georgia Tech,North Carolina,Bobby Dodd Stadium,ACC,ACC,401525537
2023,9,regular,2023-10-29T00:00:00.000Z,Midwestern State,Western New Mexico,"Memorial Stadium (Wichita Falls, TX)",Lone Star,Lone Star,401540987
2023,9,regular,2023-10-29T00:00:00.000Z,James Madison,Old Dominion,Bridgeforth Stadium,Sun Belt,Sun Belt,401531900
2023,9,regular,2023-10-29T00:00:00.000Z,Texas A&M-Kingsville,Central Washington,Javelina Stadium,Lone Star,Lone Star,401541903
2023,9,regular,2023-10-29T00:00:00.000Z,Oklahoma State,Cincinnati,Boone Pickens Stadium,Big 12,Big 12,401525876
2023,9,regular,2023-10-29T00:00:00.000Z,West Texas A&M,Angelo State,Buffalo Stadium,Lone Star,Lone Star,401541896
2023,9,regular,2023-10-29T00:00:00.000Z,McNeese,Northwestern State,Cowboy Stadium,Southland,Southland,401540394
2023,9,regular,2023-10-29T00:00:00.000Z,Arizona State,Washington State,Mountain America Stadium,Pac-12,Pac-12,401524040
