season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2021,6,regular,2021-10-09T21:00:00.000Z,East Texas A&M,Saginaw Valley State,Memorial Stadium (Commerce TX),Lone Star,GLIAC,401328979
2021,6,regular,2021-10-09T22:00:00.000Z,UCF,East Carolina,FBC Mortgage Stadium,American Athletic,American Athletic,401301019
2021,6,regular,2021-10-09T22:00:00.000Z,Eastern Kentucky,Abilene Christian,Roy Kidd Stadium,AWC,AWC,401327992
2021,6,regular,2021-10-09T22:00:00.000Z,Gardner-Webb,Campbell,Ernest W. Spangler Stadium,Big South,Big South,401328111
2021,6,regular,2021-10-09T22:00:00.000Z,Florida A&M,South Carolina State,Bragg Memorial Stadium,SWAC,MEAC,401328325
2021,6,regular,2021-10-09T22:00:00.000Z,Southwest Minnesota State,Sioux Falls,Schwan Regional Event Center,Northern Sun,Northern Sun,401329505
2021,6,regular,2021-10-09T22:00:00.000Z,Wayne State (MI),Michigan Tech,Tom Adams Field,GLIAC,GLIAC,401328956
2021,6,regular,2021-10-09T22:00:00.000Z,Savannah St,ERSKINE,Ted Wright Stadium,SIAC,Independent DII,401328949
2021,6,regular,2021-10-09T22:00:00.000Z,Indianapolis,McKendree,Key Stadium,Great Lakes,Great Lakes,401328652
2021,6,regular,2021-10-09T22:00:00.000Z,Virginia St,Elizabeth City State,Rogers Stadium (VA),CIAA,CIAA,401327929
2021,6,regular,2021-10-09T23:00:00.000Z,Air Force,Wyoming,Falcon Stadium,Mountain West,Mountain West,401310714
2021,6,regular,2021-10-09T23:00:00.000Z,UT Permian Basin,Lincoln (CA),Ratliff Stadium,Lone Star,,401330254
2021,6,regular,2021-10-09T23:00:00.000Z,Houston Christian,Northwestern State,Husky Stadium,Southland,Southland,401328578
2021,6,regular,2021-10-09T23:00:00.000Z,Ashland,Ohio Dominican,Jack Miller Stadium,Great Midwest Athletic,Great Midwest Athletic,401328717
2021,6,regular,2021-10-09T23:00:00.000Z,Texas Tech,TCU,Jones AT&T Stadium,Big 12,Big 12,401287919
2021,6,regular,2021-10-09T23:00:00.000Z,North Greenville,West Florida,Younts Stadium,Gulf South,Gulf South,401329012
2021,6,regular,2021-10-09T23:00:00.000Z,Southern Miss,UTEP,M. M. Roberts Stadium,Conference USA,Conference USA,401282227
2021,6,regular,2021-10-09T23:00:00.000Z,Valdosta State,Delta State,Bazemore-Hyder Stadium,Gulf South,Gulf South,401328983
2021,6,regular,2021-10-09T23:00:00.000Z,Grand Valley State University,Northwood (MI),Lubbers Stadium,GLIAC,GLIAC,401328940
2021,6,regular,2021-10-09T23:00:00.000Z,Troy,Georgia Southern,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,401309617
2021,6,regular,2021-10-09T23:00:00.000Z,Western Kentucky,UTSA,Houchens Industries-L.T. Smith Stadium,Conference USA,Conference USA,401282228
2021,6,regular,2021-10-09T23:00:00.000Z,Kent State,Buffalo,Dix Stadium,Mid-American,Mid-American,401309565
2021,6,regular,2021-10-09T23:00:00.000Z,Texas State,South Alabama,Bobcat Stadium (TX),Sun Belt,Sun Belt,401309619
2021,6,regular,2021-10-09T23:30:00.000Z,Nebraska,Michigan,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,401282778
2021,6,regular,2021-10-09T23:30:00.000Z,Kentucky,LSU,Kroger Field,SEC,SEC,401282099
2021,6,regular,2021-10-09T23:30:00.000Z,Virginia Tech,Notre Dame,Lane Stadium,ACC,FBS Independents,401282656
2021,6,regular,2021-10-10T00:00:00.000Z,West Texas A&M,Angelo State,Buffalo Stadium,Lone Star,Lone Star,401329096
2021,6,regular,2021-10-10T00:00:00.000Z,Colorado Mesa,Adams State,Ralph Stocker Stadium,Rocky Mountain,Rocky Mountain,401329028
2021,6,regular,2021-10-10T00:00:00.000Z,USC,Utah,Los Angeles Memorial Coliseum,Pac-12,Pac-12,401309871
2021,6,regular,2021-10-10T00:00:00.000Z,Texas A&M,Alabama,Kyle Field,SEC,SEC,401282103
2021,6,regular,2021-10-10T00:00:00.000Z,UL Monroe,Georgia State,Malone Stadium,Sun Belt,Sun Belt,401309618
2021,6,regular,2021-10-10T00:00:00.000Z,Tuskegee,Morehouse College,Legion Field,SIAC,SIAC,401329124
2021,6,regular,2021-10-10T00:00:00.000Z,Western New Mexico,Eastern New Mexico,Ben Altamirano Field,Lone Star,Lone Star,401329464
2021,6,regular,2021-10-10T00:00:00.000Z,Midwestern State,Texas A&M-Kingsville,"Memorial Stadium (Wichita Falls, TX)",Lone Star,Lone Star,401329109
2021,6,regular,2021-10-10T01:00:00.000Z,San Diego State,New Mexico,Qualcomm Stadium,Mountain West,Mountain West,401310716
2021,6,regular,2021-10-10T01:00:00.000Z,Tulsa,Memphis,Chapman Stadium,American Athletic,American Athletic,401301020
2021,6,regular,2021-10-10T01:00:00.000Z,Sacramento State,Southern Utah,Hornet Stadium,Big Sky,Big Sky,401328096
2021,6,regular,2021-10-10T02:30:00.000Z,Nevada,New Mexico State,Mackay Stadium,Mountain West,FBS Independents,401310717
2021,6,regular,2021-10-10T02:30:00.000Z,Arizona,UCLA,Arizona Stadium,Pac-12,Pac-12,401309870
2021,7,regular,2021-10-12T23:30:00.000Z,Louisiana,App State,Cajun Field,Sun Belt,Sun Belt,401309620
2021,7,regular,2021-10-14T23:00:00.000Z,Southern Nazarene,Southwestern Oklahoma State,Southern Nazarene University Football Stadium,Great American,Great American,401328554
2021,7,regular,2021-10-14T23:30:00.000Z,South Alabama,Georgia Southern,Hancock Whitney Stadium,Sun Belt,Sun Belt,401309621
2021,7,regular,2021-10-14T23:30:00.000Z,Memphis,Navy,Simmons Bank Liberty Stadium,American Athletic,American Athletic,401301022
2021,7,regular,2021-10-15T23:00:00.000Z,Syracuse,Clemson,JMA Wireless Dome,ACC,ACC,401282657
2021,7,regular,2021-10-15T23:00:00.000Z,North Texas,Marshall,DATCU Stadium,Conference USA,Conference USA,401282231
2021,7,regular,2021-10-15T23:00:00.000Z,Cornell,Colgate,Schoellkopf Field,Ivy,Patriot,401328252
2021,7,regular,2021-10-16T02:00:00.000Z,Weber State,Montana State,Stewart Stadium,Big Sky,Big Sky,401328068
2021,7,regular,2021-10-16T02:30:00.000Z,San José State,San Diego State,CEFCU Stadium,Mountain West,Mountain West,401310723
2021,7,regular,2021-10-16T02:30:00.000Z,Oregon,California,Autzen Stadium,Pac-12,Pac-12,401309872
2021,7,regular,2021-10-16T16:00:00.000Z,Cincinnati,UCF,Nippert Stadium,American Athletic,American Athletic,401301023
2021,7,regular,2021-10-16T16:00:00.000Z,UConn,Yale,Pratt & Whitney Stadium,FBS Independents,Ivy,401286192
2021,7,regular,2021-10-16T16:00:00.000Z,South Florida,Tulsa,Raymond James Stadium,American Athletic,American Athletic,401301024
2021,7,regular,2021-10-16T16:00:00.000Z,Maine,William & Mary,Alfond Stadium,CAA,CAA,401328200
2021,7,regular,2021-10-16T16:00:00.000Z,Dayton,Marist,Welcome Stadium,Pioneer,Pioneer,401328510
2021,7,regular,2021-10-16T16:00:00.000Z,Incarnate Word,Nicholls,Gayle and Tom Benson Stadium,Southland,Southland,401328595
2021,7,regular,2021-10-16T16:00:00.000Z,Long Island University,Merrimack,Bethpage Federal Credit Union Stadium,NEC,NEC,401329328
2021,7,regular,2021-10-16T16:00:00.000Z,Bryant,St. Francis (PA),Bulldog Stadium,NEC,NEC,401332308
2021,7,regular,2021-10-16T16:00:00.000Z,Buffalo,Ohio,UB Stadium,Mid-American,Mid-American,401309571
2021,7,regular,2021-10-16T16:00:00.000Z,Arkansas,Auburn,Razorback Stadium,SEC,SEC,401282104
2021,7,regular,2021-10-16T16:00:00.000Z,Missouri,Texas A&M,Memorial Stadium,SEC,SEC,401282108
2021,7,regular,2021-10-16T16:00:00.000Z,LSU,Florida,Tiger Stadium (LA),SEC,SEC,401282106
2021,7,regular,2021-10-16T16:00:00.000Z,Minnesota,Nebraska,Huntington Bank Stadium,Big Ten,Big Ten,401282796
2021,7,regular,2021-10-16T16:00:00.000Z,Indiana,Michigan State,"Memorial Stadium (Bloomington, IN)",Big Ten,Big Ten,401282731
2021,7,regular,2021-10-16T16:00:00.000Z,Northwestern,Rutgers,Ryan Field,Big Ten,Big Ten,401282807
2021,7,regular,2021-10-16T16:00:00.000Z,Texas,Oklahoma State,DKR-Texas Memorial Stadium,Big 12,Big 12,401287924
2021,7,regular,2021-10-16T16:00:00.000Z,Edinboro University,Mercyhurst,Sox Harrison Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401331763
2021,7,regular,2021-10-16T16:00:00.000Z,University Of Charleston (WV),Concord University,University of Charleston Stadium,Mountain East,Mountain East,401334764
2021,7,regular,2021-10-16T16:00:00.000Z,Davenport,Wayne State (MI),Farmers Insurance Athletic Complex,GLIAC,GLIAC,401328728
2021,7,regular,2021-10-16T16:00:00.000Z,American International,New Haven,Ronald J. Abdow Field,Northeast 10,Northeast 10,401328928
2021,7,regular,2021-10-16T16:00:00.000Z,Northern Michigan,Michigan Tech,Superior Dome,GLIAC,GLIAC,401328957
2021,7,regular,2021-10-16T16:00:00.000Z,West Chester,East Stroudsburg University,John A. Farrell Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329422
2021,7,regular,2021-10-16T16:00:00.000Z,Ohio Dominican,Findlay,Panther Stadium (OH),Great Midwest Athletic,Great Midwest Athletic,401332013
2021,7,regular,2021-10-16T16:30:00.000Z,Brown,Princeton,Brown Stadium,Ivy,Ivy,401344144
2021,7,regular,2021-10-16T16:30:00.000Z,Virginia,Duke,Scott Stadium,ACC,ACC,401282660
2021,7,regular,2021-10-16T17:00:00.000Z,Notre Dame College,West Virginia Wesleyan,Mueller Field,Mountain East,Mountain East,401329437
2021,7,regular,2021-10-16T17:00:00.000Z,Livingstone,Shaw,Alumni Memorial Stadium (NC),CIAA,CIAA,401328218
2021,7,regular,2021-10-16T17:00:00.000Z,Fordham,Bucknell,Jack Coffey Field,Patriot,Patriot,401336485
2021,7,regular,2021-10-16T17:00:00.000Z,Sacred Heart,Central Connecticut,Campus Field,NEC,NEC,401332302
2021,7,regular,2021-10-16T17:00:00.000Z,Stetson,St. Thomas (MN),Spec Martin Municipal Stadium,Pioneer,Pioneer,401332322
2021,7,regular,2021-10-16T17:00:00.000Z,Bethune-Cookman,Prairie View A&M,Municipal Stadium,SWAC,SWAC,401328643
2021,7,regular,2021-10-16T17:00:00.000Z,Harvard,Lafayette,Harvard Stadium,Ivy,Patriot,401335302
2021,7,regular,2021-10-16T17:00:00.000Z,Western Illinois,South Dakota State,Hanson Field,MVFC,MVFC,401328381
2021,7,regular,2021-10-16T17:00:00.000Z,New Hampshire,Dartmouth,Wildcat Stadium,CAA,Ivy,401328207
2021,7,regular,2021-10-16T17:00:00.000Z,Campbell,Monmouth,Barker-Lane Stadium,Big South,Big South,401328112
2021,7,regular,2021-10-16T17:00:00.000Z,Walsh,Kentucky Wesleyan,Tom Benson Hall of Fame Stadium,Great Midwest Athletic,Great Midwest Athletic,401334759
2021,7,regular,2021-10-16T17:00:00.000Z,Pace,Franklin Pierce,Pace Stadium,Northeast 10,Northeast 10,401334782
2021,7,regular,2021-10-16T17:00:00.000Z,West Liberty,Fairmont State,West Family Stadium,Mountain East,Mountain East,401337472
2021,7,regular,2021-10-16T17:00:00.000Z,Edward Waters,Kentucky State,Earl Kitchings Stadium,SIAC,SIAC,401332380
2021,7,regular,2021-10-16T17:00:00.000Z,Stonehill,St. Anselm,W.B. Mason Stadium,Northeast 10,Northeast 10,401330259
2021,7,regular,2021-10-16T17:00:00.000Z,Carson-Newman College,Lenoir-Rhyne,Burke-Tarr Stadium,South Atlantic,South Atlantic,401329646
2021,7,regular,2021-10-16T17:00:00.000Z,Upper Iowa University,Minnesota State Mankato,Harms-Eischeid Stadium,Northern Sun,Northern Sun,401329496
2021,7,regular,2021-10-16T17:00:00.000Z,Shorter,Mississippi College,Barron Stadium,Gulf South,Gulf South,401328995
2021,7,regular,2021-10-16T17:00:00.000Z,Central State (OH),Tuskegee,McPherson Memorial Stadium,SIAC,SIAC,401329135
2021,7,regular,2021-10-16T17:00:00.000Z,Slippery Rock,Indiana-Pennsylvania,Mihalik-Thompson Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329205
2021,7,regular,2021-10-16T17:00:00.000Z,Alderson-Broaddus,Glenville State,Multi-Sport Performance Stadium,Mountain East,Mountain East,401329389
2021,7,regular,2021-10-16T17:00:00.000Z,Hillsdale,Lake Erie,"Frank ""Muddy"" Waters Stadium",Great Midwest Athletic,Great Midwest Athletic,401329477
2021,7,regular,2021-10-16T17:00:00.000Z,Tiffin,Ashland,Frost-Kalnow Stadium,Great Midwest Athletic,Great Midwest Athletic,401328718
2021,7,regular,2021-10-16T17:00:00.000Z,Lincoln (PA),Elizabeth City State,Lincoln University Stadium,CIAA,CIAA,401327930
2021,7,regular,2021-10-16T17:00:00.000Z,Bowie State,Virginia St,Bulldogs Stadium,CIAA,CIAA,401327920
2021,7,regular,2021-10-16T17:00:00.000Z,Chowan,Virginia Union,Garrison Stadium,CIAA,CIAA,401328020
2021,7,regular,2021-10-16T17:05:00.000Z,Minnesota Duluth,Concordia University St Paul,James S. Malosky Stadium,Northern Sun,Northern Sun,401329177
2021,7,regular,2021-10-16T17:30:00.000Z,Chattanooga,East Tennessee State,Finley Stadium,Southern,Southern,401328539
2021,7,regular,2021-10-16T17:30:00.000Z,Columbia,Pennsylvania,Lawrence A. Wien Stadium,Ivy,Ivy,401328242
2021,7,regular,2021-10-16T17:30:00.000Z,Holy Cross,Georgetown,Fitton Field,Patriot,Patriot,401328480
2021,7,regular,2021-10-16T17:30:00.000Z,Wofford,Samford,Gibbs Stadium,Southern,Southern,401328564
2021,7,regular,2021-10-16T17:30:00.000Z,Greeneville,UVA Wise,Pioneer Field (TN),South Atlantic,South Atlantic,401329638
2021,7,regular,2021-10-16T17:30:00.000Z,Winston-Salem,St. Augustine's,Bowman Gray Stadium,CIAA,CIAA,401328173
2021,7,regular,2021-10-16T18:00:00.000Z,Winona State,Southwest Minnesota State,Altra Federal Credit Union Stadium,Northern Sun,Northern Sun,401329063
2021,7,regular,2021-10-16T18:00:00.000Z,Morehouse College,Fort Valley State,B.T. Harvey Stadium,SIAC,SIAC,401329122
2021,7,regular,2021-10-16T18:00:00.000Z,Southwest Baptist,Truman State,Plaster Sports Complex,Great Lakes,Great Lakes,401328701
2021,7,regular,2021-10-16T18:00:00.000Z,Missouri S&T,William Jewell,Allgood-Bailey Stadium,Great Lakes,Great Lakes,401328686
2021,7,regular,2021-10-16T18:00:00.000Z,Fayetteville State,Johnson C Smith,"Luther ""Nick"" Jeralds Stadium",CIAA,CIAA,401328087
2021,7,regular,2021-10-16T18:00:00.000Z,Norfolk State,Virginia University Of Lynchburg,"William Dick"""" Price Stadium""""",MEAC,,401328305
2021,7,regular,2021-10-16T18:00:00.000Z,Saginaw Valley State,Northwood (MI),Harvey Randall Wickes Memorial Stadium,GLIAC,GLIAC,401328975
2021,7,regular,2021-10-16T18:00:00.000Z,West Alabama,Valdosta State,Tiger Stadium (AL),Gulf South,Gulf South,401328984
2021,7,regular,2021-10-16T18:00:00.000Z,Bemidji State,Minnesota State Moorhead,Chet Anderson Stadium,Northern Sun,Northern Sun,401329043
2021,7,regular,2021-10-16T18:00:00.000Z,Benedict College,Albany State GA,Charlie W. Johnson Stadium,SIAC,SIAC,401329082
2021,7,regular,2021-10-16T18:00:00.000Z,Southern Connecticut State,Bentley,Jess Dow Field,Northeast 10,Northeast 10,401344442
2021,7,regular,2021-10-16T18:00:00.000Z,Frostburg State,Wheeling,Bobcat Stadium (MD),Mountain East,Mountain East,401335304
2021,7,regular,2021-10-16T18:00:00.000Z,Richmond,James Madison,E. Claiborne Robins Stadium,CAA,CAA,401328196
2021,7,regular,2021-10-16T18:00:00.000Z,Washburn,Northwest Missouri St,Yager Stadium at Moore Bowl,Mid America,Mid America,401329512
2021,7,regular,2021-10-16T18:00:00.000Z,Pittsburg St,Lincoln (MO),Carnie Smith Stadium,Mid America,Mid America,401329447
2021,7,regular,2021-10-16T18:00:00.000Z,Emporia State University,Nebraska-Kearney,Francis G. Welch Stadium,Mid America,Mid America,401329399
2021,7,regular,2021-10-16T18:00:00.000Z,Millersville,Shepherd,Chryst Field at Biemesderfer Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329361
2021,7,regular,2021-10-16T18:00:00.000Z,Colorado School Of Mines,South Dakota Mines,Marv Kay Stadium at Campbell Field,Rocky Mountain,Rocky Mountain,401329323
2021,7,regular,2021-10-16T18:00:00.000Z,Fort Lewis,Colorado Mesa,Ray Dennison Memorial Field,Rocky Mountain,Rocky Mountain,401329315
2021,7,regular,2021-10-16T18:00:00.000Z,Bloomsburg,Lock Haven University,Robert B. Redman Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329185
2021,7,regular,2021-10-16T18:00:00.000Z,Wayne State (NE),Augustana University (SD),"Memorial Stadium (Wayne, NE)",Northern Sun,Northern Sun,401329147
2021,7,regular,2021-10-16T18:00:00.000Z,Eastern Michigan,Ball State,Rynearson Stadium,Mid-American,Mid-American,401309568
2021,7,regular,2021-10-16T18:00:00.000Z,Sioux Falls,University of Mary,Bob Young Field,Northern Sun,Northern Sun,401329129
2021,7,regular,2021-10-16T18:00:00.000Z,Alabama A&M,Florida A&M,Louis Crews Stadium,SWAC,SWAC,401328659
2021,7,regular,2021-10-16T18:30:00.000Z,Miami (OH),Akron,Yager Stadium,Mid-American,Mid-American,401308837
2021,7,regular,2021-10-16T18:30:00.000Z,Eastern Washington,Idaho,Roos Field,Big Sky,Big Sky,401328043
2021,7,regular,2021-10-16T19:00:00.000Z,Arkansas-Monticello,Ouachita Baptist,Convoy Leslie Cotton Boll Stadium,Great American,Great American,401328314
2021,7,regular,2021-10-16T19:00:00.000Z,Southern Arkansas,Arkansas Tech,"Memorial Stadium (El Dorado, AR)",Great American,Great American,401328282
2021,7,regular,2021-10-16T19:00:00.000Z,Jackson State,Alabama State,Mississippi Veterans Memorial Stadium,SWAC,SWAC,401328620
2021,7,regular,2021-10-16T19:00:00.000Z,Henderson State,Harding University,Ruggles Field at Carpenter-Haygood Stadium,Great American,Great American,401328394
2021,7,regular,2021-10-16T19:00:00.000Z,Southeastern Oklahoma State,Northwestern Oklahoma State,Paul Laird Field,Great American,Great American,401328455
2021,7,regular,2021-10-16T19:00:00.000Z,Savannah St,Clark Atlanta,Ted Wright Stadium,SIAC,SIAC,401328950
2021,7,regular,2021-10-16T19:00:00.000Z,Lane College,Miles College,Lane Field,SIAC,SIAC,401328964
2021,7,regular,2021-10-16T19:00:00.000Z,Delta State,North Greenville,Parker Field at McCool Stadium,Gulf South,Gulf South,401329013
2021,7,regular,2021-10-16T19:00:00.000Z,Adams State,Chadron St,Rex Stadium,Rocky Mountain,Rocky Mountain,401329029
2021,7,regular,2021-10-16T19:00:00.000Z,Western Colorado,Black Hills State,Mountaineer Bowl,Rocky Mountain,Rocky Mountain,401329300
2021,7,regular,2021-10-16T19:00:00.000Z,New Mexico Highlands,CSU Pueblo,Sanchez Family Stadium,Rocky Mountain,Rocky Mountain,401329334
2021,7,regular,2021-10-16T19:00:00.000Z,MONTANASTN,Simon Fraser,,,Great Northwest,401348541
2021,7,regular,2021-10-16T19:00:00.000Z,Tennessee State,Tennessee Tech,Nissan Stadium,OVC,OVC,401328430
2021,7,regular,2021-10-16T19:00:00.000Z,Grambling,Texas Southern,Eddie Robinson Stadium,SWAC,SWAC,401328665
2021,7,regular,2021-10-16T19:00:00.000Z,Arkansas-Pine Bluff,Southern,Golden Lion Stadium,SWAC,SWAC,401328636
2021,7,regular,2021-10-16T19:00:00.000Z,Texas State,Troy,Bobcat Stadium (TX),Sun Belt,Sun Belt,401309622
2021,7,regular,2021-10-16T19:00:00.000Z,Morehead State,Butler,Jayne Stadium,Pioneer,Pioneer,401328502
2021,7,regular,2021-10-16T19:00:00.000Z,Missouri State,Indiana State,Plaster Sports Complex,MVFC,MVFC,401328341
2021,7,regular,2021-10-16T19:00:00.000Z,Southern Illinois,North Dakota,Saluki Stadium,MVFC,MVFC,401328363
2021,7,regular,2021-10-16T19:00:00.000Z,Eastern Illinois,UT Martin,O'Brien Stadium,OVC,OVC,401328416
2021,7,regular,2021-10-16T19:00:00.000Z,Southeast Missouri State,Murray State,Houck Field,OVC,OVC,401328422
2021,7,regular,2021-10-16T19:00:00.000Z,Illinois State,North Dakota State,Hancock Stadium,MVFC,MVFC,401328331
2021,7,regular,2021-10-16T19:00:00.000Z,Montana,Sacramento State,Washington-Grizzly Stadium,Big Sky,Big Sky,401328071
2021,7,regular,2021-10-16T19:30:00.000Z,Western Michigan,Kent State,Waldo Stadium,Mid-American,Mid-American,401309572
2021,7,regular,2021-10-16T19:30:00.000Z,Southern Miss,UAB,M. M. Roberts Stadium,Conference USA,Conference USA,401282234
2021,7,regular,2021-10-16T19:30:00.000Z,Old Dominion,Western Kentucky,S.B. Ballard Stadium,Conference USA,Conference USA,401282232
2021,7,regular,2021-10-16T19:30:00.000Z,Wyoming,Fresno State,War Memorial Stadium,Mountain West,Mountain West,401310721
2021,7,regular,2021-10-16T19:30:00.000Z,Georgia,Kentucky,Sanford Stadium,SEC,SEC,401282105
2021,7,regular,2021-10-16T19:30:00.000Z,Baylor,BYU,McLane Stadium,Big 12,FBS Independents,401287920
2021,7,regular,2021-10-16T19:30:00.000Z,UAlbany,Villanova,Bob Ford Field,CAA,CAA,401328163
2021,7,regular,2021-10-16T19:30:00.000Z,Stony Brook,Delaware,Kenneth P. LaValle Stadium,CAA,CAA,401328178
2021,7,regular,2021-10-16T19:30:00.000Z,Colorado,Arizona,Folsom Field,Pac-12,Pac-12,401309875
2021,7,regular,2021-10-16T19:30:00.000Z,South Carolina State,Morgan State,Oliver C. Dawson Stadium,MEAC,MEAC,401328300
2021,7,regular,2021-10-16T19:30:00.000Z,North Carolina,Miami,Kenan Stadium,ACC,ACC,401282659
2021,7,regular,2021-10-16T19:30:00.000Z,Northern Illinois,Bowling Green,Huskie Stadium,Mid-American,Mid-American,401309570
2021,7,regular,2021-10-16T19:30:00.000Z,Central Michigan,Toledo,Kelly/Shorts Stadium,Mid-American,Mid-American,401309569
2021,7,regular,2021-10-16T19:30:00.000Z,Virginia Tech,Pittsburgh,Lane Stadium,ACC,ACC,401282661
2021,7,regular,2021-10-16T19:30:00.000Z,Iowa,Purdue,Kinnick Stadium,Big Ten,Big Ten,401282760
2021,7,regular,2021-10-16T20:00:00.000Z,Northern Arizona,Southern Utah,Walkup Skydome,Big Sky,Big Sky,401328077
2021,7,regular,2021-10-16T20:00:00.000Z,Towson,Rhode Island,Johnny Unitas Stadium,CAA,CAA,401328213
2021,7,regular,2021-10-16T20:00:00.000Z,Limestone,Mars Hill,The Reservation,South Atlantic,South Atlantic,401329656
2021,7,regular,2021-10-16T20:00:00.000Z,Mercer,VMI,Five Star Stadium at the Moye Complex,Southern,Southern,401328568
2021,7,regular,2021-10-16T20:00:00.000Z,Seton Hill,Gannon,Offutt Field,Pennsylvania State Athletic,Pennsylvania State Athletic,401329354
2021,7,regular,2021-10-16T20:00:00.000Z,Quincy,McKendree,QU Stadium,Great Lakes,Great Lakes,401328653
2021,7,regular,2021-10-16T20:00:00.000Z,South Carolina,Vanderbilt,Williams-Brice Stadium,SEC,SEC,401282109
2021,7,regular,2021-10-16T20:00:00.000Z,Northwestern State,McNeese,Harry Turpin Stadium,Southland,Southland,401328589
2021,7,regular,2021-10-16T20:00:00.000Z,ERSKINE,Bluefield State,J.W. Babb Stadium,Independent DII,Independent DII,401332387
2021,7,regular,2021-10-16T20:00:00.000Z,Mississippi Valley State,Alcorn State,Rice-Totten Field,SWAC,SWAC,401328628
2021,7,regular,2021-10-16T20:00:00.000Z,Kansas,Texas Tech,Memorial Stadium,Big 12,Big 12,401287921
2021,7,regular,2021-10-16T20:00:00.000Z,Abilene Christian,Lamar,Wildcat Stadium (TX),AWC,AWC,401328008
2021,7,regular,2021-10-16T21:00:00.000Z,Northern Iowa,South Dakota,UNI-Dome,MVFC,MVFC,401328374
2021,7,regular,2021-10-16T21:00:00.000Z,West Florida,West Georgia,Blue Wahoos Stadium,Gulf South,Gulf South,401329036
2021,7,regular,2021-10-16T21:00:00.000Z,East Texas A&M,Western New Mexico,Memorial Stadium (Commerce TX),Lone Star,Lone Star,401329156
2021,7,regular,2021-10-16T21:00:00.000Z,Missouri Southern State,Central Missouri,Fred G. Hughes Stadium,Mid America,Mid America,401329346
2021,7,regular,2021-10-16T21:00:00.000Z,Missouri Western,Northeastern State,Craig Field at Spratt Memorial Stadium,Mid America,Mid America,401329471
2021,7,regular,2021-10-16T21:00:00.000Z,Newberry,Catawba,Setzler Field,South Atlantic,South Atlantic,401331760
2021,7,regular,2021-10-16T21:00:00.000Z,San Diego,Drake,Torero Stadium,Pioneer,Pioneer,401332316
2021,7,regular,2021-10-16T21:00:00.000Z,SE Louisiana,Houston Christian,Strawberry Stadium,Southland,Southland,401328579
2021,7,regular,2021-10-16T21:00:00.000Z,Kennesaw State,North Carolina A&T,Fifth Third Stadium,Big South,Big South,401328140
2021,7,regular,2021-10-16T21:00:00.000Z,Portland State,Idaho State,Hillsboro Stadium,Big Sky,Big Sky,401328061
2021,7,regular,2021-10-16T21:00:00.000Z,Central Arkansas,Eastern Kentucky,Estes Stadium,AWC,AWC,401327971
2021,7,regular,2021-10-16T21:05:00.000Z,Kutztown University,Shippensburg,Andre Reed Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329234
2021,7,regular,2021-10-16T22:00:00.000Z,Furman,The Citadel,Paladin Stadium,Southern,Southern,401328549
2021,7,regular,2021-10-16T22:00:00.000Z,Indianapolis,Lindenwood,Key Stadium,Great Lakes,Great Lakes,401328611
2021,7,regular,2021-10-16T22:00:00.000Z,West Virginia State,UNC Pembroke,Dickerson Stadium,Mountain East,Mountain East,401334772
2021,7,regular,2021-10-16T22:00:00.000Z,Charleston Southern,Hampton,Buccaneer Field,Big South,Big South,401328122
2021,7,regular,2021-10-16T22:00:00.000Z,Wilson,Wingate,Electric Supply Company Field,Independent DII,South Atlantic,401331752
2021,7,regular,2021-10-16T22:00:00.000Z,UTSA,Rice,Alamodome,Conference USA,Conference USA,401282233
2021,7,regular,2021-10-16T23:00:00.000Z,Davidson,Presbyterian,Richardson Stadium,Pioneer,Pioneer,401337369
2021,7,regular,2021-10-16T23:00:00.000Z,UNLV,Utah State,Allegiant Stadium,Mountain West,Mountain West,401310720
2021,7,regular,2021-10-16T23:00:00.000Z,Mississippi State,Alabama,Davis Wade Stadium,SEC,SEC,401282107
2021,7,regular,2021-10-16T23:00:00.000Z,East Central (OK),Oklahoma Baptist,Koi Ishto Stadium,Great American,Great American,401328350
2021,7,regular,2021-10-16T23:00:00.000Z,Grand Valley State University,Ferris State,Lubbers Stadium,GLIAC,GLIAC,401328771
2021,7,regular,2021-10-16T23:00:00.000Z,Northern State,Minot State,Swisher Field,Northern Sun,Northern Sun,401329073
2021,7,regular,2021-10-16T23:00:00.000Z,Angelo State,UT Permian Basin,LeGrand Stadium at 1st Community Credit Union Field,Lone Star,Lone Star,401329097
2021,7,regular,2021-10-16T23:00:00.000Z,New Mexico,Colorado State,University Stadium (NM),Mountain West,Mountain West,401310719
2021,7,regular,2021-10-16T23:00:00.000Z,UL Monroe,Liberty,Malone Stadium,Sun Belt,FBS Independents,401286296
2021,7,regular,2021-10-16T23:00:00.000Z,North Alabama,Robert Morris,Braly Municipal Stadium,Big South,Big South,401328148
2021,7,regular,2021-10-16T23:30:00.000Z,Tennessee,Ole Miss,Neyland Stadium,SEC,SEC,401282110
