season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2010,4,regular,2010-09-26T00:00:00.000Z,McNeese,Cal Poly,Cowboy Stadium,Southland,Great West,302682377
2010,4,regular,2010-09-26T00:00:00.000Z,Boise State,Oregon State,Albertsons Stadium,Western Athletic,Pac-10,302680068
2010,4,regular,2010-09-26T00:00:00.000Z,Utah,San José State,Rice-Eccles Stadium,Mountain West,Western Athletic,302680254
2010,4,regular,2010-09-26T00:00:00.000Z,San Diego State,Utah State,Qualcomm Stadium,Mountain West,Western Athletic,302680021
2010,4,regular,2010-09-26T00:00:00.000Z,Rice,Baylor,Rice Stadium,Conference USA,Big 12,302680242
2010,4,regular,2010-09-26T00:05:00.000Z,Weber State,UC Davis,Stewart Stadium,Big Sky,Great West,302682692
2010,4,regular,2010-09-26T00:30:00.000Z,Minnesota,Northern Illinois,Huntington Bank Stadium,Big Ten,Mid-American,302680135
2010,4,regular,2010-09-26T01:00:00.000Z,LSU,West Virginia,Tiger Stadium (LA),SEC,Big East,302680099
2010,4,regular,2010-09-26T01:00:00.000Z,San Diego,Butler,Torero Stadium,Pioneer,Pioneer,302680301
2010,4,regular,2010-09-26T01:05:00.000Z,UTEP,Memphis,Sun Bowl,Conference USA,Conference USA,302682638
2010,4,regular,2010-09-26T02:00:00.000Z,UNLV,New Mexico,Sam Boyd Stadium,Mountain West,Mountain West,302682439
2010,4,regular,2010-09-26T02:00:00.000Z,Arizona,California,Arizona Stadium,Pac-10,Pac-10,302680012
2010,4,regular,2010-09-26T02:30:00.000Z,Arizona State,Oregon,Mountain America Stadium,Pac-10,Pac-10,302680009
2010,4,regular,2010-09-26T03:30:00.000Z,Hawai'i,Charleston Southern,Aloha Stadium,Western Athletic,Big South,302680062
2010,5,regular,2010-09-30T23:30:00.000Z,Delaware State,Hampton,Alumni Stadium,MEAC,MEAC,302732169
2010,5,regular,2010-09-30T23:30:00.000Z,Oklahoma State,Texas A&M,Boone Pickens Stadium,Big 12,Big 12,302730197
2010,5,regular,2010-10-01T00:00:00.000Z,Tennessee Tech,UT Martin,Tucker Stadium,OVC,OVC,302732635
2010,5,regular,2010-10-02T00:00:00.000Z,Utah State,BYU,Maverik Stadium,Western Athletic,Mountain West,302740328
2010,5,regular,2010-10-02T16:00:00.000Z,UConn,Vanderbilt,Pratt & Whitney Stadium,Big East,SEC,302750041
2010,5,regular,2010-10-02T16:00:00.000Z,Jacksonville,San Diego,D. B. Milne Field,Pioneer,Pioneer,302750294
2010,5,regular,2010-10-02T16:00:00.000Z,Army,Temple,Michie Stadium,FBS Independents,Mid-American,302750349
2010,5,regular,2010-10-02T16:00:00.000Z,Baylor,Kansas,Floyd Casey Stadium,Big 12,Big 12,302750239
2010,5,regular,2010-10-02T16:00:00.000Z,Butler,Campbell,Butler Bowl,Pioneer,Pioneer,302752086
2010,5,regular,2010-10-02T16:00:00.000Z,Minnesota,Northwestern,Huntington Bank Stadium,Big Ten,Big Ten,302750135
2010,5,regular,2010-10-02T16:00:00.000Z,James Madison,Delaware,Bridgeforth Stadium,CAA,CAA,302750256
2010,5,regular,2010-10-02T16:00:00.000Z,Clemson,Miami,"Memorial Stadium (Clemson, SC)",ACC,ACC,302750228
2010,5,regular,2010-10-02T16:00:00.000Z,Eastern Michigan,Ohio,Rynearson Stadium,Mid-American,Mid-American,302752199
2010,5,regular,2010-10-02T16:00:00.000Z,Auburn,UL Monroe,Jordan-Hare Stadium,SEC,Sun Belt,302750002
2010,5,regular,2010-10-02T16:00:00.000Z,Yale,UAlbany,Yale Bowl,Ivy,NEC,302750043
2010,5,regular,2010-10-02T16:00:00.000Z,Illinois,Ohio State,"Memorial Stadium (Champaign, IL)",Big Ten,Big Ten,302750356
2010,5,regular,2010-10-02T16:00:00.000Z,Lafayette,Harvard,Fisher Field,Patriot,Ivy,302750322
2010,5,regular,2010-10-02T16:00:00.000Z,Mississippi State,Alcorn State,Davis Wade Stadium,SEC,SWAC,302750344
2010,5,regular,2010-10-02T16:00:00.000Z,Virginia,Florida State,Scott Stadium,ACC,ACC,302750258
2010,5,regular,2010-10-02T16:21:00.000Z,Ole Miss,Kentucky,Vaught-Hemingway Stadium,SEC,SEC,302750145
2010,5,regular,2010-10-02T16:30:00.000Z,Columbia,Princeton,Lawrence A. Wien Stadium,Ivy,Ivy,302750171
2010,5,regular,2010-10-02T17:00:00.000Z,Dayton,Valparaiso,Welcome Stadium,Pioneer,Pioneer,302752168
2010,5,regular,2010-10-02T17:00:00.000Z,Rhode Island,Brown,Meade Stadium,CAA,Ivy,302750227
2010,5,regular,2010-10-02T17:00:00.000Z,Miami (OH),Kent State,Yager Stadium,Mid-American,Mid-American,302750193
2010,5,regular,2010-10-02T17:00:00.000Z,Howard,Lincoln (PA),William H. Greene Stadium,MEAC,,302750047
2010,5,regular,2010-10-02T17:00:00.000Z,The Citadel,Western Carolina,Johnson Hagood Stadium,Southern,Southern,302752643
2010,5,regular,2010-10-02T17:00:00.000Z,Richmond,Coastal Carolina,,CAA,Big South,302750257
2010,5,regular,2010-10-02T17:00:00.000Z,Sacred Heart,Central Connecticut,Campus Field,NEC,NEC,302752529
2010,5,regular,2010-10-02T17:00:00.000Z,Georgia State,Morehead State,Georgia Dome,FCS Independents,Pioneer,302752247
2010,5,regular,2010-10-02T17:00:00.000Z,Duquesne,Monmouth,Arthur J. Rooney Athletic Field,NEC,NEC,302752184
2010,5,regular,2010-10-02T17:00:00.000Z,Wagner,Bryant,Wagner College Stadium,NEC,NEC,302752681
2010,5,regular,2010-10-02T17:00:00.000Z,Colgate,Georgetown,Andy Kerr Stadium,Patriot,Patriot,302752142
2010,5,regular,2010-10-02T17:00:00.000Z,Holy Cross,Fordham,Fitton Field,Patriot,Patriot,302750107
2010,5,regular,2010-10-02T17:00:00.000Z,St. Francis (PA),Robert Morris,DeGol Field,NEC,NEC,302752598
2010,5,regular,2010-10-02T17:30:00.000Z,Elon,Samford,Rhodes Stadium,Southern,Southern,302752210
2010,5,regular,2010-10-02T17:30:00.000Z,VMI,Presbyterian,Alumni Memorial Field,Big South,Big South,302752678
2010,5,regular,2010-10-02T17:30:00.000Z,Wofford,Furman,Gibbs Stadium,Southern,Southern,302752747
2010,5,regular,2010-10-02T18:00:00.000Z,Western Michigan,Idaho,Waldo Stadium,Mid-American,Western Athletic,302752711
2010,5,regular,2010-10-02T18:00:00.000Z,Colorado State,TCU,Sonny Lubick Field at Hughes Stadium,Mountain West,Mountain West,302750036
2010,5,regular,2010-10-02T18:00:00.000Z,Drake,Marist,Drake Stadium,Pioneer,Pioneer,302752181
2010,5,regular,2010-10-02T18:00:00.000Z,Missouri State,Youngstown State,Plaster Sports Complex,MVFC,MVFC,302752623
2010,5,regular,2010-10-02T18:00:00.000Z,North Dakota State,Western Illinois,Fargodome,MVFC,MVFC,302752449
2010,5,regular,2010-10-02T18:00:00.000Z,Illinois State,Southern Illinois,Hancock Stadium,MVFC,MVFC,302752287
2010,5,regular,2010-10-02T18:00:00.000Z,Rutgers,Tulane,High Point Solutions Stadium,Big East,Conference USA,302750164
2010,5,regular,2010-10-02T18:30:00.000Z,Air Force,Navy,Falcon Stadium,Mountain West,FBS Independents,302752005
2010,5,regular,2010-10-02T18:30:00.000Z,Eastern Illinois,Southeast Missouri State,O'Brien Stadium,OVC,OVC,302752197
2010,5,regular,2010-10-02T19:00:00.000Z,South Dakota,North Dakota,DakotaDome,Great West,Great West,302750233
2010,5,regular,2010-10-02T19:00:00.000Z,Northwestern State,McNeese,Harry Turpin Stadium,Southland,Southland,302752466
2010,5,regular,2010-10-02T19:00:00.000Z,Mississippi Valley State,Prairie View A&M,Rice-Totten Field,SWAC,SWAC,302752400
2010,5,regular,2010-10-02T19:00:00.000Z,Southern Utah,Northern Arizona,Eccles Coliseum,Great West,Big Sky,302750253
2010,5,regular,2010-10-02T19:30:00.000Z,Indiana,Michigan,"Memorial Stadium (Bloomington, IN)",Big Ten,Big Ten,302750084
2010,5,regular,2010-10-02T19:30:00.000Z,Oklahoma,Texas,,Big 12,Big 12,302750201
2010,5,regular,2010-10-02T19:30:00.000Z,Pennsylvania,Dartmouth,Franklin Field,Ivy,Ivy,302750219
2010,5,regular,2010-10-02T19:30:00.000Z,North Carolina,East Carolina,Kenan Stadium,ACC,Conference USA,302750153
2010,5,regular,2010-10-02T19:30:00.000Z,NC State,Virginia Tech,Carter-Finley Stadium,ACC,ACC,302750152
2010,5,regular,2010-10-02T19:30:00.000Z,Bowling Green,Buffalo,Doyt L. Perry Stadium,Mid-American,Mid-American,302750189
2010,5,regular,2010-10-02T19:30:00.000Z,Weber State,Eastern Washington,Stewart Stadium,Big Sky,Big Sky,302752692
2010,5,regular,2010-10-02T19:30:00.000Z,LSU,Tennessee,Tiger Stadium (LA),SEC,SEC,302750099
2010,5,regular,2010-10-02T19:30:00.000Z,Central Michigan,Ball State,Kelly/Shorts Stadium,Mid-American,Mid-American,302752117
2010,5,regular,2010-10-02T19:30:00.000Z,William & Mary,Villanova,Zable Stadium,CAA,CAA,302752729
2010,5,regular,2010-10-02T19:30:00.000Z,Pittsburgh,Florida International,Acrisure Stadium,Big East,Sun Belt,302750221
2010,5,regular,2010-10-02T19:30:00.000Z,Michigan State,Wisconsin,Spartan Stadium,Big Ten,Big Ten,302750127
2010,5,regular,2010-10-02T19:30:00.000Z,UCLA,Washington State,Rose Bowl,Pac-10,Pac-10,302750026
2010,5,regular,2010-10-02T19:30:00.000Z,Bucknell,Cornell,Christy Mathewson-Memorial Stadium,Patriot,Ivy,302752083
2010,5,regular,2010-10-02T19:35:00.000Z,Northern Colorado,Montana,Nottingham Field,Big Sky,Big Sky,302752458
2010,5,regular,2010-10-02T20:00:00.000Z,Morgan State,Bethune-Cookman,Hughes Stadium,MEAC,MEAC,302752415
2010,5,regular,2010-10-02T20:00:00.000Z,Alabama A&M,Grambling,Louis Crews Stadium,SWAC,SWAC,302752010
2010,5,regular,2010-10-02T20:00:00.000Z,Tennessee State,North Carolina A&T,,OVC,MEAC,302752634
2010,5,regular,2010-10-02T20:05:00.000Z,Sacramento State,Montana State,Hornet Stadium,Big Sky,Big Sky,302750016
2010,5,regular,2010-10-02T21:00:00.000Z,Indiana State,Quincy,Memorial Stadium,MVFC,,302750282
2010,5,regular,2010-10-02T21:05:00.000Z,Northern Iowa,South Dakota State,UNI-Dome,MVFC,MVFC,302752460
2010,5,regular,2010-10-02T22:00:00.000Z,Florida A&M,South Carolina State,Bragg Memorial Stadium,MEAC,MEAC,302750050
2010,5,regular,2010-10-02T22:00:00.000Z,Akron,Northern Illinois,InfoCision Stadium,Mid-American,Mid-American,302752006
2010,5,regular,2010-10-02T22:00:00.000Z,New Mexico,UTEP,University Stadium (NM),Mountain West,Conference USA,302750167
2010,5,regular,2010-10-02T22:00:00.000Z,Maryland,Duke,SECU Stadium,ACC,ACC,302750120
2010,5,regular,2010-10-02T22:00:00.000Z,Maine,New Hampshire,Alfond Stadium,CAA,CAA,302750311
2010,5,regular,2010-10-02T22:00:00.000Z,Old Dominion,Gardner-Webb,S.B. Ballard Stadium,FCS Independents,Big South,302750295
2010,5,regular,2010-10-02T22:30:00.000Z,Oregon State,Arizona State,Reser Stadium,Pac-10,Pac-10,302750204
2010,5,regular,2010-10-02T23:00:00.000Z,Lamar,Sam Houston,,Southland,Southland,302752320
2010,5,regular,2010-10-02T23:00:00.000Z,Liberty,Savannah St,Williams Stadium (VA),Big South,MEAC,302752335
2010,5,regular,2010-10-02T23:00:00.000Z,Eastern Kentucky,Kentucky State,Roy Kidd Stadium,OVC,,302752198
2010,5,regular,2010-10-02T23:00:00.000Z,Jacksonville State,Murray State,AmFirst Stadium,OVC,OVC,302750055
2010,5,regular,2010-10-02T23:00:00.000Z,Rice,SMU,Rice Stadium,Conference USA,Conference USA,302750242
2010,5,regular,2010-10-02T23:00:00.000Z,Arkansas State,Louisville,Centennial Bank Stadium,Sun Belt,Big East,302752032
2010,5,regular,2010-10-02T23:00:00.000Z,Colorado,Georgia,Folsom Field,Big 12,SEC,302750038
2010,5,regular,2010-10-02T23:00:00.000Z,Memphis,Tulsa,Simmons Bank Liberty Stadium,Conference USA,Conference USA,302750235
2010,5,regular,2010-10-02T23:00:00.000Z,Towson,Massachusetts,Johnny Unitas Stadium,CAA,CAA,302750119
2010,5,regular,2010-10-02T23:00:00.000Z,Southern,Arkansas-Pine Bluff,Ace W. Mumford Stadium,SWAC,SWAC,302752582
2010,5,regular,2010-10-02T23:00:00.000Z,Iowa State,Texas Tech,Jack Trice Stadium,Big 12,Big 12,302750066
2010,5,regular,2010-10-02T23:00:00.000Z,South Florida,Florida Atlantic,Raymond James Stadium,Big East,Sun Belt,302750058
2010,5,regular,2010-10-02T23:00:00.000Z,Wake Forest,Georgia Tech,Allegacy Federal Credit Union Stadium,ACC,ACC,302750154
2010,5,regular,2010-10-02T23:00:00.000Z,Toledo,Wyoming,Glass Bowl,Mid-American,Mountain West,302752649
2010,5,regular,2010-10-02T23:30:00.000Z,North Texas,Louisiana,,Sun Belt,Sun Belt,302750249
2010,5,regular,2010-10-03T00:00:00.000Z,Alabama State,Texas Southern,Cramton Bowl,SWAC,SWAC,302752011
2010,5,regular,2010-10-03T00:00:00.000Z,San José State,UC Davis,CEFCU Stadium,Western Athletic,Great West,302750023
2010,5,regular,2010-10-03T00:00:00.000Z,Southern Miss,Marshall,M. M. Roberts Stadium,Conference USA,Conference USA,302752572
2010,5,regular,2010-10-03T00:00:00.000Z,USC,Washington,Los Angeles Memorial Coliseum,Pac-10,Pac-10,302750030
2010,5,regular,2010-10-03T00:00:00.000Z,New Mexico State,Boise State,Aggie Memorial Stadium,Western Athletic,Western Athletic,302750166
2010,5,regular,2010-10-03T00:00:00.000Z,Boston College,Notre Dame,"Alumni Stadium (Chestnut Hill, MA)",ACC,FBS Independents,302750103
2010,5,regular,2010-10-03T00:00:00.000Z,Alabama,Florida,Bryant-Denny Stadium,SEC,SEC,302750333
2010,5,regular,2010-10-03T00:00:00.000Z,Oregon,Stanford,Autzen Stadium,Pac-10,Pac-10,302752483
2010,5,regular,2010-10-03T00:05:00.000Z,Iowa,Penn State,Kinnick Stadium,Big Ten,Big Ten,302752294
2010,5,regular,2010-10-03T01:05:00.000Z,Portland State,Idaho State,,Big Sky,Big Sky,302752502
2010,5,regular,2010-10-03T02:00:00.000Z,Fresno State,Cal Poly,Valley Children's Stadium,Western Athletic,Great West,302750278
2010,5,regular,2010-10-03T02:00:00.000Z,UNLV,Nevada,Sam Boyd Stadium,Mountain West,Western Athletic,302752439
2010,5,regular,2010-10-03T03:30:00.000Z,Hawai'i,Louisiana Tech,Aloha Stadium,Western Athletic,Western Athletic,302750062
2010,6,regular,2010-10-06T00:00:00.000Z,Middle Tennessee,Troy,"Johnny ""Red"" Floyd Stadium",Sun Belt,Sun Belt,302782393
2010,6,regular,2010-10-07T00:00:00.000Z,UCF,UAB,FBC Mortgage Stadium,Conference USA,Conference USA,302792116
2010,6,regular,2010-10-07T23:30:00.000Z,Arkansas-Pine Bluff,Prairie View A&M,Golden Lion Stadium,SWAC,SWAC,302802029
2010,6,regular,2010-10-07T23:30:00.000Z,Kansas State,Nebraska,Bill Snyder Family Stadium,Big 12,Big 12,302802306
2010,6,regular,2010-10-08T23:30:00.000Z,Rutgers,UConn,High Point Solutions Stadium,Big East,Big East,302810164
2010,6,regular,2010-10-09T01:00:00.000Z,Louisiana,Oklahoma State,Cajun Field,Sun Belt,Big 12,302810309
2010,6,regular,2010-10-09T16:00:00.000Z,Jacksonville,Drake,D. B. Milne Field,Pioneer,Pioneer,302820294
2010,6,regular,2010-10-09T16:00:00.000Z,Robert Morris,Monmouth,Joe Walton Stadium,NEC,NEC,302822523
2010,6,regular,2010-10-09T16:00:00.000Z,Virginia Tech,Central Michigan,Lane Stadium,ACC,Mid-American,302820259
2010,6,regular,2010-10-09T16:00:00.000Z,NC State,Boston College,Carter-Finley Stadium,ACC,ACC,302820152
2010,6,regular,2010-10-09T16:00:00.000Z,Northern Illinois,Temple,Huskie Stadium,Mid-American,Mid-American,302822459
2010,6,regular,2010-10-09T16:00:00.000Z,Penn State,Illinois,Beaver Stadium,Big Ten,Big Ten,302820213
2010,6,regular,2010-10-09T16:00:00.000Z,South Florida,Syracuse,Raymond James Stadium,Big East,Big East,302820058
2010,6,regular,2010-10-09T16:00:00.000Z,Furman,Howard,Paladin Stadium,Southern,MEAC,302820231
2010,6,regular,2010-10-09T16:00:00.000Z,Wisconsin,Minnesota,Camp Randall Stadium,Big Ten,Big Ten,302820275
2010,6,regular,2010-10-09T16:00:00.000Z,Ohio State,Indiana,Ohio Stadium,Big Ten,Big Ten,302820194
2010,6,regular,2010-10-09T16:00:00.000Z,Harvard,Cornell,Harvard Stadium,Ivy,Ivy,302820108
2010,6,regular,2010-10-09T16:00:00.000Z,Texas Tech,Baylor,,Big 12,Big 12,302822641
2010,6,regular,2010-10-09T16:00:00.000Z,Davidson,Butler,Richardson Stadium,Pioneer,Pioneer,302822166
2010,6,regular,2010-10-09T16:00:00.000Z,Central Connecticut,Duquesne,Arute Field,NEC,NEC,302822115
2010,6,regular,2010-10-09T16:00:00.000Z,Ball State,Western Michigan,Scheumann Stadium,Mid-American,Mid-American,302822050
2010,6,regular,2010-10-09T16:21:00.000Z,Georgia,Tennessee,Sanford Stadium,SEC,SEC,302820061
2010,6,regular,2010-10-09T16:30:00.000Z,Columbia,Lafayette,Lawrence A. Wien Stadium,Ivy,Patriot,302820171
2010,6,regular,2010-10-09T16:37:00.000Z,Lehigh,Fordham,Goodman Stadium,Patriot,Patriot,302822329
2010,6,regular,2010-10-09T17:00:00.000Z,Georgia State,Savannah St,Georgia Dome,FCS Independents,MEAC,302822247
2010,6,regular,2010-10-09T17:00:00.000Z,Bucknell,Pennsylvania,Christy Mathewson-Memorial Stadium,Patriot,Ivy,302822083
2010,6,regular,2010-10-09T17:00:00.000Z,Princeton,Colgate,Princeton University Stadium,Ivy,Patriot,302820163
2010,6,regular,2010-10-09T17:00:00.000Z,Holy Cross,Brown,Fitton Field,Patriot,Ivy,302820107
2010,6,regular,2010-10-09T17:00:00.000Z,Georgetown,Wagner,Cooper Field,Patriot,NEC,302820046
2010,6,regular,2010-10-09T17:00:00.000Z,UAlbany,St. Francis (PA),University Field (NY),NEC,NEC,302820399
2010,6,regular,2010-10-09T17:00:00.000Z,Bryant,Sacred Heart,Bulldog Stadium,NEC,NEC,302822803
2010,6,regular,2010-10-09T17:30:00.000Z,Dartmouth,Yale,Memorial Field,Ivy,Ivy,302820159
2010,6,regular,2010-10-09T17:30:00.000Z,North Carolina A&T,Morgan State,Aggie Stadium,MEAC,MEAC,302822448
2010,6,regular,2010-10-09T18:00:00.000Z,The Citadel,Chattanooga,Johnson Hagood Stadium,Southern,Southern,302822643
2010,6,regular,2010-10-09T18:00:00.000Z,Louisville,Memphis,L&N Federal Credit Union Stadium,Big East,Conference USA,302820097
2010,6,regular,2010-10-09T18:00:00.000Z,Ohio,Bowling Green,Peden Stadium,Mid-American,Mid-American,302820195
2010,6,regular,2010-10-09T18:00:00.000Z,Air Force,Colorado State,Falcon Stadium,Mountain West,Mountain West,302822005
2010,6,regular,2010-10-09T18:00:00.000Z,South Carolina State,Norfolk State,Oliver C. Dawson Stadium,MEAC,MEAC,302822569
2010,6,regular,2010-10-09T18:00:00.000Z,Valparaiso,Marist,Brown Field,Pioneer,Pioneer,302822674
2010,6,regular,2010-10-09T18:00:00.000Z,UT Martin,Jacksonville State,Graham Stadium,OVC,OVC,302822630
2010,6,regular,2010-10-09T19:00:00.000Z,SE Louisiana,Texas State,Strawberry Stadium,Southland,Southland,302822545
2010,6,regular,2010-10-09T19:00:00.000Z,Alcorn State,Texas Southern,Jack Spinks Stadium,SWAC,SWAC,302822016
2010,6,regular,2010-10-09T19:00:00.000Z,Southern Illinois,Northern Iowa,Saluki Stadium,MVFC,MVFC,302820079
2010,6,regular,2010-10-09T19:00:00.000Z,Western Carolina,Samford,E. J. Whitmire Stadium,Southern,Southern,302822717
2010,6,regular,2010-10-09T19:00:00.000Z,App State,Elon,Kidd Brewer Stadium,Southern,Southern,302822026
2010,6,regular,2010-10-09T19:05:00.000Z,Indiana State,Illinois State,Memorial Stadium,MVFC,MVFC,302820282
2010,6,regular,2010-10-09T19:05:00.000Z,Montana,Idaho State,Washington-Grizzly Stadium,Big Sky,Big Sky,302820149
2010,6,regular,2010-10-09T19:30:00.000Z,Tulane,Army,Caesars Superdome,Conference USA,FBS Independents,302822655
2010,6,regular,2010-10-09T19:30:00.000Z,Georgia Tech,Virginia,Bobby Dodd Stadium,ACC,ACC,302820059
2010,6,regular,2010-10-09T19:30:00.000Z,North Carolina,Clemson,Kenan Stadium,ACC,ACC,302820153
2010,6,regular,2010-10-09T19:30:00.000Z,Florida International,Western Kentucky,FIU Stadium,Sun Belt,Sun Belt,302822229
2010,6,regular,2010-10-09T19:30:00.000Z,Michigan,Michigan State,Michigan Stadium,Big Ten,Big Ten,302820130
2010,6,regular,2010-10-09T19:30:00.000Z,Kent State,Akron,Dix Stadium,Mid-American,Mid-American,302822309
2010,6,regular,2010-10-09T19:30:00.000Z,Notre Dame,Pittsburgh,Notre Dame Stadium,FBS Independents,Big East,302820087
2010,6,regular,2010-10-09T19:30:00.000Z,TCU,Wyoming,Amon G. Carter Stadium,Mountain West,Mountain West,302822628
2010,6,regular,2010-10-09T19:30:00.000Z,California,UCLA,California Memorial Stadium,Pac-10,Pac-10,302820025
2010,6,regular,2010-10-09T19:30:00.000Z,West Virginia,UNLV,Milan Puskar Stadium,Big East,Mountain West,302820277
2010,6,regular,2010-10-09T19:30:00.000Z,South Carolina,Alabama,Williams-Brice Stadium,SEC,SEC,302822579
2010,6,regular,2010-10-09T19:30:00.000Z,Stony Brook,VMI,Kenneth P. LaValle Stadium,Big South,Big South,302822619
2010,6,regular,2010-10-09T19:30:00.000Z,Liberty,Charleston Southern,Williams Stadium (VA),Big South,Big South,302822335
2010,6,regular,2010-10-09T19:30:00.000Z,Texas A&M,Arkansas,,Big 12,SEC,302820245
2010,6,regular,2010-10-09T19:35:00.000Z,Montana State,Portland State,Bobcat Stadium,Big Sky,Big Sky,302820147
2010,6,regular,2010-10-09T20:00:00.000Z,Bethune-Cookman,Delaware State,Municipal Stadium,MEAC,MEAC,302822065
2010,6,regular,2010-10-09T20:00:00.000Z,Louisiana Tech,Utah State,Joe Aillet Stadium,Western Athletic,Western Athletic,302822348
2010,6,regular,2010-10-09T20:00:00.000Z,Youngstown State,North Dakota State,Stambaugh Stadium,MVFC,MVFC,302822754
2010,6,regular,2010-10-09T20:00:00.000Z,North Carolina Central,Hampton,O'Kelly-Riddick Stadium,MEAC,MEAC,302822428
2010,6,regular,2010-10-09T20:00:00.000Z,Murray State,Missouri State,Roy Stewart Stadium,OVC,MVFC,302820093
2010,6,regular,2010-10-09T20:05:00.000Z,Eastern Washington,Northern Arizona,Roos Field,Big Sky,Big Sky,302820331
2010,6,regular,2010-10-09T21:00:00.000Z,Washington State,Oregon,Gesa Field,Pac-10,Pac-10,302820265
2010,6,regular,2010-10-09T21:00:00.000Z,Jackson State,Alabama A&M,Mississippi Veterans Memorial Stadium,SWAC,SWAC,302822296
2010,6,regular,2010-10-09T21:00:00.000Z,Grambling,Alabama State,Eddie Robinson Stadium,SWAC,SWAC,302822755
2010,6,regular,2010-10-09T21:00:00.000Z,San Diego,Dayton,Torero Stadium,Pioneer,Pioneer,302820301
2010,6,regular,2010-10-09T21:00:00.000Z,Nicholls,Sam Houston,Manning Field at John L. Guidry Stadium,Southland,Southland,302822447
2010,6,regular,2010-10-09T21:00:00.000Z,Austin Peay,Tennessee Tech,Governors Stadium,OVC,OVC,302822046
2010,6,regular,2010-10-09T21:00:00.000Z,North Dakota,Southern Utah,Alerus Center,Great West,Great West,302820155
2010,6,regular,2010-10-09T21:05:00.000Z,Sacramento State,Northern Colorado,Hornet Stadium,Big Sky,Big Sky,302820016
2010,6,regular,2010-10-09T22:00:00.000Z,Georgia Southern,Wofford,Allen E. Paulson Stadium,Southern,Southern,302820290
2010,6,regular,2010-10-09T22:00:00.000Z,BYU,San Diego State,LaVell Edwards Stadium,Mountain West,Mountain West,302820252
2010,6,regular,2010-10-09T22:00:00.000Z,Old Dominion,Cal Poly,S.B. Ballard Stadium,FCS Independents,Great West,302820295
2010,6,regular,2010-10-09T22:30:00.000Z,Wake Forest,Navy,Allegacy Federal Credit Union Stadium,ACC,FBS Independents,302820154
2010,6,regular,2010-10-09T23:00:00.000Z,South Dakota State,Western Illinois,Coughlin-Alumni Stadium,MVFC,MVFC,302822571
2010,6,regular,2010-10-09T23:00:00.000Z,Missouri,Colorado,Memorial Stadium,Big 12,Big 12,302820142
2010,6,regular,2010-10-09T23:00:00.000Z,UL Monroe,Florida Atlantic,Malone Stadium,Sun Belt,Sun Belt,302822433
2010,6,regular,2010-10-09T23:00:00.000Z,North Texas,Arkansas State,,Sun Belt,Sun Belt,302820249
2010,6,regular,2010-10-09T23:00:00.000Z,Cincinnati,Miami (OH),Nippert Stadium,Big East,Mid-American,302822132
2010,6,regular,2010-10-09T23:00:00.000Z,Eastern Kentucky,Eastern Illinois,Roy Kidd Stadium,OVC,OVC,302822198
2010,6,regular,2010-10-09T23:00:00.000Z,Central Arkansas,Northwestern State,Estes Stadium,Southland,Southland,302822110
2010,6,regular,2010-10-09T23:00:00.000Z,Lamar,Langston University,,Southland,,302822320
2010,6,regular,2010-10-09T23:00:00.000Z,Southeast Missouri State,Tennessee State,Houck Stadium,OVC,OVC,302822546
2010,6,regular,2010-10-09T23:00:00.000Z,Vanderbilt,Eastern Michigan,FirstBank Stadium,SEC,Mid-American,302820238
2010,6,regular,2010-10-09T23:00:00.000Z,Arizona,Oregon State,Arizona Stadium,Pac-10,Pac-10,302820012
2010,6,regular,2010-10-09T23:00:00.000Z,Iowa State,Utah,Jack Trice Stadium,Big 12,Mountain West,302820066
2010,6,regular,2010-10-09T23:30:00.000Z,Southern Miss,East Carolina,M. M. Roberts Stadium,Conference USA,Conference USA,302822572
2010,6,regular,2010-10-09T23:30:00.000Z,Kentucky,Auburn,Kroger Field,SEC,SEC,302820096
2010,6,regular,2010-10-09T23:30:00.000Z,Florida,LSU,Ben Hill Griffin Stadium,SEC,SEC,302820057
2010,6,regular,2010-10-09T23:30:00.000Z,Northwestern,Purdue,Ryan Field,Big Ten,Big Ten,302820077
2010,6,regular,2010-10-09T23:30:00.000Z,Southern,Mississippi Valley State,Ace W. Mumford Stadium,SWAC,SWAC,302822582
2010,6,regular,2010-10-10T00:00:00.000Z,SMU,Tulsa,Gerald J. Ford Stadium,Conference USA,Conference USA,302822567
2010,6,regular,2010-10-10T00:00:00.000Z,Miami,Florida State,Hard Rock Stadium,ACC,ACC,302822390
2010,6,regular,2010-10-10T00:00:00.000Z,New Mexico State,New Mexico,Aggie Memorial Stadium,Western Athletic,Mountain West,302820166
2010,6,regular,2010-10-10T00:00:00.000Z,Houston,Mississippi State,Robertson Stadium,Conference USA,SEC,302820248
2010,6,regular,2010-10-10T00:00:00.000Z,McNeese,Stephen F. Austin,Cowboy Stadium,Southland,Southland,302822377
2010,6,regular,2010-10-10T00:00:00.000Z,Boise State,Toledo,Albertsons Stadium,Western Athletic,Mid-American,302820068
2010,6,regular,2010-10-10T00:00:00.000Z,Stanford,USC,Stanford Stadium,Pac-10,Pac-10,302820024
2010,6,regular,2010-10-10T01:00:00.000Z,UC Davis,South Dakota,Aggie Stadium,Great West,Great West,302820302
2010,6,regular,2010-10-10T01:05:00.000Z,UTEP,Rice,Sun Bowl,Conference USA,Conference USA,302822638
