GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,points,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus
401857051,2026-07-09,2026,Storm,5345325,Awa Fam,C,11,30,4,2-8,0-5,0-0,0,5,5,4,0,0,0,0,-12
401857051,2026-07-09,2026,Storm,3906753,Natisha Hiedeman,G,2,34,20,7-17,3-9,3-3,0,5,5,3,0,0,4,3,-9
401857051,2026-07-09,2026,Storm,4698736,Flau'jae Johnson,G,4,29,14,5-12,0-3,4-5,0,2,2,5,2,1,3,2,-3
401857051,2026-07-09,2026,Storm,5017726,Jade Melbourne,G,5,25,5,2-2,0-0,1-2,0,2,2,4,1,0,4,4,-5
401857051,2026-07-09,2026,Storm,3917453,Katie Lou Samuelson,F,33,12,3,1-1,0-0,1-1,0,0,0,0,0,0,0,2,-10
401857051,2026-07-09,2026,Storm,4420318,Ezi Magbegor,F,13,8,2,1-3,0-0,0-0,1,4,5,0,0,0,1,1,-1
401857051,2026-07-09,2026,Storm,4432830,Jordan Horston,F,23,11,6,3-4,0-0,0-0,2,1,3,1,1,0,1,2,0
401857051,2026-07-09,2026,Storm,2529183,Stefanie Dolson,C,31,13,4,1-2,0-0,2-2,1,1,2,1,0,1,2,2,-6
401857051,2026-07-09,2026,Storm,4432832,Zia Cooke,G,7,9,5,2-5,0-2,1-2,0,2,2,1,1,0,2,1,-6
401857051,2026-07-09,2026,Dream,4398915,Naz Hillmon,F,0,29,7,2-9,1-7,2-2,0,2,2,1,3,0,1,1,11
401857051,2026-07-09,2026,Dream,4433402,Angel Reese,F,5,30,18,7-15,0-0,4-4,3,8,11,2,2,0,3,1,8
401857051,2026-07-09,2026,Dream,3058901,Allisha Gray,G,15,32,22,7-13,1-3,7-7,0,3,3,5,1,1,3,2,15
401857051,2026-07-09,2026,Dream,3142250,Jordin Canada,G,3,34,14,4-10,0-1,6-7,3,6,9,8,3,1,2,3,10
401857051,2026-07-09,2026,Dream,4398674,Rhyne Howard,G,10,35,19,6-14,4-11,3-4,0,4,4,2,4,2,3,4,7
401857051,2026-07-09,2026,Dream,5017721,Sika Kone,F,23,11,0,0-3,0-3,0-0,0,0,0,0,0,0,1,3,0
401857051,2026-07-09,2026,Dream,5108587,Madina Okot,C,11,9,5,2-5,0-0,1-2,4,2,6,0,1,0,2,2,2
401857051,2026-07-09,2026,Dream,4433431,Te-Hina Paopao,G,2,10,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-1
401857051,2026-07-09,2026,Dream,5208983,Isobel Borlase,G,20,10,4,2-2,0-0,0-0,0,2,2,0,0,0,0,2,3
401857052,2026-07-09,2026,Fever,3142255,Monique Billings,F,25,15,2,1-2,0-1,0-0,1,1,2,0,0,0,1,2,-8
401857052,2026-07-09,2026,Fever,4432831,Aliyah Boston,C,7,38,21,9-16,3-5,0-0,0,9,9,0,1,1,1,2,7
401857052,2026-07-09,2026,Fever,3142191,Kelsey Mitchell,G,0,35,29,10-22,3-6,6-6,1,1,2,8,3,1,0,3,4
401857052,2026-07-09,2026,Fever,4065760,Tyasha Harris,G,52,22,15,6-8,3-4,0-0,0,1,1,5,2,1,1,5,4
401857052,2026-07-09,2026,Fever,4398829,Lexie Hull,G,10,18,10,4-6,2-3,0-0,0,0,0,0,0,0,0,1,-3
401857052,2026-07-09,2026,Fever,3142055,Myisha Hines-Allen,F,2,7,0,0-0,0-0,0-0,0,3,3,0,0,0,3,1,1
401857052,2026-07-09,2026,Fever,4433546,Makayla Timpson,F,21,15,0,0-2,0-0,0-0,2,3,5,1,0,1,0,0,9
401857052,2026-07-09,2026,Fever,3907781,Sophie Cunningham,G,8,29,9,2-7,1-5,4-4,0,2,2,2,1,0,1,1,5
401857052,2026-07-09,2026,Fever,4433797,Raven Johnson,G,3,23,6,3-7,0-3,0-0,2,4,6,2,1,0,3,1,-4
401857052,2026-07-09,2026,Mercury,869,DeWanna Bonner,F,24,27,9,4-8,1-3,0-0,0,7,7,2,1,0,1,0,-11
401857052,2026-07-09,2026,Mercury,2529140,Alyssa Thomas,F,25,33,22,10-18,0-0,2-2,1,5,6,7,1,1,1,4,-5
401857052,2026-07-09,2026,Mercury,3919496,Valeriane Ayayi,F,11,30,10,4-8,2-5,0-1,1,1,2,3,0,0,2,2,-10
401857052,2026-07-09,2026,Mercury,2998938,Kahleah Copper,G,2,32,22,9-17,3-6,1-2,0,5,5,2,1,0,1,2,-8
401857052,2026-07-09,2026,Mercury,4399342,Lexi Held,G,12,12,0,0-1,0-1,0-0,0,0,0,4,0,0,1,1,-3
401857052,2026-07-09,2026,Mercury,4704594,Marta Suarez,F,77,11,10,4-6,2-2,0-0,1,1,2,0,0,0,0,2,5
401857052,2026-07-09,2026,Mercury,5345524,Noemie Brochant,F,1,19,0,0-2,0-2,0-0,0,1,1,1,0,0,0,0,12
401857052,2026-07-09,2026,Mercury,887,Sami Whitcomb,G,33,11,2,0-5,0-5,2-2,1,3,4,1,1,0,1,1,8
401857052,2026-07-09,2026,Mercury,5274110,Monique Akoa Makani,G,8,24,14,4-6,3-3,3-3,0,0,0,3,0,0,4,2,-3
401857053,2026-07-09,2026,Aces,3099736,Stephanie Talbot,F,7,17,0,0-3,0-2,0-0,0,2,2,1,1,0,1,3,-5
401857053,2026-07-09,2026,Aces,4398776,NaLyssa Smith,F,3,28,16,7-12,0-0,2-4,1,1,2,0,2,0,0,4,8
401857053,2026-07-09,2026,Aces,3149391,A'ja Wilson,C,22,30,32,10-19,1-2,11-13,0,10,10,3,2,2,1,0,25
401857053,2026-07-09,2026,Aces,2529122,Chelsea Gray,G,12,34,8,2-6,1-4,3-3,0,1,1,7,3,0,2,4,14
401857053,2026-07-09,2026,Aces,4065870,Jackie Young,G,0,31,19,8-11,3-5,0-0,0,4,4,11,3,1,3,1,18
401857053,2026-07-09,2026,Aces,2529458,Cheyenne Parker-Tyus,F,32,5,0,0-0,0-0,0-0,0,0,0,0,0,0,2,0,-12
401857053,2026-07-09,2026,Aces,3142086,Brianna Turner,F,21,14,2,1-1,0-0,0-0,1,2,3,0,0,2,1,0,-2
401857053,2026-07-09,2026,Aces,4433633,Kierstan Bell,F,1,12,5,1-3,1-3,2-2,1,3,4,1,0,0,1,2,-10
401857053,2026-07-09,2026,Aces,2987869,Jewell Loyd,G,24,29,6,2-6,2-4,0-0,1,0,1,0,2,0,1,3,4
401857053,2026-07-09,2026,Fire,3906972,Bridget Carleton,F,6,28,9,3-10,3-8,0-0,2,4,6,3,1,0,2,1,-5
401857053,2026-07-09,2026,Fire,4398729,Emily Engstler,F,21,29,10,3-7,1-4,3-4,2,5,7,2,1,2,1,5,-4
401857053,2026-07-09,2026,Fire,3934218,Megan Gustafson,C,17,26,11,5-9,1-3,0-0,0,3,3,0,1,1,1,2,7
401857053,2026-07-09,2026,Fire,4703794,Sarah Ashlee Barker,G,3,25,8,3-6,1-4,1-2,0,6,6,3,1,0,1,2,8
401857053,2026-07-09,2026,Fire,5208982,Carla Leite,G,0,21,13,2-6,0-1,9-11,1,2,3,5,0,0,5,3,3
401857053,2026-07-09,2026,Fire,5105406,Frieda Buhner,F,20,16,6,2-5,0-2,2-2,0,1,1,0,2,0,3,1,-11
401857053,2026-07-09,2026,Fire,5209202,Nyadiew Puoch,F,13,13,4,2-3,0-1,0-1,1,1,2,1,0,0,1,1,-1
401857053,2026-07-09,2026,Fire,4682797,Luisa Geiselsoder,C,15,6,3,1-3,1-2,0-0,0,1,1,0,0,0,0,1,1
401857053,2026-07-09,2026,Fire,5108550,Serah Williams,C,25,6,2,1-3,0-0,0-0,0,0,0,1,0,0,1,3,-1
401857053,2026-07-09,2026,Fire,3056730,Karlie Samuelson,G,44,11,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-26
401857053,2026-07-09,2026,Fire,4433690,Holly Winterburn,G,77,3,3,1-1,1-1,0-0,0,0,0,0,0,0,0,0,8
401857053,2026-07-09,2026,Fire,5346554,Teja Oblak,G,7,17,11,4-8,3-6,0-0,0,1,1,2,2,0,2,0,-19
401857054,2026-07-10,2026,Valkyries,2529622,Kayla Thornton,F,5,13,2,1-4,0-1,0-0,2,2,4,0,1,0,2,4,-3
401857054,2026-07-10,2026,Valkyries,4257500,Cecilia Zandalasini,F,24,17,4,2-5,0-0,0-0,0,1,1,0,2,0,3,3,3
401857054,2026-07-10,2026,Valkyries,2590093,Kiah Stokes,C,41,20,5,2-4,1-3,0-0,2,2,4,2,0,0,0,1,6
401857054,2026-07-10,2026,Valkyries,4065780,Kaila Charles,G,6,30,9,3-5,1-1,2-2,3,2,5,1,1,0,2,1,9
401857054,2026-07-10,2026,Valkyries,4398935,Veronica Burton,G,22,33,17,7-12,1-3,2-3,1,2,3,6,1,2,1,4,16
401857054,2026-07-10,2026,Valkyries,4432834,Laeticia Amihere,F,3,17,6,3-7,0-1,0-0,1,4,5,3,1,3,1,1,14
401857054,2026-07-10,2026,Valkyries,4790264,Janelle Salaun,F,13,27,16,5-11,4-7,2-2,0,7,7,1,3,1,1,2,18
401857054,2026-07-10,2026,Valkyries,4066546,Nadia Fingall,C,45,2,3,1-1,1-1,0-0,0,0,0,0,0,0,0,1,-5
401857054,2026-07-10,2026,Valkyries,1054,Tiffany Hayes,G,15,17,9,3-3,0-0,3-4,0,0,0,5,0,0,0,3,16
401857054,2026-07-10,2026,Valkyries,4899328,Kaitlyn Chen,G,2,21,8,4-7,0-1,0-2,0,1,1,1,2,0,4,0,6
401857054,2026-07-10,2026,Valkyries,5277552,Juste Jocyte,G,4,2,0,0-1,0-0,0-0,0,0,0,0,0,0,1,1,-5
401857054,2026-07-10,2026,Sun,4433408,Aaliyah Edwards,F,8,27,11,5-9,1-1,0-0,0,2,2,0,2,0,3,3,-5
401857054,2026-07-10,2026,Sun,4433635,Diamond Miller,F,1,27,14,4-8,1-3,5-5,0,3,3,0,0,0,3,3,-1
401857054,2026-07-10,2026,Sun,4398966,Olivia Nelson-Ododa,C,10,25,12,5-13,0-0,2-4,2,6,8,4,1,1,4,2,-9
401857054,2026-07-10,2026,Sun,4703609,Charlisse Leger-Walker,G,4,25,10,4-10,1-5,1-1,0,1,1,2,1,0,2,3,-6
401857054,2026-07-10,2026,Sun,5208981,Leila Lacan,G,47,32,8,3-5,1-2,1-1,1,2,3,6,2,0,4,2,-15
401857054,2026-07-10,2026,Sun,5105732,Raegan Beers,F,15,10,3,0-1,0-0,3-4,1,1,2,1,0,0,1,1,1
401857054,2026-07-10,2026,Sun,5345319,Nell Angloma,F,33,16,6,3-8,0-4,0-0,0,1,1,4,1,2,2,3,-1
401857054,2026-07-10,2026,Sun,3922628,Kennedy Burke,G,25,20,0,0-3,0-1,0-2,2,0,2,0,1,0,1,0,-26
401857054,2026-07-10,2026,Sun,4433412,Hailey Van Lith,G,2,9,0,0-0,0-0,0-0,0,0,0,2,1,0,0,0,-5
401857054,2026-07-10,2026,Sun,4898898,Gianna Kneepkens,G,5,9,0,0-1,0-0,0-0,0,1,1,0,1,0,0,3,-8
401857055,2026-07-10,2026,Wings,3906949,Jessica Shepard,F,32,40,20,7-9,0-0,6-8,6,11,17,3,1,0,4,2,13
401857055,2026-07-10,2026,Wings,4790266,Awak Kuier,F,34,11,3,1-3,1-1,0-0,0,1,1,1,1,1,0,1,3
401857055,2026-07-10,2026,Wings,3904577,Arike Ogunbowale,G,24,30,20,6-11,1-3,7-7,1,2,3,7,0,0,0,2,14
401857055,2026-07-10,2026,Wings,4433730,Paige Bueckers,G,5,38,34,13-22,2-5,6-6,1,5,6,6,2,0,1,2,15
401857055,2026-07-10,2026,Wings,4433790,Azzi Fudd,G,35,36,13,5-13,3-7,0-0,1,1,2,2,1,0,0,3,16
401857055,2026-07-10,2026,Wings,924,Alysha Clark,F,7,17,10,4-4,2-2,0-0,0,0,0,2,0,0,0,4,16
401857055,2026-07-10,2026,Wings,3913881,Alanna Smith,F,8,8,0,0-1,0-0,0-0,0,0,0,0,0,0,1,1,-7
401857055,2026-07-10,2026,Wings,4399415,Maddy Siegrist,F,20,3,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,1
401857055,2026-07-10,2026,Wings,2529047,Odyssey Sims,G,1,12,8,3-9,2-6,0-0,0,1,1,0,0,0,0,1,-3
401857055,2026-07-10,2026,Wings,4433807,Aziaha James,G,10,4,0,0-1,0-0,0-0,2,0,2,1,0,0,0,1,-3
401857055,2026-07-10,2026,Tempo,2566453,Isabelle Harrison,F,21,26,18,8-10,2-3,0-2,3,5,8,1,0,1,1,2,-13
401857055,2026-07-10,2026,Tempo,3910470,Maria Conde,F,10,35,12,5-9,2-4,0-0,0,3,3,9,0,0,3,2,-18
401857055,2026-07-10,2026,Tempo,5345444,Laura Juskaite,F,2,36,25,10-16,3-6,2-2,0,3,3,3,1,1,0,3,-9
401857055,2026-07-10,2026,Tempo,3904576,Marina Mabrey,G,3,27,34,10-18,6-9,8-8,0,1,1,1,0,0,3,4,-6
401857055,2026-07-10,2026,Tempo,4001679,Julie Allemand,G,22,34,3,1-3,1-3,0-0,0,5,5,8,1,0,4,1,-13
401857055,2026-07-10,2026,Tempo,4434020,Teonni Key,F,7,7,0,0-0,0-0,0-0,0,0,0,0,1,0,0,1,5
401857055,2026-07-10,2026,Tempo,2491232,Kayla Alexander,C,40,10,1,0-1,0-0,1-2,1,1,2,0,0,0,1,2,-9
401857055,2026-07-10,2026,Tempo,3142327,Kia Nurse,G,11,15,0,0-6,0-5,0-0,0,1,1,1,0,0,0,0,-5
401857055,2026-07-10,2026,Tempo,5355509,Tima Pouye,G,32,9,2,1-1,0-0,0-0,0,1,1,1,0,0,0,4,3
401857056,2026-07-10,2026,Sky,3142010,Azura Stevens,F,30,30,10,4-7,1-3,1-1,1,7,8,2,0,1,2,2,-11
401857056,2026-07-10,2026,Sky,4433405,Kamilla Cardoso,C,10,28,15,6-9,0-0,3-3,1,7,8,2,0,1,0,5,-12
401857056,2026-07-10,2026,Sky,981,Courtney Vandersloot,G,22,19,6,2-5,0-1,2-2,0,3,3,4,1,0,4,2,-12
401857056,2026-07-10,2026,Sky,2529137,Natasha Cloud,G,9,27,9,2-11,1-5,4-6,0,2,2,7,2,0,1,5,-16
401857056,2026-07-10,2026,Sky,4594786,Sydney Taylor,G,12,21,15,5-11,2-7,3-3,0,1,1,2,0,0,3,3,-3
401857056,2026-07-10,2026,Sky,2566081,Elizabeth Williams,C,1,9,0,0-2,0-0,0-0,3,2,5,2,0,1,3,0,-5
401857056,2026-07-10,2026,Sky,2566186,Rachel Banham,G,24,12,0,0-4,0-2,0-0,1,2,3,0,0,0,0,0,-5
401857056,2026-07-10,2026,Sky,4432865,Jacy Sheldon,G,0,21,10,4-7,2-4,0-0,0,0,0,2,2,0,1,1,-1
401857056,2026-07-10,2026,Sky,4433433,Aicha Coulibaly,G,35,13,7,2-3,0-1,3-4,0,1,1,0,0,0,1,2,-2
401857056,2026-07-10,2026,Sky,4858656,Gabriela Jaquez,G,11,20,15,6-12,0-2,3-3,2,3,5,0,0,0,0,0,-8
401857056,2026-07-10,2026,Sparks,1068,Nneka Ogwumike,F,30,33,25,9-16,3-7,4-5,0,12,12,5,1,1,2,2,12
401857056,2026-07-10,2026,Sparks,2566106,Dearica Hamby,F,5,30,17,7-13,1-1,2-4,0,7,7,3,3,1,1,2,12
401857056,2026-07-10,2026,Sparks,2491214,Erica Wheeler,G,17,28,15,6-10,3-6,0-0,0,2,2,8,3,0,2,3,19
401857056,2026-07-10,2026,Sparks,3146151,Ariel Atkins,G,7,29,17,7-13,2-5,1-1,1,2,3,6,3,0,1,4,24
401857056,2026-07-10,2026,Sparks,4398764,Rae Burrell,G,12,33,17,6-13,4-6,1-3,0,1,1,4,0,2,4,3,12
401857056,2026-07-10,2026,Sparks,2284331,Emma Cannon,F,32,13,9,3-4,1-1,2-2,3,1,4,0,0,0,0,2,11
401857056,2026-07-10,2026,Sparks,4874375,Jihyun Park,F,6,8,0,0-1,0-0,0-0,0,1,1,0,0,0,0,1,-1
401857056,2026-07-10,2026,Sparks,5105752,Alissa Pili,F,35,4,0,0-1,0-1,0-0,0,0,0,0,0,0,0,2,-5
401857056,2026-07-10,2026,Sparks,4282168,Kiana Williams,G,23,15,0,0-2,0-2,0-0,0,0,0,5,1,0,1,0,-2
401857056,2026-07-10,2026,Sparks,4398907,Kate Martin,G,21,5,2,1-2,0-1,0-0,1,1,2,1,0,0,0,1,-8
401857056,2026-07-10,2026,Sparks,5105729,Chance Gray,G,2,3,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,1
401857057,2026-07-11,2026,Liberty,2998928,Breanna Stewart,F,30,37,17,7-16,2-3,1-1,3,4,7,3,2,1,4,1,-4
401857057,2026-07-11,2026,Liberty,2999101,Jonquel Jones,C,35,33,15,5-11,2-5,3-4,3,9,12,2,0,1,0,4,5
401857057,2026-07-11,2026,Liberty,2327695,Rebekah Gardner,G,7,14,0,0-5,0-2,0-0,0,1,1,2,1,0,1,2,3
401857057,2026-07-11,2026,Liberty,4066533,Sabrina Ionescu,G,20,35,25,9-20,3-12,4-4,3,5,8,5,2,0,3,0,7
401857057,2026-07-11,2026,Liberty,5345320,Pauline Astier,G,18,23,4,2-5,0-1,0-0,0,0,0,2,2,0,4,3,-9
401857057,2026-07-11,2026,Liberty,4790258,Raquel Carrera,F,14,3,2,1-1,0-0,0-0,0,0,0,0,0,0,0,1,-5
401857057,2026-07-11,2026,Liberty,4337216,Han Xu,C,21,18,8,3-4,2-3,0-0,0,1,1,1,0,0,1,0,3
401857057,2026-07-11,2026,Liberty,2593770,Betnijah Laney-Hamilton,G,44,7,0,0-1,0-1,0-0,0,0,0,2,0,0,0,0,-9
401857057,2026-07-11,2026,Liberty,3102133,Rebecca Allen,G,9,7,0,0-2,0-2,0-0,1,1,2,2,0,0,1,2,-10
401857057,2026-07-11,2026,Liberty,4038379,Marine Johannes,G,23,23,14,5-10,4-9,0-0,1,2,3,1,1,0,0,3,-6
401857057,2026-07-11,2026,Lynx,2529130,Natasha Howard,F,1,36,16,5-9,1-1,5-6,5,4,9,2,2,0,2,3,-1
401857057,2026-07-11,2026,Lynx,3054590,Nia Coffey,F,12,28,3,1-2,1-2,0-0,1,4,5,5,0,2,2,4,9
401857057,2026-07-11,2026,Lynx,2529205,Kayla McBride,G,21,33,25,8-17,5-11,4-4,1,3,4,2,4,0,0,4,1
401857057,2026-07-11,2026,Lynx,2987891,Courtney Williams,G,10,36,12,5-17,2-3,0-0,5,7,12,1,0,0,3,2,7
401857057,2026-07-11,2026,Lynx,4433791,Olivia Miles,G,5,32,23,6-16,4-7,7-10,1,4,5,4,1,0,2,3,1
401857057,2026-07-11,2026,Lynx,4398938,Dorka Juhasz,F,14,16,0,0-2,0-2,0-0,1,2,3,1,0,1,1,1,2
401857057,2026-07-11,2026,Lynx,4873358,Antonia Delaere,F,8,7,6,2-3,1-2,1-1,1,0,1,1,1,0,0,0,4
401857057,2026-07-11,2026,Lynx,5278237,Anastasiia Olairi Kosu,F,7,1,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-5
401857057,2026-07-11,2026,Lynx,4280850,Maya Caldwell,G,3,7,5,2-3,0-0,1-2,0,1,1,0,1,0,0,0,9
401857057,2026-07-11,2026,Lynx,5345478,Eliska Hamzova,G,11,4,0,0-0,0-0,0-0,0,0,0,2,0,0,2,1,-2
401857059,2026-07-11,2026,Fire,3906972,Bridget Carleton,F,6,34,12,4-9,4-8,0-0,1,2,3,4,2,2,1,1,17
401857059,2026-07-11,2026,Fire,4398729,Emily Engstler,F,21,25,14,5-8,2-4,2-2,0,11,11,4,3,1,2,3,17
401857059,2026-07-11,2026,Fire,5209202,Nyadiew Puoch,F,13,25,9,4-8,1-3,0-0,0,0,0,0,1,0,0,3,14
401857059,2026-07-11,2026,Fire,3934218,Megan Gustafson,C,17,27,17,7-11,2-4,1-1,0,4,4,1,1,0,3,3,1
401857059,2026-07-11,2026,Fire,5208982,Carla Leite,G,0,26,13,2-7,1-3,8-9,1,2,3,10,0,0,6,5,-2
401857059,2026-07-11,2026,Fire,5105406,Frieda Buhner,F,20,15,11,4-5,3-4,0-0,0,2,2,0,0,0,1,5,-7
401857059,2026-07-11,2026,Fire,5108550,Serah Williams,C,25,13,15,6-6,0-0,3-3,0,2,2,1,0,1,0,2,9
401857059,2026-07-11,2026,Fire,3056730,Karlie Samuelson,G,44,8,0,0-0,0-0,0-0,0,0,0,0,0,0,1,1,-6
401857059,2026-07-11,2026,Fire,4433690,Holly Winterburn,G,77,13,1,0-2,0-2,1-2,0,0,0,1,0,0,0,1,-5
401857059,2026-07-11,2026,Fire,5346554,Teja Oblak,G,7,14,10,4-4,1-1,1-2,0,1,1,7,0,0,2,2,12
401857059,2026-07-11,2026,Dream,4398915,Naz Hillmon,F,0,36,15,6-11,1-5,2-3,3,5,8,2,1,1,3,3,-2
401857059,2026-07-11,2026,Dream,5108587,Madina Okot,C,11,22,19,7-14,0-1,5-5,4,4,8,0,0,1,2,1,-13
401857059,2026-07-11,2026,Dream,3058901,Allisha Gray,G,15,31,20,8-18,1-6,3-3,0,3,3,2,1,0,1,4,-1
401857059,2026-07-11,2026,Dream,3142250,Jordin Canada,G,3,35,10,4-8,0-2,2-5,2,2,4,12,2,0,3,5,-8
401857059,2026-07-11,2026,Dream,4398674,Rhyne Howard,G,10,31,10,3-9,2-8,2-2,1,2,3,4,4,0,1,2,-11
401857059,2026-07-11,2026,Dream,5017721,Sika Kone,F,23,17,11,3-8,1-4,4-4,2,3,5,0,0,0,0,5,-5
401857059,2026-07-11,2026,Dream,4433431,Te-Hina Paopao,G,2,6,3,1-1,1-1,0-0,0,0,0,2,0,0,0,1,-4
401857059,2026-07-11,2026,Dream,4597509,Aaliyah Nye,G,32,2,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-5
401857059,2026-07-11,2026,Dream,5105740,Indya Nivar,G,21,1,0,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
401857059,2026-07-11,2026,Dream,5208983,Isobel Borlase,G,20,18,4,1-5,0-2,2-2,0,1,1,3,0,1,2,1,-1
401857058,2026-07-11,2026,Mercury,869,DeWanna Bonner,F,24,22,2,1-6,0-4,0-1,0,4,4,3,0,0,2,1,-29
401857058,2026-07-11,2026,Mercury,2529140,Alyssa Thomas,F,25,29,7,3-8,0-0,1-2,1,5,6,1,0,0,2,1,-36
401857058,2026-07-11,2026,Mercury,3919496,Valeriane Ayayi,F,11,31,5,1-5,0-2,3-3,1,6,7,1,0,0,2,2,-33
401857058,2026-07-11,2026,Mercury,2998938,Kahleah Copper,G,2,29,9,4-14,1-6,0-0,0,4,4,0,0,0,3,3,-41
401857058,2026-07-11,2026,Mercury,5274110,Monique Akoa Makani,G,8,26,13,5-13,3-7,0-0,0,1,1,1,0,0,3,3,-30
401857058,2026-07-11,2026,Mercury,4704594,Marta Suarez,F,77,12,5,2-4,0-1,1-2,0,0,0,2,0,0,0,0,-12
401857058,2026-07-11,2026,Mercury,5345524,Noemie Brochant,F,1,20,6,2-3,2-2,0-0,0,1,1,1,0,0,2,2,-13
401857058,2026-07-11,2026,Mercury,887,Sami Whitcomb,G,33,11,0,0-3,0-3,0-0,0,3,3,3,2,0,2,2,-21
401857058,2026-07-11,2026,Mercury,4399342,Lexi Held,G,10,23,11,5-10,1-6,0-0,1,2,3,2,1,0,1,2,-25
401857058,2026-07-11,2026,Aces,3099736,Stephanie Talbot,F,7,24,2,1-4,0-1,0-0,4,3,7,2,1,0,1,0,21
401857058,2026-07-11,2026,Aces,4398776,NaLyssa Smith,F,3,18,14,6-7,0-0,2-2,0,3,3,0,1,0,1,1,24
401857058,2026-07-11,2026,Aces,3149391,A'ja Wilson,C,22,25,21,8-16,1-3,4-4,3,12,15,3,1,1,1,2,30
401857058,2026-07-11,2026,Aces,2529122,Chelsea Gray,G,12,28,15,6-12,3-8,0-0,0,1,1,12,1,0,1,2,42
401857058,2026-07-11,2026,Aces,4065870,Jackie Young,G,0,24,8,3-9,2-6,0-0,0,2,2,6,2,0,0,0,37
401857058,2026-07-11,2026,Aces,2529458,Cheyenne Parker-Tyus,F,32,14,15,4-7,0-0,7-8,2,5,7,0,0,1,1,2,8
401857058,2026-07-11,2026,Aces,3142086,Brianna Turner,F,21,12,0,0-1,0-0,0-0,2,4,6,0,0,0,0,1,23
401857058,2026-07-11,2026,Aces,4433633,Kierstan Bell,F,1,17,3,1-6,1-5,0-0,0,3,3,4,0,0,1,1,14
401857058,2026-07-11,2026,Aces,2987869,Jewell Loyd,G,24,28,9,3-7,2-6,1-2,1,0,1,3,2,0,1,4,36
401857058,2026-07-11,2026,Aces,4682855,Justine Pissott,G,13,10,19,7-8,5-6,0-0,0,2,2,1,0,0,1,1,5
401857060,2026-07-12,2026,Liberty,2998928,Breanna Stewart,F,30,34,22,8-21,0-3,6-6,3,5,8,2,2,1,1,1,-11
401857060,2026-07-12,2026,Liberty,2999101,Jonquel Jones,C,35,31,10,3-8,1-5,3-4,3,7,10,0,0,1,2,2,-12
401857060,2026-07-12,2026,Liberty,4337216,Han Xu,C,21,19,4,2-7,0-4,0-0,0,1,1,1,0,1,1,0,1
401857060,2026-07-12,2026,Liberty,4066533,Sabrina Ionescu,G,20,33,28,9-18,3-7,7-8,1,3,4,8,3,0,1,3,-3
401857060,2026-07-12,2026,Liberty,5345320,Pauline Astier,G,18,25,14,5-8,0-1,4-4,0,3,3,2,3,0,4,5,14
401857060,2026-07-12,2026,Liberty,4281930,Anneli Maley,F,24,11,0,0-1,0-0,0-0,0,0,0,0,1,0,0,3,18
401857060,2026-07-12,2026,Liberty,4790258,Raquel Carrera,F,14,7,0,0-0,0-0,0-0,0,1,1,0,0,1,1,1,7
401857060,2026-07-12,2026,Liberty,2327695,Rebekah Gardner,G,7,2,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-7
401857060,2026-07-12,2026,Liberty,2593770,Betnijah Laney-Hamilton,G,44,16,6,3-4,0-1,0-0,1,2,3,1,0,0,4,2,-5
401857060,2026-07-12,2026,Liberty,4038379,Marine Johannes,G,23,22,7,3-9,1-5,0-0,2,1,3,2,2,0,3,2,-12
401857060,2026-07-12,2026,Tempo,2566453,Isabelle Harrison,F,21,23,9,4-9,1-2,0-0,0,7,7,0,1,1,4,6,-15
401857060,2026-07-12,2026,Tempo,3910470,Maria Conde,F,10,34,15,5-11,3-7,2-2,0,2,2,2,2,1,1,4,14
401857060,2026-07-12,2026,Tempo,5345444,Laura Juskaite,F,2,31,18,7-8,2-3,2-2,1,3,4,3,3,0,6,5,12
401857060,2026-07-12,2026,Tempo,3904576,Marina Mabrey,G,3,35,30,9-19,3-8,9-11,0,2,2,5,0,1,6,3,6
401857060,2026-07-12,2026,Tempo,4001679,Julie Allemand,G,22,34,4,2-4,0-2,0-0,0,5,5,10,2,0,1,2,-3
401857060,2026-07-12,2026,Tempo,4398768,Nyara Sabally,F,8,26,13,5-9,0-1,3-3,3,4,7,1,2,0,2,3,7
401857060,2026-07-12,2026,Tempo,3142327,Kia Nurse,G,11,5,2,1-2,0-0,0-0,1,0,1,1,0,0,0,1,-4
401857060,2026-07-12,2026,Tempo,5355509,Tima Pouye,G,32,10,2,1-4,0-1,0-0,0,2,2,0,0,0,3,3,-2
401857060,2026-07-12,2026,Tempo,5364343,Ornella Bankole,G,33,2,0,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-5
401857061,2026-07-12,2026,Storm,5220150,Dominique Malonga,C,14,22,10,4-10,0-1,2-2,8,7,15,2,2,2,4,5,-5
