gameid,season,seasontype,startdate,team,conference,opponent,opponentconference,seasonlabel,tournament,starttimetbd,teamid,teamseed,opponentid,opponentseed,neutralsite,ishome,conferencegame,gametype,notes
80905,2012,regular,2012-01-15T21:00:00.000Z,Georgia Tech,ACC,Maryland,ACC,20112012,,False,101,,160,,False,False,True,STD,
80904,2012,regular,2012-01-15T21:00:00.000Z,Penn State,Big Ten,Minnesota,Big Ten,20112012,,False,226,,173,,False,True,True,STD,
80904,2012,regular,2012-01-15T21:00:00.000Z,Minnesota,Big Ten,Penn State,Big Ten,20112012,,False,173,,226,,False,False,True,STD,
80890,2012,regular,2012-01-15T21:30:00.000Z,Ohio State,Big Ten,Indiana,Big Ten,20112012,,False,216,,121,,False,True,True,STD,
80890,2012,regular,2012-01-15T21:30:00.000Z,Indiana,Big Ten,Ohio State,Big Ten,20112012,,False,121,,216,,False,False,True,STD,
80891,2012,regular,2012-01-15T23:00:00.000Z,Clemson,ACC,Duke,ACC,20112012,,False,52,,72,,False,True,True,STD,
80891,2012,regular,2012-01-15T23:00:00.000Z,Duke,ACC,Clemson,ACC,20112012,,False,72,,52,,False,False,True,STD,
80906,2012,regular,2012-01-15T23:00:00.000Z,Wisconsin,Big Ten,Nebraska,Big Ten,20112012,,False,355,,188,,False,True,True,STD,
80906,2012,regular,2012-01-15T23:00:00.000Z,Nebraska,Big Ten,Wisconsin,Big Ten,20112012,,False,188,,355,,False,False,True,STD,
80907,2012,regular,2012-01-16T00:00:00.000Z,Washington,Pac-12,Washington State,Pac-12,20112012,,False,343,,344,,False,True,True,STD,
80907,2012,regular,2012-01-16T00:00:00.000Z,Washington State,Pac-12,Washington,Pac-12,20112012,,False,344,,343,,False,False,True,STD,
80893,2012,regular,2012-01-16T00:05:00.000Z,Creighton,MVC,Southern Illinois,MVC,20112012,,False,61,,273,,False,True,True,STD,
80893,2012,regular,2012-01-16T00:05:00.000Z,Southern Illinois,MVC,Creighton,MVC,20112012,,False,273,,61,,False,False,True,STD,
80908,2012,regular,2012-01-16T01:00:00.000Z,Indiana State,MVC,Wichita State,MVC,20112012,,False,122,,352,,False,True,True,STD,
80908,2012,regular,2012-01-16T01:00:00.000Z,Wichita State,MVC,Indiana State,MVC,20112012,,False,352,,122,,False,False,True,STD,
80909,2012,regular,2012-01-16T01:05:00.000Z,Drake,MVC,Illinois State,MVC,20112012,,False,70,,119,,False,True,True,STD,
80909,2012,regular,2012-01-16T01:05:00.000Z,Illinois State,MVC,Drake,MVC,20112012,,False,119,,70,,False,False,True,STD,
80910,2012,regular,2012-01-16T02:00:00.000Z,USC,Pac-12,UCLA,Pac-12,20112012,,False,323,,313,,False,True,True,STD,
80910,2012,regular,2012-01-16T02:00:00.000Z,UCLA,Pac-12,USC,Pac-12,20112012,,False,313,,323,,False,False,True,STD,
80915,2012,regular,2012-01-16T19:00:00.000Z,Fairleigh Dickinson,NEC,Longwood,Indep.,20112012,,False,84,,147,,False,True,False,STD,
80915,2012,regular,2012-01-16T19:00:00.000Z,Longwood,Indep.,Fairleigh Dickinson,NEC,20112012,,False,147,,84,,False,False,False,STD,
80914,2012,regular,2012-01-16T20:30:00.000Z,Marquette,Big East,Louisville,Big East,20112012,,False,157,,150,,False,True,True,STD,
80914,2012,regular,2012-01-16T20:30:00.000Z,Louisville,Big East,Marquette,Big East,20112012,,False,150,,157,,False,False,True,STD,
80916,2012,regular,2012-01-16T22:00:00.000Z,Stony Brook,Am. East,New Hampshire,Am. East,20112012,,False,285,,190,,False,True,True,STD,
80916,2012,regular,2012-01-16T22:00:00.000Z,New Hampshire,Am. East,Stony Brook,Am. East,20112012,,False,190,,285,,False,False,True,STD,
80913,2012,regular,2012-01-16T22:30:00.000Z,Missouri,Big 12,Texas A&M,Big 12,20112012,,False,177,,293,,False,True,True,STD,
80913,2012,regular,2012-01-16T22:30:00.000Z,Texas A&M,Big 12,Missouri,Big 12,20112012,,False,293,,177,,False,False,True,STD,
80920,2012,regular,2012-01-17T00:00:00.000Z,Jacksonville,ASUN,South Carolina Upstate,ASUN,20112012,,False,127,,268,,False,True,True,STD,
80920,2012,regular,2012-01-17T00:00:00.000Z,South Carolina Upstate,ASUN,Jacksonville,ASUN,20112012,,False,268,,127,,False,False,True,STD,
80917,2012,regular,2012-01-17T00:00:00.000Z,Grambling,SWAC,Prairie View A&M,SWAC,20112012,,False,103,,232,,True,True,True,STD,
80917,2012,regular,2012-01-17T00:00:00.000Z,Prairie View A&M,SWAC,Grambling,SWAC,20112012,,False,232,,103,,True,False,True,STD,
80918,2012,regular,2012-01-17T00:00:00.000Z,North Florida,ASUN,East Tennessee State,ASUN,20112012,,False,203,,75,,False,True,True,STD,
80918,2012,regular,2012-01-17T00:00:00.000Z,East Tennessee State,ASUN,North Florida,ASUN,20112012,,False,75,,203,,False,False,True,STD,
80918,2012,regular,2012-01-17T00:00:00.000Z,North Florida,ASUN,East Tennessee State,SoCon,20112012,,False,203,,75,,False,True,True,STD,
80918,2012,regular,2012-01-17T00:00:00.000Z,East Tennessee State,SoCon,North Florida,ASUN,20112012,,False,75,,203,,False,False,True,STD,
80919,2012,regular,2012-01-17T00:00:00.000Z,Morgan State,MEAC,Hampton,MEAC,20112012,,False,182,,106,,False,True,True,STD,
80919,2012,regular,2012-01-17T00:00:00.000Z,Hampton,MEAC,Morgan State,MEAC,20112012,,False,106,,182,,False,False,True,STD,
80921,2012,regular,2012-01-17T00:00:00.000Z,Vermont,Am. East,Maine,Am. East,20112012,,False,337,,154,,False,True,True,STD,
80921,2012,regular,2012-01-17T00:00:00.000Z,Maine,Am. East,Vermont,Am. East,20112012,,False,154,,337,,False,False,True,STD,
80922,2012,regular,2012-01-17T00:00:00.000Z,Boston University,Am. East,UAlbany,Am. East,20112012,,False,27,,306,,False,True,True,STD,
80922,2012,regular,2012-01-17T00:00:00.000Z,UAlbany,Am. East,Boston University,Am. East,20112012,,False,306,,27,,False,False,True,STD,
80924,2012,regular,2012-01-17T00:30:00.000Z,Lipscomb,ASUN,Stetson,ASUN,20112012,,False,143,,283,,False,True,True,STD,
80924,2012,regular,2012-01-17T00:30:00.000Z,Stetson,ASUN,Lipscomb,ASUN,20112012,,False,283,,143,,False,False,True,STD,
80911,2012,regular,2012-01-17T00:30:00.000Z,Syracuse,Big East,Pittsburgh,Big East,20112012,,False,286,,229,,False,True,True,STD,
80911,2012,regular,2012-01-17T00:30:00.000Z,Pittsburgh,Big East,Syracuse,Big East,20112012,,False,229,,286,,False,False,True,STD,
80923,2012,regular,2012-01-17T00:30:00.000Z,Fairfield,MAAC,Rider,MAAC,20112012,,False,83,,243,,False,True,True,STD,
80923,2012,regular,2012-01-17T00:30:00.000Z,Rider,MAAC,Fairfield,MAAC,20112012,,False,243,,83,,False,False,True,STD,
80925,2012,regular,2012-01-17T00:45:00.000Z,Howard,MEAC,North Carolina Central,MEAC,20112012,,False,114,,199,,False,True,True,STD,
80925,2012,regular,2012-01-17T00:45:00.000Z,North Carolina Central,MEAC,Howard,MEAC,20112012,,False,199,,114,,False,False,True,STD,
80929,2012,regular,2012-01-17T01:00:00.000Z,Florida A&M,MEAC,South Carolina State,MEAC,20112012,,False,85,,267,,False,True,True,STD,
80929,2012,regular,2012-01-17T01:00:00.000Z,South Carolina State,MEAC,Florida A&M,MEAC,20112012,,False,267,,85,,False,False,True,STD,
80928,2012,regular,2012-01-17T01:00:00.000Z,Belmont,ASUN,Florida Gulf Coast,ASUN,20112012,,False,22,,88,,False,True,True,STD,
80928,2012,regular,2012-01-17T01:00:00.000Z,Florida Gulf Coast,ASUN,Belmont,ASUN,20112012,,False,88,,22,,False,False,True,STD,
80927,2012,regular,2012-01-17T01:00:00.000Z,Bethune-Cookman,MEAC,Savannah State,MEAC,20112012,,False,23,,380,,False,True,True,STD,
80927,2012,regular,2012-01-17T01:00:00.000Z,Savannah State,MEAC,Bethune-Cookman,MEAC,20112012,,False,380,,23,,False,False,True,STD,
80926,2012,regular,2012-01-17T01:00:00.000Z,Coppin State,MEAC,Norfolk State,MEAC,20112012,,False,59,,196,,False,True,True,STD,
80926,2012,regular,2012-01-17T01:00:00.000Z,Norfolk State,MEAC,Coppin State,MEAC,20112012,,False,196,,59,,False,False,True,STD,
80930,2012,regular,2012-01-17T01:45:00.000Z,Austin Peay,OVC,Tennessee State,OVC,20112012,,False,17,,290,,False,True,True,STD,
80930,2012,regular,2012-01-17T01:45:00.000Z,Tennessee State,OVC,Austin Peay,OVC,20112012,,False,290,,17,,False,False,True,STD,
80934,2012,regular,2012-01-17T02:00:00.000Z,Rutgers,Big East,Notre Dame,Big East,20112012,,False,245,,213,,False,True,True,STD,
80934,2012,regular,2012-01-17T02:00:00.000Z,Notre Dame,Big East,Rutgers,Big East,20112012,,False,213,,245,,False,False,True,STD,
80933,2012,regular,2012-01-17T02:00:00.000Z,Arkansas-Pine Bluff,SWAC,Alcorn State,SWAC,20112012,,False,14,,7,,False,True,True,STD,
80933,2012,regular,2012-01-17T02:00:00.000Z,Alcorn State,SWAC,Arkansas-Pine Bluff,SWAC,20112012,,False,7,,14,,False,False,True,STD,
80931,2012,regular,2012-01-17T02:00:00.000Z,Mississippi Valley State,SWAC,Southern,SWAC,20112012,,False,175,,274,,False,True,True,STD,
80931,2012,regular,2012-01-17T02:00:00.000Z,Southern,SWAC,Mississippi Valley State,SWAC,20112012,,False,274,,175,,False,False,True,STD,
80932,2012,regular,2012-01-17T02:00:00.000Z,Jackson State,SWAC,Texas Southern,SWAC,20112012,,False,126,,296,,False,True,True,STD,
80932,2012,regular,2012-01-17T02:00:00.000Z,Texas Southern,SWAC,Jackson State,SWAC,20112012,,False,296,,126,,False,False,True,STD,
80935,2012,regular,2012-01-17T02:05:00.000Z,Utah Valley,Great West,University Of Saint Mary,,20112012,,False,332,,876,,False,True,True,STD,
80935,2012,regular,2012-01-17T02:05:00.000Z,University Of Saint Mary,,Utah Valley,Great West,20112012,,False,876,,332,,False,False,True,STD,
80912,2012,regular,2012-01-17T02:30:00.000Z,Kansas,Big 12,Baylor,Big 12,20112012,,False,131,,20,,False,True,True,STD,
80912,2012,regular,2012-01-17T02:30:00.000Z,Baylor,Big 12,Kansas,Big 12,20112012,,False,20,,131,,False,False,True,STD,
80936,2012,regular,2012-01-17T03:00:00.000Z,San Diego,WCC,BYU,WCC,20112012,,False,258,,18,,False,True,True,STD,
80936,2012,regular,2012-01-17T03:00:00.000Z,BYU,WCC,San Diego,WCC,20112012,,False,18,,258,,False,False,True,STD,
80937,2012,regular,2012-01-17T03:05:00.000Z,Portland State,Big Sky,Idaho State,Big Sky,20112012,,False,231,,116,,False,True,True,STD,
80937,2012,regular,2012-01-17T03:05:00.000Z,Idaho State,Big Sky,Portland State,Big Sky,20112012,,False,116,,231,,False,False,True,STD,
80938,2012,regular,2012-01-17T03:10:00.000Z,Seattle U,Indep.,Eastern Washington,Big Sky,20112012,,False,262,,80,,False,True,False,STD,
80938,2012,regular,2012-01-17T03:10:00.000Z,Eastern Washington,Big Sky,Seattle U,Indep.,20112012,,False,80,,262,,False,False,False,STD,
80945,2012,regular,2012-01-18T00:00:00.000Z,UNC Asheville,Big South,Coastal Carolina,Big South,20112012,,False,319,,54,,False,True,True,STD,
80945,2012,regular,2012-01-18T00:00:00.000Z,Coastal Carolina,Big South,UNC Asheville,Big South,20112012,,False,54,,319,,False,False,True,STD,
80940,2012,regular,2012-01-18T00:00:00.000Z,Michigan,Big Ten,Michigan State,Big Ten,20112012,,False,170,,169,,False,True,True,STD,
80940,2012,regular,2012-01-18T00:00:00.000Z,Michigan State,Big Ten,Michigan,Big Ten,20112012,,False,169,,170,,False,False,True,STD,
80941,2012,regular,2012-01-18T00:00:00.000Z,DePaul,Big East,Georgetown,Big East,20112012,,False,65,,97,,False,True,True,STD,
80941,2012,regular,2012-01-18T00:00:00.000Z,Georgetown,Big East,DePaul,Big East,20112012,,False,97,,65,,False,False,True,STD,
80943,2012,regular,2012-01-18T00:00:00.000Z,Western Carolina,SoCon,Toccoa Falls,,20112012,,False,348,,577,,False,True,False,STD,
80943,2012,regular,2012-01-18T00:00:00.000Z,Toccoa Falls,,Western Carolina,SoCon,20112012,,False,577,,348,,False,False,False,STD,
80944,2012,regular,2012-01-18T00:00:00.000Z,Radford,Big South,High Point,Big South,20112012,,False,239,,109,,False,True,True,STD,
80944,2012,regular,2012-01-18T00:00:00.000Z,High Point,Big South,Radford,Big South,20112012,,False,109,,239,,False,False,True,STD,
80946,2012,regular,2012-01-18T00:00:00.000Z,LSU,SEC,Auburn,SEC,20112012,,False,136,,16,,False,True,True,STD,
80946,2012,regular,2012-01-18T00:00:00.000Z,Auburn,SEC,LSU,SEC,20112012,,False,16,,136,,False,False,True,STD,
80942,2012,regular,2012-01-18T00:00:00.000Z,Winthrop,Big South,Campbell,Big South,20112012,,False,354,,41,,False,True,True,STD,
80942,2012,regular,2012-01-18T00:00:00.000Z,Campbell,Big South,Winthrop,Big South,20112012,,False,41,,354,,False,False,True,STD,
80947,2012,regular,2012-01-18T00:00:00.000Z,Hartford,Am. East,UMBC,Am. East,20112012,,False,363,,317,,False,True,True,STD,
80947,2012,regular,2012-01-18T00:00:00.000Z,UMBC,Am. East,Hartford,Am. East,20112012,,False,317,,363,,False,False,True,STD,
80949,2012,regular,2012-01-18T01:00:00.000Z,Oklahoma,Big 12,Texas Tech,Big 12,20112012,,False,217,,298,,False,True,True,STD,
80949,2012,regular,2012-01-18T01:00:00.000Z,Texas Tech,Big 12,Oklahoma,Big 12,20112012,,False,298,,217,,False,False,True,STD,
80948,2012,regular,2012-01-18T01:00:00.000Z,Purdue,Big Ten,Iowa,Big Ten,20112012,,False,236,,124,,False,True,True,STD,
80948,2012,regular,2012-01-18T01:00:00.000Z,Iowa,Big Ten,Purdue,Big Ten,20112012,,False,124,,236,,False,False,True,STD,
80950,2012,regular,2012-01-18T01:00:00.000Z,North Dakota,Great West,North Dakota State,Summit,20112012,,False,201,,202,,False,True,False,STD,
80950,2012,regular,2012-01-18T01:00:00.000Z,North Dakota State,Summit,North Dakota,Great West,20112012,,False,202,,201,,False,False,False,STD,
80951,2012,regular,2012-01-18T02:00:00.000Z,Florida State,ACC,Maryland,ACC,20112012,,False,90,,160,,False,True,True,STD,
80951,2012,regular,2012-01-18T02:00:00.000Z,Maryland,ACC,Florida State,ACC,20112012,,False,160,,90,,False,False,True,STD,
80939,2012,regular,2012-01-18T02:00:00.000Z,Kentucky,SEC,Arkansas,SEC,20112012,,False,135,,12,,False,True,True,STD,
80939,2012,regular,2012-01-18T02:00:00.000Z,Arkansas,SEC,Kentucky,SEC,20112012,,False,12,,135,,False,False,True,STD,
80953,2012,regular,2012-01-18T03:00:00.000Z,Colorado State,Mountain West,Boise State,Mountain West,20112012,,False,57,,25,,False,True,True,STD,
80953,2012,regular,2012-01-18T03:00:00.000Z,Boise State,Mountain West,Colorado State,Mountain West,20112012,,False,25,,57,,False,False,True,STD,
80952,2012,regular,2012-01-18T03:00:00.000Z,Nevada,WAC,Omaha,,20112012,,False,189,,221,,False,True,False,STD,
80952,2012,regular,2012-01-18T03:00:00.000Z,Omaha,,Nevada,WAC,20112012,,False,221,,189,,False,False,False,STD,
80954,2012,regular,2012-01-18T03:30:00.000Z,Pacific,Big West,Cal State Bakersfield,Indep.,20112012,,False,225,,36,,False,True,False,STD,
80954,2012,regular,2012-01-18T03:30:00.000Z,Cal State Bakersfield,Indep.,Pacific,Big West,20112012,,False,36,,225,,False,False,False,STD,
80954,2012,regular,2012-01-18T03:30:00.000Z,Pacific,WCC,Cal State Bakersfield,Indep.,20112012,,False,225,,36,,False,True,False,STD,
80954,2012,regular,2012-01-18T03:30:00.000Z,Cal State Bakersfield,Indep.,Pacific,WCC,20112012,,False,36,,225,,False,False,False,STD,
80955,2012,regular,2012-01-19T00:00:00.000Z,Nebraska,Big Ten,Indiana,Big Ten,20112012,,False,188,,121,,False,True,True,STD,
80955,2012,regular,2012-01-19T00:00:00.000Z,Indiana,Big Ten,Nebraska,Big Ten,20112012,,False,121,,188,,False,False,True,STD,
80967,2012,regular,2012-01-19T00:00:00.000Z,Lehigh,Patriot,Bucknell,Patriot,20112012,,False,141,,32,,False,True,True,STD,
80967,2012,regular,2012-01-19T00:00:00.000Z,Bucknell,Patriot,Lehigh,Patriot,20112012,,False,32,,141,,False,False,True,STD,
80968,2012,regular,2012-01-19T00:00:00.000Z,Hofstra,CAA,Drexel,CAA,20112012,,False,110,,71,,False,True,True,STD,
80968,2012,regular,2012-01-19T00:00:00.000Z,Drexel,CAA,Hofstra,CAA,20112012,,False,71,,110,,False,False,True,STD,
80969,2012,regular,2012-01-19T00:00:00.000Z,George Mason,CAA,Delaware,CAA,20112012,,False,95,,66,,False,True,True,STD,
80969,2012,regular,2012-01-19T00:00:00.000Z,Delaware,CAA,George Mason,CAA,20112012,,False,66,,95,,False,False,True,STD,
80971,2012,regular,2012-01-19T00:00:00.000Z,Eastern Michigan,MAC,Western Michigan,MAC,20112012,,False,79,,351,,False,True,True,STD,
80971,2012,regular,2012-01-19T00:00:00.000Z,Western Michigan,MAC,Eastern Michigan,MAC,20112012,,False,351,,79,,False,False,True,STD,
80970,2012,regular,2012-01-19T00:00:00.000Z,Fordham,A-10,Rhode Island,A-10,20112012,,False,91,,240,,False,True,True,STD,
80970,2012,regular,2012-01-19T00:00:00.000Z,Rhode Island,A-10,Fordham,A-10,20112012,,False,240,,91,,False,False,True,STD,
80972,2012,regular,2012-01-19T00:00:00.000Z,Duquesne,A-10,Massachusetts,A-10,20112012,,False,73,,161,,False,True,True,STD,
80972,2012,regular,2012-01-19T00:00:00.000Z,Massachusetts,A-10,Duquesne,A-10,20112012,,False,161,,73,,False,False,True,STD,
80973,2012,regular,2012-01-19T00:00:00.000Z,Central Michigan,MAC,Ball State,MAC,20112012,,False,45,,19,,False,True,True,STD,
80973,2012,regular,2012-01-19T00:00:00.000Z,Ball State,MAC,Central Michigan,MAC,20112012,,False,19,,45,,False,False,True,STD,
80974,2012,regular,2012-01-19T00:00:00.000Z,Buffalo,MAC,Akron,MAC,20112012,,False,33,,3,,False,True,True,STD,
80974,2012,regular,2012-01-19T00:00:00.000Z,Akron,MAC,Buffalo,MAC,20112012,,False,3,,33,,False,False,True,STD,
80975,2012,regular,2012-01-19T00:00:00.000Z,UNC Wilmington,CAA,James Madison,CAA,20112012,,False,321,,129,,False,True,True,STD,
80975,2012,regular,2012-01-19T00:00:00.000Z,James Madison,CAA,UNC Wilmington,CAA,20112012,,False,129,,321,,False,False,True,STD,
80976,2012,regular,2012-01-19T00:00:00.000Z,Army,Patriot,Colgate,Patriot,20112012,,False,15,,55,,False,True,True,STD,
80976,2012,regular,2012-01-19T00:00:00.000Z,Colgate,Patriot,Army,Patriot,20112012,,False,55,,15,,False,False,True,STD,
80977,2012,regular,2012-01-19T00:00:00.000Z,Villanova,Big East,Seton Hall,Big East,20112012,,False,338,,263,,False,True,True,STD,
80977,2012,regular,2012-01-19T00:00:00.000Z,Seton Hall,Big East,Villanova,Big East,20112012,,False,263,,338,,False,False,True,STD,
80978,2012,regular,2012-01-19T00:00:00.000Z,Temple,A-10,La Salle,A-10,20112012,,False,289,,137,,False,True,True,STD,
80978,2012,regular,2012-01-19T00:00:00.000Z,La Salle,A-10,Temple,A-10,20112012,,False,137,,289,,False,False,True,STD,
80979,2012,regular,2012-01-19T00:00:00.000Z,Ohio,MAC,Kent State,MAC,20112012,,False,215,,134,,False,True,True,STD,
80979,2012,regular,2012-01-19T00:00:00.000Z,Kent State,MAC,Ohio,MAC,20112012,,False,134,,215,,False,False,True,STD,
80980,2012,regular,2012-01-19T00:00:00.000Z,Miami (OH),MAC,Bowling Green,MAC,20112012,,False,167,,28,,False,True,True,STD,
80980,2012,regular,2012-01-19T00:00:00.000Z,Bowling Green,MAC,Miami (OH),MAC,20112012,,False,28,,167,,False,False,True,STD,
80981,2012,regular,2012-01-19T00:00:00.000Z,Towson,CAA,Old Dominion,CAA,20112012,,False,301,,219,,False,True,True,STD,
80981,2012,regular,2012-01-19T00:00:00.000Z,Old Dominion,CAA,Towson,CAA,20112012,,False,219,,301,,False,False,True,STD,
80965,2012,regular,2012-01-19T00:00:00.000Z,Navy,Patriot,American University,Patriot,20112012,,False,187,,8,,False,True,True,STD,
80965,2012,regular,2012-01-19T00:00:00.000Z,American University,Patriot,Navy,Patriot,20112012,,False,8,,187,,False,False,True,STD,
80964,2012,regular,2012-01-19T00:00:00.000Z,Toledo,MAC,Northern Illinois,MAC,20112012,,False,300,,208,,False,True,True,STD,
80964,2012,regular,2012-01-19T00:00:00.000Z,Northern Illinois,MAC,Toledo,MAC,20112012,,False,208,,300,,False,False,True,STD,
80981,2012,regular,2012-01-19T00:00:00.000Z,Towson,CAA,Old Dominion,Sun Belt,20112012,,False,301,,219,,False,True,True,STD,
80981,2012,regular,2012-01-19T00:00:00.000Z,Old Dominion,Sun Belt,Towson,CAA,20112012,,False,219,,301,,False,False,True,STD,
80982,2012,regular,2012-01-19T00:00:00.000Z,Northeastern,CAA,Georgia State,CAA,20112012,,False,205,,100,,False,True,True,STD,
80982,2012,regular,2012-01-19T00:00:00.000Z,Georgia State,CAA,Northeastern,CAA,20112012,,False,100,,205,,False,False,True,STD,
80982,2012,regular,2012-01-19T00:00:00.000Z,Northeastern,CAA,Georgia State,Sun Belt,20112012,,False,205,,100,,False,True,True,STD,
80982,2012,regular,2012-01-19T00:00:00.000Z,Georgia State,Sun Belt,Northeastern,CAA,20112012,,False,100,,205,,False,False,True,STD,
80983,2012,regular,2012-01-19T00:00:00.000Z,South Florida,Big East,St. John's,Big East,20112012,,False,271,,279,,False,True,True,STD,
80983,2012,regular,2012-01-19T00:00:00.000Z,St. John's,Big East,South Florida,Big East,20112012,,False,279,,271,,False,False,True,STD,
80984,2012,regular,2012-01-19T00:00:00.000Z,George Washington,A-10,Richmond,A-10,20112012,,False,96,,242,,False,True,True,STD,
80984,2012,regular,2012-01-19T00:00:00.000Z,Richmond,A-10,George Washington,A-10,20112012,,False,242,,96,,False,False,True,STD,
80957,2012,regular,2012-01-19T00:00:00.000Z,UConn,Big East,Cincinnati,Big East,20112012,,False,314,,51,,False,True,True,STD,
