season,seasonType,week,poll,rank,team,conference,points
2016,regular,12,Playoff Committee Rankings,7,Wisconsin,Big Ten,0
2016,regular,12,Playoff Committee Rankings,8,Penn State,Big Ten,0
2016,regular,12,Playoff Committee Rankings,9,Oklahoma,Big 12,0
2016,regular,12,Playoff Committee Rankings,10,Colorado,Pac-12,0
2016,regular,12,Playoff Committee Rankings,11,Oklahoma State,Big 12,0
2016,regular,12,Playoff Committee Rankings,12,Utah,Pac-12,0
2016,regular,12,Playoff Committee Rankings,13,USC,Pac-12,0
2016,regular,12,Playoff Committee Rankings,14,West Virginia,Big 12,0
2016,regular,12,Playoff Committee Rankings,15,Auburn,SEC,0
2016,regular,12,Playoff Committee Rankings,16,LSU,SEC,0
2016,regular,12,Playoff Committee Rankings,17,Florida State,ACC,0
2016,regular,12,Playoff Committee Rankings,18,Nebraska,Big Ten,0
2016,regular,12,Playoff Committee Rankings,19,Tennessee,SEC,0
2016,regular,12,Playoff Committee Rankings,20,Boise State,Mountain West,0
2016,regular,12,Playoff Committee Rankings,21,Western Michigan,Mid-American,0
2016,regular,12,Playoff Committee Rankings,22,Washington State,Pac-12,0
2016,regular,12,Playoff Committee Rankings,23,Florida,SEC,0
2016,regular,12,Playoff Committee Rankings,24,Stanford,Pac-12,0
2016,regular,12,Playoff Committee Rankings,25,Texas A&M,SEC,0
2016,regular,13,AP Top 25,1,Alabama,SEC,1525
2016,regular,13,AP Top 25,2,Ohio State,Big Ten,1455
2016,regular,13,AP Top 25,3,Michigan,Big Ten,1370
2016,regular,13,AP Top 25,4,Clemson,ACC,1347
2016,regular,13,AP Top 25,5,Wisconsin,Big Ten,1255
2016,regular,13,AP Top 25,6,Washington,Pac-12,1220
2016,regular,13,AP Top 25,7,Oklahoma,Big 12,1169
2016,regular,13,AP Top 25,8,Penn State,Big Ten,1091
2016,regular,13,AP Top 25,9,Colorado,Pac-12,997
2016,regular,13,AP Top 25,10,Oklahoma State,Big 12,868
2016,regular,13,AP Top 25,11,Louisville,ACC,830
2016,regular,13,AP Top 25,12,USC,Pac-12,811
2016,regular,13,AP Top 25,13,Florida,SEC,703
2016,regular,13,AP Top 25,14,Western Michigan,Mid-American,701
2016,regular,13,AP Top 25,15,Florida State,ACC,661
2016,regular,13,AP Top 25,16,Auburn,SEC,613
2016,regular,13,AP Top 25,17,Nebraska,Big Ten,593
2016,regular,13,AP Top 25,18,Houston,American Athletic,490
2016,regular,13,AP Top 25,19,West Virginia,Big 12,448
2016,regular,13,AP Top 25,20,Boise State,Mountain West,389
2016,regular,13,AP Top 25,21,Utah,Pac-12,280
2016,regular,13,AP Top 25,22,Texas A&M,SEC,253
2016,regular,13,AP Top 25,23,Washington State,Pac-12,186
2016,regular,13,AP Top 25,24,Tennessee,SEC,133
2016,regular,13,AP Top 25,25,LSU,SEC,84
2016,regular,13,Coaches Poll,1,Alabama,SEC,1575
2016,regular,13,Coaches Poll,2,Ohio State,Big Ten,1482
2016,regular,13,Coaches Poll,3,Clemson,ACC,1420
2016,regular,13,Coaches Poll,4,Michigan,Big Ten,1404
2016,regular,13,Coaches Poll,5,Washington,Pac-12,1297
2016,regular,13,Coaches Poll,6,Wisconsin,Big Ten,1279
2016,regular,13,Coaches Poll,7,Oklahoma,Big 12,1215
2016,regular,13,Coaches Poll,8,Penn State,Big Ten,1077
2016,regular,13,Coaches Poll,9,Colorado,Pac-12,1052
2016,regular,13,Coaches Poll,10,Oklahoma State,Big 12,947
2016,regular,13,Coaches Poll,11,Louisville,ACC,864
2016,regular,13,Coaches Poll,12,USC,Pac-12,774
2016,regular,13,Coaches Poll,13,Florida,SEC,744
2016,regular,13,Coaches Poll,14,Florida State,ACC,735
2016,regular,13,Coaches Poll,15,Nebraska,Big Ten,719
2016,regular,13,Coaches Poll,16,Auburn,SEC,663
2016,regular,13,Coaches Poll,17,West Virginia,Big 12,489
2016,regular,13,Coaches Poll,18,Western Michigan,Mid-American,448
2016,regular,13,Coaches Poll,19,Boise State,Mountain West,414
2016,regular,13,Coaches Poll,20,Utah,Pac-12,374
2016,regular,13,Coaches Poll,21,Houston,American Athletic,349
2016,regular,13,Coaches Poll,22,Texas A&M,SEC,315
2016,regular,13,Coaches Poll,23,Washington State,Pac-12,132
2016,regular,13,Coaches Poll,24,Tennessee,SEC,129
2016,regular,13,Coaches Poll,25,North Carolina,ACC,118
2016,regular,13,FCS Coaches Poll,1,Sam Houston,Southland,639
2016,regular,13,FCS Coaches Poll,2,Jacksonville State,OVC,616
2016,regular,13,FCS Coaches Poll,3,North Dakota State,MVFC,581
2016,regular,13,FCS Coaches Poll,4,Eastern Washington,Big Sky,575
2016,regular,13,FCS Coaches Poll,5,James Madison,CAA,531
2016,regular,13,FCS Coaches Poll,6,The Citadel,Southern,501
2016,regular,13,FCS Coaches Poll,7,South Dakota State,MVFC,483
2016,regular,13,FCS Coaches Poll,8,North Dakota,Big Sky,474
2016,regular,13,FCS Coaches Poll,9,Chattanooga,Southern,403
2016,regular,13,FCS Coaches Poll,10,Charleston Southern,Big South,373
2016,regular,13,FCS Coaches Poll,11,Villanova,CAA,361
2016,regular,13,FCS Coaches Poll,12,Richmond,CAA,353
2016,regular,13,FCS Coaches Poll,12,Youngstown State,MVFC,353
2016,regular,13,FCS Coaches Poll,14,Grambling,SWAC,297
2016,regular,13,FCS Coaches Poll,15,Lehigh,Patriot,271
2016,regular,13,FCS Coaches Poll,16,Central Arkansas,Southland,246
2016,regular,13,FCS Coaches Poll,17,North Carolina A&T,MEAC,232
2016,regular,13,FCS Coaches Poll,18,North Carolina Central,MEAC,227
2016,regular,13,FCS Coaches Poll,19,Wofford,Southern,210
2016,regular,13,FCS Coaches Poll,20,Cal Poly,Big Sky,157
2016,regular,13,FCS Coaches Poll,21,New Hampshire,CAA,91
2016,regular,13,FCS Coaches Poll,22,Montana,Big Sky,81
2016,regular,13,FCS Coaches Poll,23,Weber State,Big Sky,77
2016,regular,13,FCS Coaches Poll,24,Samford,Southern,63
2016,regular,13,FCS Coaches Poll,25,San Diego,Pioneer,58
2016,regular,13,Playoff Committee Rankings,1,Alabama,SEC,0
2016,regular,13,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2016,regular,13,Playoff Committee Rankings,3,Michigan,Big Ten,0
2016,regular,13,Playoff Committee Rankings,4,Clemson,ACC,0
2016,regular,13,Playoff Committee Rankings,5,Washington,Pac-12,0
2016,regular,13,Playoff Committee Rankings,6,Wisconsin,Big Ten,0
2016,regular,13,Playoff Committee Rankings,7,Penn State,Big Ten,0
2016,regular,13,Playoff Committee Rankings,8,Oklahoma,Big 12,0
2016,regular,13,Playoff Committee Rankings,9,Colorado,Pac-12,0
2016,regular,13,Playoff Committee Rankings,10,Oklahoma State,Big 12,0
2016,regular,13,Playoff Committee Rankings,11,Louisville,ACC,0
2016,regular,13,Playoff Committee Rankings,12,USC,Pac-12,0
2016,regular,13,Playoff Committee Rankings,13,Auburn,SEC,0
2016,regular,13,Playoff Committee Rankings,14,Florida State,ACC,0
2016,regular,13,Playoff Committee Rankings,15,Florida,SEC,0
2016,regular,13,Playoff Committee Rankings,16,Nebraska,Big Ten,0
2016,regular,13,Playoff Committee Rankings,17,Tennessee,SEC,0
2016,regular,13,Playoff Committee Rankings,18,West Virginia,Big 12,0
2016,regular,13,Playoff Committee Rankings,19,Boise State,Mountain West,0
2016,regular,13,Playoff Committee Rankings,20,Houston,American Athletic,0
2016,regular,13,Playoff Committee Rankings,21,Western Michigan,Mid-American,0
2016,regular,13,Playoff Committee Rankings,22,Utah,Pac-12,0
2016,regular,13,Playoff Committee Rankings,23,Washington State,Pac-12,0
2016,regular,13,Playoff Committee Rankings,24,Stanford,Pac-12,0
2016,regular,13,Playoff Committee Rankings,25,Navy,American Athletic,0
2016,regular,14,AP Top 25,1,Alabama,SEC,1525
2016,regular,14,AP Top 25,2,Ohio State,Big Ten,1456
2016,regular,14,AP Top 25,3,Clemson,ACC,1383
2016,regular,14,AP Top 25,4,Washington,Pac-12,1298
2016,regular,14,AP Top 25,5,Michigan,Big Ten,1264
2016,regular,14,AP Top 25,6,Wisconsin,Big Ten,1237
2016,regular,14,AP Top 25,7,Oklahoma,Big 12,1141
2016,regular,14,AP Top 25,8,Penn State,Big Ten,1118
2016,regular,14,AP Top 25,9,Colorado,Pac-12,1035
2016,regular,14,AP Top 25,10,USC,Pac-12,948
2016,regular,14,AP Top 25,11,Oklahoma State,Big 12,931
2016,regular,14,AP Top 25,12,Florida State,ACC,847
2016,regular,14,AP Top 25,13,Western Michigan,Mid-American,807
2016,regular,14,AP Top 25,14,West Virginia,Big 12,726
2016,regular,14,AP Top 25,15,Florida,SEC,471
2016,regular,14,AP Top 25,16,Louisville,ACC,468
2016,regular,14,AP Top 25,17,Stanford,Pac-12,452
2016,regular,14,AP Top 25,18,Auburn,SEC,423
2016,regular,14,AP Top 25,19,Virginia Tech,ACC,420
2016,regular,14,AP Top 25,20,Navy,American Athletic,387
2016,regular,14,AP Top 25,21,LSU,SEC,338
2016,regular,14,AP Top 25,22,Iowa,Big Ten,217
2016,regular,14,AP Top 25,23,Nebraska,Big Ten,181
2016,regular,14,AP Top 25,24,Pittsburgh,ACC,168
2016,regular,14,AP Top 25,24,South Florida,American Athletic,168
2016,regular,14,Coaches Poll,1,Alabama,SEC,1600
2016,regular,14,Coaches Poll,2,Ohio State,Big Ten,1520
2016,regular,14,Coaches Poll,3,Clemson,ACC,1475
2016,regular,14,Coaches Poll,4,Washington,Pac-12,1388
2016,regular,14,Coaches Poll,5,Wisconsin,Big Ten,1298
2016,regular,14,Coaches Poll,6,Michigan,Big Ten,1265
2016,regular,14,Coaches Poll,7,Oklahoma,Big 12,1223
2016,regular,14,Coaches Poll,8,Penn State,Big Ten,1156
2016,regular,14,Coaches Poll,9,Colorado,Pac-12,1116
2016,regular,14,Coaches Poll,10,Oklahoma State,Big 12,1018
2016,regular,14,Coaches Poll,11,USC,Pac-12,965
2016,regular,14,Coaches Poll,12,Florida State,ACC,902
2016,regular,14,Coaches Poll,13,West Virginia,Big 12,814
2016,regular,14,Coaches Poll,14,Western Michigan,Mid-American,659
2016,regular,14,Coaches Poll,15,Louisville,ACC,554
2016,regular,14,Coaches Poll,16,Florida,SEC,515
2016,regular,14,Coaches Poll,17,Stanford,Pac-12,474
2016,regular,14,Coaches Poll,18,Virginia Tech,ACC,467
2016,regular,14,Coaches Poll,19,Auburn,SEC,442
2016,regular,14,Coaches Poll,20,Navy,American Athletic,380
2016,regular,14,Coaches Poll,21,LSU,SEC,315
2016,regular,14,Coaches Poll,22,Nebraska,Big Ten,309
2016,regular,14,Coaches Poll,23,South Florida,American Athletic,237
2016,regular,14,Coaches Poll,24,Utah,Pac-12,159
2016,regular,14,Coaches Poll,25,Iowa,Big Ten,114
2016,regular,14,Playoff Committee Rankings,1,Alabama,SEC,0
2016,regular,14,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2016,regular,14,Playoff Committee Rankings,3,Clemson,ACC,0
2016,regular,14,Playoff Committee Rankings,4,Washington,Pac-12,0
2016,regular,14,Playoff Committee Rankings,5,Michigan,Big Ten,0
2016,regular,14,Playoff Committee Rankings,6,Wisconsin,Big Ten,0
2016,regular,14,Playoff Committee Rankings,7,Penn State,Big Ten,0
2016,regular,14,Playoff Committee Rankings,8,Colorado,Pac-12,0
2016,regular,14,Playoff Committee Rankings,9,Oklahoma,Big 12,0
2016,regular,14,Playoff Committee Rankings,10,Oklahoma State,Big 12,0
2016,regular,14,Playoff Committee Rankings,11,USC,Pac-12,0
2016,regular,14,Playoff Committee Rankings,12,Florida State,ACC,0
2016,regular,14,Playoff Committee Rankings,13,Louisville,ACC,0
2016,regular,14,Playoff Committee Rankings,14,Auburn,SEC,0
2016,regular,14,Playoff Committee Rankings,15,Florida,SEC,0
2016,regular,14,Playoff Committee Rankings,16,West Virginia,Big 12,0
2016,regular,14,Playoff Committee Rankings,17,Western Michigan,Mid-American,0
2016,regular,14,Playoff Committee Rankings,18,Stanford,Pac-12,0
2016,regular,14,Playoff Committee Rankings,19,Navy,American Athletic,0
2016,regular,14,Playoff Committee Rankings,20,Utah,Pac-12,0
2016,regular,14,Playoff Committee Rankings,21,LSU,SEC,0
2016,regular,14,Playoff Committee Rankings,22,Tennessee,SEC,0
2016,regular,14,Playoff Committee Rankings,23,Virginia Tech,ACC,0
2016,regular,14,Playoff Committee Rankings,24,Houston,American Athletic,0
2016,regular,14,Playoff Committee Rankings,25,Pittsburgh,ACC,0
2016,regular,15,AP Top 25,1,Alabama,SEC,1525
2016,regular,15,AP Top 25,2,Ohio State,Big Ten,1444
2016,regular,15,AP Top 25,3,Clemson,ACC,1396
2016,regular,15,AP Top 25,4,Washington,Pac-12,1329
2016,regular,15,AP Top 25,5,Penn State,Big Ten,1252
2016,regular,15,AP Top 25,6,Michigan,Big Ten,1249
2016,regular,15,AP Top 25,7,Oklahoma,Big 12,1173
2016,regular,15,AP Top 25,8,Wisconsin,Big Ten,1054
2016,regular,15,AP Top 25,9,USC,Pac-12,1040
2016,regular,15,AP Top 25,10,Florida State,ACC,889
2016,regular,15,AP Top 25,11,Colorado,Pac-12,886
2016,regular,15,AP Top 25,12,Western Michigan,Mid-American,871
2016,regular,15,AP Top 25,13,Oklahoma State,Big 12,800
2016,regular,15,AP Top 25,14,West Virginia,Big 12,788
2016,regular,15,AP Top 25,15,Louisville,ACC,542
2016,regular,15,AP Top 25,16,Stanford,Pac-12,508
2016,regular,15,AP Top 25,17,Auburn,SEC,493
2016,regular,15,AP Top 25,18,Virginia Tech,ACC,372
2016,regular,15,AP Top 25,19,LSU,SEC,351
2016,regular,15,AP Top 25,20,Florida,SEC,331
2016,regular,15,AP Top 25,21,Iowa,Big Ten,272
2016,regular,15,AP Top 25,22,Pittsburgh,ACC,237
2016,regular,15,AP Top 25,23,Temple,American Athletic,229
2016,regular,15,AP Top 25,24,Nebraska,Big Ten,196
2016,regular,15,AP Top 25,25,South Florida,American Athletic,173
2016,regular,15,Coaches Poll,1,Alabama,SEC,1450
2016,regular,15,Coaches Poll,2,Ohio State,Big Ten,1354
2016,regular,15,Coaches Poll,3,Clemson,ACC,1347
2016,regular,15,Coaches Poll,4,Washington,Pac-12,1283
2016,regular,15,Coaches Poll,5,Penn State,Big Ten,1186
2016,regular,15,Coaches Poll,6,Michigan,Big Ten,1181
2016,regular,15,Coaches Poll,7,Oklahoma,Big 12,1128
2016,regular,15,Coaches Poll,8,Wisconsin,Big Ten,992
2016,regular,15,Coaches Poll,9,USC,Pac-12,981
2016,regular,15,Coaches Poll,10,Florida State,ACC,898
2016,regular,15,Coaches Poll,11,Colorado,Pac-12,828
2016,regular,15,Coaches Poll,12,West Virginia,Big 12,806
2016,regular,15,Coaches Poll,13,Oklahoma State,Big 12,754
2016,regular,15,Coaches Poll,14,Western Michigan,Mid-American,635
2016,regular,15,Coaches Poll,15,Louisville,ACC,631
2016,regular,15,Coaches Poll,16,Stanford,Pac-12,542
2016,regular,15,Coaches Poll,17,Auburn,SEC,504
2016,regular,15,Coaches Poll,18,Florida,SEC,421
2016,regular,15,Coaches Poll,19,Virginia Tech,ACC,374
2016,regular,15,Coaches Poll,20,LSU,SEC,359
2016,regular,15,Coaches Poll,21,Nebraska,Big Ten,241
2016,regular,15,Coaches Poll,22,South Florida,American Athletic,197
2016,regular,15,Coaches Poll,23,Utah,Pac-12,170
2016,regular,15,Coaches Poll,24,Temple,American Athletic,126
2016,regular,15,Coaches Poll,25,Iowa,Big Ten,97
2016,regular,15,Playoff Committee Rankings,1,Alabama,SEC,0
2016,regular,15,Playoff Committee Rankings,2,Clemson,ACC,0
2016,regular,15,Playoff Committee Rankings,3,Ohio State,Big Ten,0
2016,regular,15,Playoff Committee Rankings,4,Washington,Pac-12,0
2016,regular,15,Playoff Committee Rankings,5,Penn State,Big Ten,0
2016,regular,15,Playoff Committee Rankings,6,Michigan,Big Ten,0
2016,regular,15,Playoff Committee Rankings,7,Oklahoma,Big 12,0
2016,regular,15,Playoff Committee Rankings,8,Wisconsin,Big Ten,0
2016,regular,15,Playoff Committee Rankings,9,USC,Pac-12,0
2016,regular,15,Playoff Committee Rankings,10,Colorado,Pac-12,0
2016,regular,15,Playoff Committee Rankings,11,Florida State,ACC,0
2016,regular,15,Playoff Committee Rankings,12,Oklahoma State,Big 12,0
2016,regular,15,Playoff Committee Rankings,13,Louisville,ACC,0
2016,regular,15,Playoff Committee Rankings,14,Auburn,SEC,0
2016,regular,15,Playoff Committee Rankings,15,Western Michigan,Mid-American,0
2016,regular,15,Playoff Committee Rankings,16,West Virginia,Big 12,0
2016,regular,15,Playoff Committee Rankings,17,Florida,SEC,0
2016,regular,15,Playoff Committee Rankings,18,Stanford,Pac-12,0
2016,regular,15,Playoff Committee Rankings,19,Utah,Pac-12,0
2016,regular,15,Playoff Committee Rankings,20,LSU,SEC,0
2016,regular,15,Playoff Committee Rankings,21,Tennessee,SEC,0
2016,regular,15,Playoff Committee Rankings,22,Virginia Tech,ACC,0
2016,regular,15,Playoff Committee Rankings,23,Pittsburgh,ACC,0
2016,regular,15,Playoff Committee Rankings,24,Temple,American Athletic,0
2016,regular,15,Playoff Committee Rankings,25,Navy,American Athletic,0
