season,seasonType,week,poll,rank,team,conference,points
2019,regular,12,FCS Coaches Poll,24,Nicholls,Southland,53
2019,regular,12,FCS Coaches Poll,25,North Carolina A&T,MEAC,40
2019,regular,12,Playoff Committee Rankings,1,LSU,SEC,0
2019,regular,12,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2019,regular,12,Playoff Committee Rankings,3,Clemson,ACC,0
2019,regular,12,Playoff Committee Rankings,4,Georgia,SEC,0
2019,regular,12,Playoff Committee Rankings,5,Alabama,SEC,0
2019,regular,12,Playoff Committee Rankings,6,Oregon,Pac-12,0
2019,regular,12,Playoff Committee Rankings,7,Utah,Pac-12,0
2019,regular,12,Playoff Committee Rankings,8,Minnesota,Big Ten,0
2019,regular,12,Playoff Committee Rankings,9,Penn State,Big Ten,0
2019,regular,12,Playoff Committee Rankings,10,Oklahoma,Big 12,0
2019,regular,12,Playoff Committee Rankings,11,Florida,SEC,0
2019,regular,12,Playoff Committee Rankings,12,Auburn,SEC,0
2019,regular,12,Playoff Committee Rankings,13,Baylor,Big 12,0
2019,regular,12,Playoff Committee Rankings,14,Wisconsin,Big Ten,0
2019,regular,12,Playoff Committee Rankings,15,Michigan,Big Ten,0
2019,regular,12,Playoff Committee Rankings,16,Notre Dame,FBS Independents,0
2019,regular,12,Playoff Committee Rankings,17,Cincinnati,American Athletic,0
2019,regular,12,Playoff Committee Rankings,18,Memphis,American Athletic,0
2019,regular,12,Playoff Committee Rankings,19,Texas,Big 12,0
2019,regular,12,Playoff Committee Rankings,20,Iowa,Big Ten,0
2019,regular,12,Playoff Committee Rankings,21,Boise State,Mountain West,0
2019,regular,12,Playoff Committee Rankings,22,Oklahoma State,Big 12,0
2019,regular,12,Playoff Committee Rankings,23,Navy,American Athletic,0
2019,regular,12,Playoff Committee Rankings,24,Kansas State,Big 12,0
2019,regular,12,Playoff Committee Rankings,25,App State,Sun Belt,0
2019,regular,13,AP Top 25,1,LSU,SEC,1542
2019,regular,13,AP Top 25,2,Ohio State,Big Ten,1478
2019,regular,13,AP Top 25,3,Clemson,ACC,1442
2019,regular,13,AP Top 25,4,Georgia,SEC,1343
2019,regular,13,AP Top 25,5,Alabama,SEC,1263
2019,regular,13,AP Top 25,6,Oregon,Pac-12,1243
2019,regular,13,AP Top 25,7,Utah,Pac-12,1155
2019,regular,13,AP Top 25,8,Oklahoma,Big 12,1144
2019,regular,13,AP Top 25,9,Penn State,Big Ten,1030
2019,regular,13,AP Top 25,10,Florida,SEC,984
2019,regular,13,AP Top 25,11,Minnesota,Big Ten,902
2019,regular,13,AP Top 25,12,Michigan,Big Ten,829
2019,regular,13,AP Top 25,13,Baylor,Big 12,787
2019,regular,13,AP Top 25,14,Wisconsin,Big Ten,746
2019,regular,13,AP Top 25,15,Notre Dame,FBS Independents,676
2019,regular,13,AP Top 25,16,Auburn,SEC,623
2019,regular,13,AP Top 25,17,Cincinnati,American Athletic,536
2019,regular,13,AP Top 25,18,Memphis,American Athletic,520
2019,regular,13,AP Top 25,19,Iowa,Big Ten,493
2019,regular,13,AP Top 25,20,Boise State,Mountain West,379
2019,regular,13,AP Top 25,21,SMU,American Athletic,328
2019,regular,13,AP Top 25,22,Oklahoma State,Big 12,200
2019,regular,13,AP Top 25,23,App State,Sun Belt,154
2019,regular,13,AP Top 25,24,Texas A&M,SEC,132
2019,regular,13,AP Top 25,25,Virginia Tech,ACC,61
2019,regular,13,Coaches Poll,1,LSU,SEC,1615
2019,regular,13,Coaches Poll,2,Ohio State,Big Ten,1550
2019,regular,13,Coaches Poll,3,Clemson,ACC,1513
2019,regular,13,Coaches Poll,4,Georgia,SEC,1383
2019,regular,13,Coaches Poll,5,Alabama,SEC,1366
2019,regular,13,Coaches Poll,6,Oregon,Pac-12,1301
2019,regular,13,Coaches Poll,7,Oklahoma,Big 12,1219
2019,regular,13,Coaches Poll,8,Utah,Pac-12,1177
2019,regular,13,Coaches Poll,9,Penn State,Big Ten,1081
2019,regular,13,Coaches Poll,10,Florida,SEC,1031
2019,regular,13,Coaches Poll,11,Minnesota,Big Ten,899
2019,regular,13,Coaches Poll,12,Michigan,Big Ten,851
2019,regular,13,Coaches Poll,13,Baylor,Big 12,841
2019,regular,13,Coaches Poll,14,Wisconsin,Big Ten,786
2019,regular,13,Coaches Poll,15,Notre Dame,FBS Independents,760
2019,regular,13,Coaches Poll,16,Auburn,SEC,614
2019,regular,13,Coaches Poll,17,Cincinnati,American Athletic,566
2019,regular,13,Coaches Poll,18,Memphis,American Athletic,539
2019,regular,13,Coaches Poll,19,Boise State,Mountain West,469
2019,regular,13,Coaches Poll,20,Iowa,Big Ten,434
2019,regular,13,Coaches Poll,21,SMU,American Athletic,341
2019,regular,13,Coaches Poll,22,App State,Sun Belt,224
2019,regular,13,Coaches Poll,23,Oklahoma State,Big 12,212
2019,regular,13,Coaches Poll,24,Texas A&M,SEC,101
2019,regular,13,Coaches Poll,25,San Diego State,Mountain West,47
2019,regular,13,FCS Coaches Poll,1,North Dakota State,MVFC,650
2019,regular,13,FCS Coaches Poll,2,James Madison,CAA,624
2019,regular,13,FCS Coaches Poll,3,Montana,Big Sky,598
2019,regular,13,FCS Coaches Poll,4,Sacramento State,Big Sky,562
2019,regular,13,FCS Coaches Poll,5,South Dakota State,MVFC,523
2019,regular,13,FCS Coaches Poll,6,Illinois State,MVFC,510
2019,regular,13,FCS Coaches Poll,7,Weber State,Big Sky,496
2019,regular,13,FCS Coaches Poll,8,Montana State,Big Sky,441
2019,regular,13,FCS Coaches Poll,9,Kennesaw State,Big South,385
2019,regular,13,FCS Coaches Poll,10,Northern Iowa,MVFC,379
2019,regular,13,FCS Coaches Poll,11,Central Arkansas,Southland,373
2019,regular,13,FCS Coaches Poll,12,Monmouth,Big South,347
2019,regular,13,FCS Coaches Poll,13,Florida A&M,MEAC,336
2019,regular,13,FCS Coaches Poll,14,Villanova,CAA,322
2019,regular,13,FCS Coaches Poll,15,Furman,Southern,277
2019,regular,13,FCS Coaches Poll,16,Southeast Missouri State,OVC,265
2019,regular,13,FCS Coaches Poll,17,Wofford,Southern,259
2019,regular,13,FCS Coaches Poll,18,Central Connecticut,NEC,234
2019,regular,13,FCS Coaches Poll,19,Austin Peay,OVC,183
2019,regular,13,FCS Coaches Poll,20,Towson,CAA,151
2019,regular,13,FCS Coaches Poll,21,Dartmouth,Ivy,144
2019,regular,13,FCS Coaches Poll,22,SE Louisiana,Southland,126
2019,regular,13,FCS Coaches Poll,23,Nicholls,Southland,80
2019,regular,13,FCS Coaches Poll,24,North Carolina A&T,MEAC,48
2019,regular,13,FCS Coaches Poll,25,Southern Illinois,MVFC,35
2019,regular,13,FCS Coaches Poll,25,Yale,Ivy,35
2019,regular,13,Playoff Committee Rankings,1,LSU,SEC,0
2019,regular,13,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2019,regular,13,Playoff Committee Rankings,3,Clemson,ACC,0
2019,regular,13,Playoff Committee Rankings,4,Georgia,SEC,0
2019,regular,13,Playoff Committee Rankings,5,Alabama,SEC,0
2019,regular,13,Playoff Committee Rankings,6,Oregon,Pac-12,0
2019,regular,13,Playoff Committee Rankings,7,Utah,Pac-12,0
2019,regular,13,Playoff Committee Rankings,8,Penn State,Big Ten,0
2019,regular,13,Playoff Committee Rankings,9,Oklahoma,Big 12,0
2019,regular,13,Playoff Committee Rankings,10,Minnesota,Big Ten,0
2019,regular,13,Playoff Committee Rankings,11,Florida,SEC,0
2019,regular,13,Playoff Committee Rankings,12,Wisconsin,Big Ten,0
2019,regular,13,Playoff Committee Rankings,13,Michigan,Big Ten,0
2019,regular,13,Playoff Committee Rankings,14,Baylor,Big 12,0
2019,regular,13,Playoff Committee Rankings,15,Auburn,SEC,0
2019,regular,13,Playoff Committee Rankings,16,Notre Dame,FBS Independents,0
2019,regular,13,Playoff Committee Rankings,17,Iowa,Big Ten,0
2019,regular,13,Playoff Committee Rankings,18,Memphis,American Athletic,0
2019,regular,13,Playoff Committee Rankings,19,Cincinnati,American Athletic,0
2019,regular,13,Playoff Committee Rankings,20,Boise State,Mountain West,0
2019,regular,13,Playoff Committee Rankings,21,Oklahoma State,Big 12,0
2019,regular,13,Playoff Committee Rankings,22,Iowa State,Big 12,0
2019,regular,13,Playoff Committee Rankings,23,USC,Pac-12,0
2019,regular,13,Playoff Committee Rankings,24,App State,Sun Belt,0
2019,regular,13,Playoff Committee Rankings,25,SMU,American Athletic,0
2019,regular,14,AP Top 25,1,LSU,SEC,1537
2019,regular,14,AP Top 25,2,Ohio State,Big Ten,1486
2019,regular,14,AP Top 25,3,Clemson,ACC,1440
2019,regular,14,AP Top 25,4,Georgia,SEC,1347
2019,regular,14,AP Top 25,5,Alabama,SEC,1283
2019,regular,14,AP Top 25,6,Utah,Pac-12,1231
2019,regular,14,AP Top 25,7,Oklahoma,Big 12,1189
2019,regular,14,AP Top 25,8,Florida,SEC,1058
2019,regular,14,AP Top 25,9,Minnesota,Big Ten,996
2019,regular,14,AP Top 25,10,Michigan,Big Ten,913
2019,regular,14,AP Top 25,11,Baylor,Big 12,910
2019,regular,14,AP Top 25,12,Penn State,Big Ten,903
2019,regular,14,AP Top 25,13,Wisconsin,Big Ten,791
2019,regular,14,AP Top 25,14,Oregon,Pac-12,784
2019,regular,14,AP Top 25,15,Notre Dame,FBS Independents,701
2019,regular,14,AP Top 25,16,Auburn,SEC,635
2019,regular,14,AP Top 25,17,Memphis,American Athletic,535
2019,regular,14,AP Top 25,18,Cincinnati,American Athletic,518
2019,regular,14,AP Top 25,19,Iowa,Big Ten,510
2019,regular,14,AP Top 25,20,Boise State,Mountain West,410
2019,regular,14,AP Top 25,21,Oklahoma State,Big 12,266
2019,regular,14,AP Top 25,22,App State,Sun Belt,206
2019,regular,14,AP Top 25,23,Virginia Tech,ACC,147
2019,regular,14,AP Top 25,24,Navy,American Athletic,99
2019,regular,14,AP Top 25,25,USC,Pac-12,79
2019,regular,14,Coaches Poll,1,LSU,SEC,1561
2019,regular,14,Coaches Poll,2,Ohio State,Big Ten,1510
2019,regular,14,Coaches Poll,3,Clemson,ACC,1464
2019,regular,14,Coaches Poll,4,Georgia,SEC,1351
2019,regular,14,Coaches Poll,5,Alabama,SEC,1325
2019,regular,14,Coaches Poll,6,Utah,Pac-12,1252
2019,regular,14,Coaches Poll,7,Oklahoma,Big 12,1223
2019,regular,14,Coaches Poll,8,Florida,SEC,1074
2019,regular,14,Coaches Poll,9,Minnesota,Big Ten,1014
2019,regular,14,Coaches Poll,10,Baylor,Big 12,924
2019,regular,14,Coaches Poll,11,Michigan,Big Ten,893
2019,regular,14,Coaches Poll,12,Penn State,Big Ten,857
2019,regular,14,Coaches Poll,13,Oregon,Pac-12,816
2019,regular,14,Coaches Poll,14,Wisconsin,Big Ten,799
2019,regular,14,Coaches Poll,15,Notre Dame,FBS Independents,737
2019,regular,14,Coaches Poll,16,Auburn,SEC,652
2019,regular,14,Coaches Poll,17,Cincinnati,American Athletic,535
2019,regular,14,Coaches Poll,18,Memphis,American Athletic,528
2019,regular,14,Coaches Poll,19,Boise State,Mountain West,493
2019,regular,14,Coaches Poll,20,Iowa,Big Ten,434
2019,regular,14,Coaches Poll,21,Oklahoma State,Big 12,256
2019,regular,14,Coaches Poll,22,App State,Sun Belt,232
2019,regular,14,Coaches Poll,23,Virginia Tech,ACC,123
2019,regular,14,Coaches Poll,24,Navy,American Athletic,110
2019,regular,14,Coaches Poll,25,USC,Pac-12,75
2019,regular,14,FCS Coaches Poll,1,North Dakota State,MVFC,650
2019,regular,14,FCS Coaches Poll,2,James Madison,CAA,624
2019,regular,14,FCS Coaches Poll,3,Sacramento State,Big Sky,596
2019,regular,14,FCS Coaches Poll,4,Weber State,Big Sky,567
2019,regular,14,FCS Coaches Poll,5,Montana State,Big Sky,545
2019,regular,14,FCS Coaches Poll,6,Northern Iowa,MVFC,451
2019,regular,14,FCS Coaches Poll,7,Central Arkansas,Southland,448
2019,regular,14,FCS Coaches Poll,8,Montana,Big Sky,441
2019,regular,14,FCS Coaches Poll,9,Kennesaw State,Big South,421
2019,regular,14,FCS Coaches Poll,10,Villanova,CAA,401
2019,regular,14,FCS Coaches Poll,11,Monmouth,Big South,391
2019,regular,14,FCS Coaches Poll,12,South Dakota State,MVFC,356
2019,regular,14,FCS Coaches Poll,13,Southeast Missouri State,OVC,327
2019,regular,14,FCS Coaches Poll,14,Illinois State,MVFC,322
2019,regular,14,FCS Coaches Poll,15,Wofford,Southern,317
2019,regular,14,FCS Coaches Poll,16,Furman,Southern,281
2019,regular,14,FCS Coaches Poll,17,Austin Peay,OVC,248
2019,regular,14,FCS Coaches Poll,18,Central Connecticut,NEC,246
2019,regular,14,FCS Coaches Poll,19,Nicholls,Southland,172
2019,regular,14,FCS Coaches Poll,20,Dartmouth,Ivy,139
2019,regular,14,FCS Coaches Poll,21,Florida A&M,MEAC,117
2019,regular,14,FCS Coaches Poll,22,North Carolina A&T,MEAC,94
2019,regular,14,FCS Coaches Poll,23,Yale,Ivy,72
2019,regular,14,FCS Coaches Poll,24,SE Louisiana,Southland,47
2019,regular,14,FCS Coaches Poll,25,Southern Illinois,MVFC,38
2019,regular,15,AP Top 25,1,LSU,SEC,1528
2019,regular,15,AP Top 25,2,Ohio State,Big Ten,1498
2019,regular,15,AP Top 25,3,Clemson,ACC,1437
2019,regular,15,AP Top 25,4,Georgia,SEC,1356
2019,regular,15,AP Top 25,5,Utah,Pac-12,1275
2019,regular,15,AP Top 25,6,Oklahoma,Big 12,1257
2019,regular,15,AP Top 25,7,Florida,SEC,1135
2019,regular,15,AP Top 25,8,Baylor,Big 12,1074
2019,regular,15,AP Top 25,9,Alabama,SEC,995
2019,regular,15,AP Top 25,10,Wisconsin,Big Ten,971
2019,regular,15,AP Top 25,11,Auburn,SEC,957
2019,regular,15,AP Top 25,12,Penn State,Big Ten,890
2019,regular,15,AP Top 25,13,Oregon,Pac-12,799
2019,regular,15,AP Top 25,14,Notre Dame,FBS Independents,734
2019,regular,15,AP Top 25,15,Minnesota,Big Ten,683
2019,regular,15,AP Top 25,16,Memphis,American Athletic,615
2019,regular,15,AP Top 25,17,Michigan,Big Ten,603
2019,regular,15,AP Top 25,18,Iowa,Big Ten,537
2019,regular,15,AP Top 25,19,Boise State,Mountain West,463
2019,regular,15,AP Top 25,20,App State,Sun Belt,288
2019,regular,15,AP Top 25,21,Cincinnati,American Athletic,237
2019,regular,15,AP Top 25,22,Virginia,ACC,231
2019,regular,15,AP Top 25,23,Navy,American Athletic,216
2019,regular,15,AP Top 25,24,USC,Pac-12,157
2019,regular,15,AP Top 25,25,Air Force,Mountain West,65
2019,regular,15,Coaches Poll,1,LSU,SEC,1577
2019,regular,15,Coaches Poll,2,Ohio State,Big Ten,1548
2019,regular,15,Coaches Poll,3,Clemson,ACC,1482
2019,regular,15,Coaches Poll,4,Georgia,SEC,1394
2019,regular,15,Coaches Poll,5,Utah,Pac-12,1326
2019,regular,15,Coaches Poll,6,Oklahoma,Big 12,1294
2019,regular,15,Coaches Poll,7,Florida,SEC,1135
2019,regular,15,Coaches Poll,8,Baylor,Big 12,1117
2019,regular,15,Coaches Poll,9,Alabama,SEC,1068
2019,regular,15,Coaches Poll,10,Wisconsin,Big Ten,952
2019,regular,15,Coaches Poll,11,Penn State,Big Ten,946
2019,regular,15,Coaches Poll,12,Auburn,SEC,897
2019,regular,15,Coaches Poll,13,Oregon,Pac-12,878
2019,regular,15,Coaches Poll,14,Notre Dame,FBS Independents,776
2019,regular,15,Coaches Poll,15,Minnesota,Big Ten,688
2019,regular,15,Coaches Poll,16,Memphis,American Athletic,630
2019,regular,15,Coaches Poll,17,Boise State,Mountain West,558
2019,regular,15,Coaches Poll,18,Michigan,Big Ten,542
2019,regular,15,Coaches Poll,19,Iowa,Big Ten,502
2019,regular,15,Coaches Poll,20,App State,Sun Belt,331
2019,regular,15,Coaches Poll,21,Cincinnati,American Athletic,283
2019,regular,15,Coaches Poll,22,Virginia,ACC,192
2019,regular,15,Coaches Poll,23,Navy,American Athletic,188
2019,regular,15,Coaches Poll,24,USC,Pac-12,171
2019,regular,15,Coaches Poll,25,Air Force,Mountain West,129
2019,regular,15,Playoff Committee Rankings,1,Ohio State,Big Ten,0
2019,regular,15,Playoff Committee Rankings,2,LSU,SEC,0
2019,regular,15,Playoff Committee Rankings,3,Clemson,ACC,0
2019,regular,15,Playoff Committee Rankings,4,Georgia,SEC,0
2019,regular,15,Playoff Committee Rankings,5,Utah,Pac-12,0
2019,regular,15,Playoff Committee Rankings,6,Oklahoma,Big 12,0
2019,regular,15,Playoff Committee Rankings,7,Baylor,Big 12,0
2019,regular,15,Playoff Committee Rankings,8,Wisconsin,Big Ten,0
2019,regular,15,Playoff Committee Rankings,9,Florida,SEC,0
2019,regular,15,Playoff Committee Rankings,10,Penn State,Big Ten,0
2019,regular,15,Playoff Committee Rankings,11,Auburn,SEC,0
2019,regular,15,Playoff Committee Rankings,12,Alabama,SEC,0
2019,regular,15,Playoff Committee Rankings,13,Oregon,Pac-12,0
2019,regular,15,Playoff Committee Rankings,14,Michigan,Big Ten,0
2019,regular,15,Playoff Committee Rankings,15,Notre Dame,FBS Independents,0
2019,regular,15,Playoff Committee Rankings,16,Iowa,Big Ten,0
2019,regular,15,Playoff Committee Rankings,17,Memphis,American Athletic,0
2019,regular,15,Playoff Committee Rankings,18,Minnesota,Big Ten,0
2019,regular,15,Playoff Committee Rankings,19,Boise State,Mountain West,0
2019,regular,15,Playoff Committee Rankings,20,Cincinnati,American Athletic,0
2019,regular,15,Playoff Committee Rankings,21,App State,Sun Belt,0
2019,regular,15,Playoff Committee Rankings,22,USC,Pac-12,0
2019,regular,15,Playoff Committee Rankings,23,Virginia,ACC,0
2019,regular,15,Playoff Committee Rankings,24,Navy,American Athletic,0
2019,regular,15,Playoff Committee Rankings,25,Oklahoma State,Big 12,0
2019,regular,16,AP Top 25,1,LSU,SEC,1535
2019,regular,16,AP Top 25,2,Ohio State,Big Ten,1488
2019,regular,16,AP Top 25,3,Clemson,ACC,1441
2019,regular,16,AP Top 25,4,Oklahoma,Big 12,1364
2019,regular,16,AP Top 25,5,Georgia,SEC,1241
2019,regular,16,AP Top 25,6,Florida,SEC,1167
2019,regular,16,AP Top 25,7,Oregon,Pac-12,1141
2019,regular,16,AP Top 25,8,Baylor,Big 12,1039
2019,regular,16,AP Top 25,9,Auburn,SEC,1011
2019,regular,16,AP Top 25,9,Alabama,SEC,1011
2019,regular,16,AP Top 25,11,Wisconsin,Big Ten,944
2019,regular,16,AP Top 25,12,Utah,Pac-12,909
2019,regular,16,AP Top 25,13,Penn State,Big Ten,888
2019,regular,16,AP Top 25,14,Notre Dame,FBS Independents,709
2019,regular,16,AP Top 25,15,Memphis,American Athletic,675
2019,regular,16,AP Top 25,16,Minnesota,Big Ten,645
2019,regular,16,AP Top 25,17,Michigan,Big Ten,597
2019,regular,16,AP Top 25,18,Boise State,Mountain West,500
2019,regular,16,AP Top 25,19,Iowa,Big Ten,494
2019,regular,16,AP Top 25,20,App State,Sun Belt,355
2019,regular,16,AP Top 25,21,Navy,American Athletic,246
2019,regular,16,AP Top 25,22,USC,Pac-12,195
2019,regular,16,AP Top 25,23,Cincinnati,American Athletic,183
2019,regular,16,AP Top 25,24,Air Force,Mountain West,97
2019,regular,16,AP Top 25,25,Oklahoma State,Big 12,70
2019,regular,16,Coaches Poll,1,LSU,SEC,1605
2019,regular,16,Coaches Poll,2,Ohio State,Big Ten,1562
2019,regular,16,Coaches Poll,3,Clemson,ACC,1513
2019,regular,16,Coaches Poll,4,Oklahoma,Big 12,1430
2019,regular,16,Coaches Poll,5,Georgia,SEC,1294
2019,regular,16,Coaches Poll,6,Oregon,Pac-12,1189
2019,regular,16,Coaches Poll,7,Florida,SEC,1172
2019,regular,16,Coaches Poll,8,Baylor,Big 12,1161
2019,regular,16,Coaches Poll,9,Alabama,SEC,1092
2019,regular,16,Coaches Poll,10,Utah,Pac-12,1005
2019,regular,16,Coaches Poll,11,Wisconsin,Big Ten,988
2019,regular,16,Coaches Poll,12,Penn State,Big Ten,967
2019,regular,16,Coaches Poll,13,Auburn,SEC,962
2019,regular,16,Coaches Poll,14,Notre Dame,FBS Independents,771
2019,regular,16,Coaches Poll,15,Memphis,American Athletic,667
2019,regular,16,Coaches Poll,16,Minnesota,Big Ten,654
2019,regular,16,Coaches Poll,17,Michigan,Big Ten,592
2019,regular,16,Coaches Poll,18,Boise State,Mountain West,566
2019,regular,16,Coaches Poll,19,Iowa,Big Ten,485
2019,regular,16,Coaches Poll,20,App State,Sun Belt,375
2019,regular,16,Coaches Poll,21,Navy,American Athletic,234
2019,regular,16,Coaches Poll,22,Cincinnati,American Athletic,233
2019,regular,16,Coaches Poll,23,USC,Pac-12,189
2019,regular,16,Coaches Poll,24,Air Force,Mountain West,151
2019,regular,16,Coaches Poll,25,Virginia,ACC,73
2019,regular,16,Playoff Committee Rankings,1,LSU,SEC,0
2019,regular,16,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2019,regular,16,Playoff Committee Rankings,3,Clemson,ACC,0
2019,regular,16,Playoff Committee Rankings,4,Oklahoma,Big 12,0
2019,regular,16,Playoff Committee Rankings,5,Georgia,SEC,0
2019,regular,16,Playoff Committee Rankings,6,Oregon,Pac-12,0
2019,regular,16,Playoff Committee Rankings,7,Baylor,Big 12,0
2019,regular,16,Playoff Committee Rankings,8,Wisconsin,Big Ten,0
2019,regular,16,Playoff Committee Rankings,9,Florida,SEC,0
2019,regular,16,Playoff Committee Rankings,10,Penn State,Big Ten,0
2019,regular,16,Playoff Committee Rankings,11,Utah,Pac-12,0
2019,regular,16,Playoff Committee Rankings,12,Auburn,SEC,0
2019,regular,16,Playoff Committee Rankings,13,Alabama,SEC,0
2019,regular,16,Playoff Committee Rankings,14,Michigan,Big Ten,0
2019,regular,16,Playoff Committee Rankings,15,Notre Dame,FBS Independents,0
2019,regular,16,Playoff Committee Rankings,16,Iowa,Big Ten,0
2019,regular,16,Playoff Committee Rankings,17,Memphis,American Athletic,0
2019,regular,16,Playoff Committee Rankings,18,Minnesota,Big Ten,0
2019,regular,16,Playoff Committee Rankings,19,Boise State,Mountain West,0
2019,regular,16,Playoff Committee Rankings,20,App State,Sun Belt,0
2019,regular,16,Playoff Committee Rankings,21,Cincinnati,American Athletic,0
2019,regular,16,Playoff Committee Rankings,22,USC,Pac-12,0
2019,regular,16,Playoff Committee Rankings,23,Navy,American Athletic,0
2019,regular,16,Playoff Committee Rankings,24,Virginia,ACC,0
2019,regular,16,Playoff Committee Rankings,25,Oklahoma State,Big 12,0
